 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    4.35322408794477     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.50862211739E+002        0.12632189184E-010        0.12632189184E-010        0.37016743290E-148        0.99789578235E+003        0.99789578235E+003
        0.50868950017E+002        0.12635536457E-010        0.12635536457E-010        0.35293708211E-148        0.99816020440E+003        0.99816020440E+003
        0.50875688742E+002        0.12526037213E-010        0.12526037213E-010        0.33650769783E-148        0.99842467900E+003        0.99842467900E+003
        0.50882427914E+002        0.12529355918E-010        0.12529355918E-010        0.32084209601E-148        0.99868920615E+003        0.99868920615E+003
        0.50889167531E+002        0.12532675282E-010        0.12532675282E-010        0.30590481656E-148        0.99895378587E+003        0.99895378587E+003
        0.50895907595E+002        0.12423058411E-010        0.12423058411E-010        0.29166204347E-148        0.99921841815E+003        0.99921841815E+003
        0.50902648105E+002        0.12426349179E-010        0.12426349179E-010        0.27808152871E-148        0.99948310300E+003        0.99948310300E+003
        0.50909389062E+002        0.12316643867E-010        0.12316643867E-010        0.26513251963E-148        0.99974784044E+003        0.99974784044E+003
        0.50916130465E+002        0.12319906014E-010        0.12319906014E-010        0.25278568972E-148        0.10000126305E+004        0.10000126305E+004
        0.50922872314E+002        0.12210112215E-010        0.12210112215E-010        0.24101307251E-148        0.10002774731E+004        0.10002774731E+004
        0.50929614609E+002        0.12213345718E-010        0.12213345718E-010        0.22978799866E-148        0.10005423683E+004        0.10005423683E+004
        0.50936357351E+002        0.12216579863E-010        0.12216579863E-010        0.21908503581E-148        0.10008073161E+004        0.10008073161E+004
        0.50943100539E+002        0.12106668219E-010        0.12106668219E-010        0.20887993131E-148        0.10010723166E+004        0.10010723166E+004
        0.50949844174E+002        0.12109873691E-010        0.12109873691E-010        0.19914955757E-148        0.10013373696E+004        0.10013373696E+004
        0.50956588255E+002        0.11999873447E-010        0.11999873447E-010        0.18987185996E-148        0.10016024753E+004        0.10016024753E+004
        0.50963332782E+002        0.12003050222E-010        0.12003050222E-010        0.18102580706E-148        0.10018676337E+004        0.10018676337E+004
        0.50970077755E+002        0.11892961331E-010        0.11892961331E-010        0.17259134327E-148        0.10021328447E+004        0.10021328447E+004
        0.50976823175E+002        0.11896109386E-010        0.11896109386E-010        0.16454934360E-148        0.10023981083E+004        0.10023981083E+004
        0.50983569041E+002        0.11899258067E-010        0.11899258067E-010        0.15688157054E-148        0.10026634246E+004        0.10026634246E+004
        0.50990315353E+002        0.11789051112E-010        0.11789051112E-010        0.14957063293E-148        0.10029287935E+004        0.10029287935E+004
        0.50997062112E+002        0.11792171044E-010        0.11792171044E-010        0.14259994675E-148        0.10031942152E+004        0.10031942152E+004
        0.51003809317E+002        0.11681875329E-010        0.11681875329E-010        0.13595369769E-148        0.10034596895E+004        0.10034596895E+004
        0.51010556968E+002        0.11684966488E-010        0.11684966488E-010        0.12961680548E-148        0.10037252165E+004        0.10037252165E+004
        0.51017305066E+002        0.11574581966E-010        0.11574581966E-010        0.12357488989E-148        0.10039907961E+004        0.10039907961E+004
        0.51024053610E+002        0.11577644328E-010        0.11577644328E-010        0.11781423821E-148        0.10042564285E+004        0.10042564285E+004
        0.51030802600E+002        0.11580707299E-010        0.11580707299E-010        0.11232177440E-148        0.10045221136E+004        0.10045221136E+004
        0.51037552036E+002        0.11470204495E-010        0.11470204495E-010        0.10708502949E-148        0.10047878514E+004        0.10047878514E+004
        0.51044301919E+002        0.11473238640E-010        0.11473238640E-010        0.10209211346E-148        0.10050536419E+004        0.10050536419E+004
        0.51051052248E+002        0.11362646917E-010        0.11362646917E-010        0.97331688421E-149        0.10053194852E+004        0.10053194852E+004
        0.51057803024E+002        0.11365652213E-010        0.11365652213E-010        0.92792942962E-149        0.10055853812E+004        0.10055853812E+004
        0.51064554246E+002        0.11368658105E-010        0.11368658105E-010        0.88465567773E-149        0.10058513299E+004        0.10058513299E+004
        0.51071305914E+002        0.11257947946E-010        0.11257947946E-010        0.84339732344E-149        0.10061173314E+004        0.10061173314E+004
        0.51078058028E+002        0.11260924960E-010        0.11260924960E-010        0.80406062757E-149        0.10063833856E+004        0.10063833856E+004
        0.51084810589E+002        0.11150125770E-010        0.11150125770E-010        0.76655620511E-149        0.10066494926E+004        0.10066494926E+004
        0.51091563596E+002        0.11153073881E-010        0.11153073881E-010        0.73079882319E-149        0.10069156523E+004        0.10069156523E+004
        0.51098317050E+002        0.11156022577E-010        0.11156022577E-010        0.69670720851E-149        0.10071818649E+004        0.10071818649E+004
        0.51105070950E+002        0.11045104798E-010        0.11045104798E-010        0.66420386362E-149        0.10074481302E+004        0.10074481302E+004
        0.51111825296E+002        0.11048024563E-010        0.11048024563E-010        0.63321489173E-149        0.10077144483E+004        0.10077144483E+004
        0.51118580088E+002        0.11050944906E-010        0.11050944906E-010        0.60366982965E-149        0.10079808192E+004        0.10079808192E+004
        0.51125335327E+002        0.10939908449E-010        0.10939908449E-010        0.57550148845E-149        0.10082472429E+004        0.10082472429E+004
        0.51132091012E+002        0.10942799832E-010        0.10942799832E-010        0.54864580152E-149        0.10085137195E+004        0.10085137195E+004
        0.51138847143E+002        0.10831674165E-010        0.10831674165E-010        0.52304167967E-149        0.10087802488E+004        0.10087802488E+004
        0.51145603721E+002        0.10834536564E-010        0.10834536564E-010        0.49863087296E-149        0.10090468310E+004        0.10090468310E+004
        0.51152360745E+002        0.10837399529E-010        0.10837399529E-010        0.47535783888E-149        0.10093134660E+004        0.10093134660E+004
        0.51159118215E+002        0.10726155030E-010        0.10726155030E-010        0.45316961669E-149        0.10095801538E+004        0.10095801538E+004
        0.51165876132E+002        0.10728988983E-010        0.10728988983E-010        0.43201570759E-149        0.10098468945E+004        0.10098468945E+004
        0.51172634494E+002        0.10731823496E-010        0.10731823496E-010        0.41184796042E-149        0.10101136880E+004        0.10101136880E+004
        0.51179393304E+002        0.10620460076E-010        0.10620460076E-010        0.39262046265E-149        0.10103805344E+004        0.10103805344E+004
        0.51186152559E+002        0.10623265547E-010        0.10623265547E-010        0.37428943645E-149        0.10106474337E+004        0.10106474337E+004
        0.51192912261E+002        0.10511812739E-010        0.10511812739E-010        0.35681313957E-149        0.10109143858E+004        0.10109143858E+004
        0.51199672409E+002        0.10514589143E-010        0.10514589143E-010        0.34015177084E-149        0.10111813909E+004        0.10111813909E+004
        0.51206433004E+002        0.10517366097E-010        0.10517366097E-010        0.32426737997E-149        0.10114484488E+004        0.10114484488E+004
        0.51213194045E+002        0.10405794214E-010        0.10405794214E-010        0.30912378165E-149        0.10117155596E+004        0.10117155596E+004
        0.51219955532E+002        0.10408542072E-010        0.10408542072E-010        0.29468647355E-149        0.10119827233E+004        0.10119827233E+004
        0.51226717465E+002        0.10411290474E-010        0.10411290474E-010        0.28092255814E-149        0.10122499399E+004        0.10122499399E+004
        0.51233479845E+002        0.10299599427E-010        0.10299599427E-010        0.26780066816E-149        0.10125172094E+004        0.10125172094E+004
        0.51240242671E+002        0.10302318703E-010        0.10302318703E-010        0.25529089554E-149        0.10127845319E+004        0.10127845319E+004
        0.51247005944E+002        0.10190538090E-010        0.10190538090E-010        0.24336472357E-149        0.10130519072E+004        0.10130519072E+004
        0.51253769662E+002        0.10193228217E-010        0.10193228217E-010        0.23199496232E-149        0.10133193356E+004        0.10133193356E+004
        0.51260533827E+002        0.10195918877E-010        0.10195918877E-010        0.22115568693E-149        0.10135868168E+004        0.10135868168E+004
        0.51267298439E+002        0.10084018945E-010        0.10084018945E-010        0.21082217888E-149        0.10138543510E+004        0.10138543510E+004
        0.51274063496E+002        0.10086680426E-010        0.10086680426E-010        0.20097086989E-149        0.10141219382E+004        0.10141219382E+004
        0.51280829000E+002        0.10089342434E-010        0.10089342434E-010        0.19157928849E-149        0.10143895783E+004        0.10143895783E+004
        0.51287594951E+002        0.99773230940E-011        0.99773230940E-011        0.18262600904E-149        0.10146572715E+004        0.10146572715E+004
        0.51294361347E+002        0.99799558936E-011        0.99799558936E-011        0.17409060312E-149        0.10149250175E+004        0.10149250175E+004
        0.51301128190E+002        0.99825892142E-011        0.99825892142E-011        0.16595359319E-149        0.10151928166E+004        0.10151928166E+004
        0.51307895480E+002        0.98704503770E-011        0.98704503770E-011        0.15819640835E-149        0.10154606687E+004        0.10154606687E+004
        0.51314663215E+002        0.98730544598E-011        0.98730544598E-011        0.15080134224E-149        0.10157285738E+004        0.10157285738E+004
        0.51321431397E+002        0.98756590579E-011        0.98756590579E-011        0.14375151282E-149        0.10159965318E+004        0.10159965318E+004
        0.51328200025E+002        0.97634006343E-011        0.97634006343E-011        0.13703082407E-149        0.10162645429E+004        0.10162645429E+004
        0.51334969100E+002        0.97659759650E-011        0.97659759650E-011        0.13062392939E-149        0.10165326070E+004        0.10165326070E+004
        0.51341738621E+002        0.97685518052E-011        0.97685518052E-011        0.12451619682E-149        0.10168007242E+004        0.10168007242E+004
        0.51348508588E+002        0.96561737059E-011        0.96561737059E-011        0.11869367575E-149        0.10170688943E+004        0.10170688943E+004
        0.51355279001E+002        0.96587202492E-011        0.96587202492E-011        0.11314306527E-149        0.10173371175E+004        0.10173371175E+004
        0.51362049861E+002        0.96612672961E-011        0.96612672961E-011        0.10785168394E-149        0.10176053938E+004        0.10176053938E+004
        0.51368821167E+002        0.95487694318E-011        0.95487694318E-011        0.10280744098E-149        0.10178737231E+004        0.10178737231E+004
        0.51375592920E+002        0.95512871522E-011        0.95512871522E-011        0.97998808775E-150        0.10181421055E+004        0.10181421055E+004
        0.51382365118E+002        0.95538053705E-011        0.95538053705E-011        0.93414796724E-150        0.10184105409E+004        0.10184105409E+004
        0.51389137764E+002        0.94411876519E-011        0.94411876519E-011        0.89044926214E-150        0.10186790295E+004        0.10186790295E+004
        0.51395910855E+002        0.94436765141E-011        0.94436765141E-011        0.84879206820E-150        0.10189475711E+004        0.10189475711E+004
        0.51402684393E+002        0.94461658683E-011        0.94461658683E-011        0.80908113587E-150        0.10192161658E+004        0.10192161658E+004
        0.51409458377E+002        0.93334282060E-011        0.93334282060E-011        0.77122565375E-150        0.10194848136E+004        0.10194848136E+004
        0.51416232807E+002        0.93358881745E-011        0.93358881745E-011        0.73513904203E-150        0.10197535145E+004        0.10197535145E+004
        0.51423007684E+002        0.93383486293E-011        0.93383486293E-011        0.70073875558E-150        0.10200222685E+004        0.10200222685E+004
        0.51429783007E+002        0.92254909337E-011        0.92254909337E-011        0.66794609620E-150        0.10202910756E+004        0.10202910756E+004
        0.51436558776E+002        0.92279219732E-011        0.92279219732E-011        0.63668603355E-150        0.10205599359E+004        0.10205599359E+004
        0.51443334992E+002        0.92303534931E-011        0.92303534931E-011        0.60688703445E-150        0.10208288493E+004        0.10208288493E+004
        0.51450111654E+002        0.91173756748E-011        0.91173756748E-011        0.57848090007E-150        0.10210978158E+004        0.10210978158E+004
        0.51456888762E+002        0.91197777497E-011        0.91197777497E-011        0.55140261076E-150        0.10213668355E+004        0.10213668355E+004
        0.51463666316E+002        0.91221802992E-011        0.91221802992E-011        0.52559017798E-150        0.10216359083E+004        0.10216359083E+004
        0.51470444317E+002        0.90090822687E-011        0.90090822687E-011        0.50098450324E-150        0.10219050343E+004        0.10219050343E+004
        0.51477222764E+002        0.90114553436E-011        0.90114553436E-011        0.47752924349E-150        0.10221742134E+004        0.10221742134E+004
        0.51484001658E+002        0.90138288873E-011        0.90138288873E-011        0.45517068287E-150        0.10224434458E+004        0.10224434458E+004
        0.51490780998E+002        0.89006105550E-011        0.89006105550E-011        0.43385761031E-150        0.10227127313E+004        0.10227127313E+004
        0.51497560784E+002        0.89029545943E-011        0.89029545943E-011        0.41354120295E-150        0.10229820700E+004        0.10229820700E+004
        0.51504341016E+002        0.89052990967E-011        0.89052990967E-011        0.39417491487E-150        0.10232514619E+004        0.10232514619E+004
        0.51511121695E+002        0.89076440620E-011        0.89076440620E-011        0.37571437104E-150        0.10235209070E+004        0.10235209070E+004
        0.51517902820E+002        0.87942753412E-011        0.87942753412E-011        0.35811726625E-150        0.10237904053E+004        0.10237904053E+004
        0.51524684392E+002        0.87965907667E-011        0.87965907667E-011        0.34134326863E-150        0.10240599568E+004        0.10240599568E+004
        0.51531466410E+002        0.87989066493E-011        0.87989066493E-011        0.32535392778E-150        0.10243295616E+004        0.10243295616E+004
        0.51538248874E+002        0.86854174235E-011        0.86854174235E-011        0.31011258709E-150        0.10245992196E+004        0.10245992196E+004
        0.51545031784E+002        0.86877037366E-011        0.86877037366E-011        0.29558430015E-150        0.10248689308E+004        0.10248689308E+004
        0.51551815141E+002        0.86899905009E-011        0.86899905009E-011        0.28173575110E-150        0.10251386953E+004        0.10251386953E+004
        0.51558598944E+002        0.85763806805E-011        0.85763806805E-011        0.26853517866E-150        0.10254085130E+004        0.10254085130E+004
        0.51565383193E+002        0.85786378455E-011        0.85786378455E-011        0.25595230363E-150        0.10256783840E+004        0.10256783840E+004
        0.51572167889E+002        0.85808954560E-011        0.85808954560E-011        0.24395825988E-150        0.10259483082E+004        0.10259483082E+004
        0.51578953031E+002        0.85831535121E-011        0.85831535121E-011        0.23252552845E-150        0.10262182857E+004        0.10262182857E+004
        0.51585738619E+002        0.84693929326E-011        0.84693929326E-011        0.22162787481E-150        0.10264883165E+004        0.10264883165E+004
        0.51592524654E+002        0.84716213537E-011        0.84716213537E-011        0.21124028894E-150        0.10267584006E+004        0.10267584006E+004
        0.51599311135E+002        0.84738502145E-011        0.84738502145E-011        0.20133892828E-150        0.10270285380E+004        0.10270285380E+004
        0.51606098062E+002        0.83599688368E-011        0.83599688368E-011        0.19190106328E-150        0.10272987286E+004        0.10272987286E+004
        0.51612885435E+002        0.83621680328E-011        0.83621680328E-011        0.18290502556E-150        0.10275689726E+004        0.10275689726E+004
        0.51619673255E+002        0.83643676627E-011        0.83643676627E-011        0.17433015837E-150        0.10278392699E+004        0.10278392699E+004
        0.51626461521E+002        0.83665677265E-011        0.83665677265E-011        0.16615676948E-150        0.10281096205E+004        0.10281096205E+004
        0.51633250234E+002        0.82525353323E-011        0.82525353323E-011        0.15836608615E-150        0.10283800245E+004        0.10283800245E+004
        0.51640039393E+002        0.82547056956E-011        0.82547056956E-011        0.15094021230E-150        0.10286504818E+004        0.10286504818E+004
        0.51646828998E+002        0.82568764870E-011        0.82568764870E-011        0.14386208761E-150        0.10289209924E+004        0.10289209924E+004
        0.51653619049E+002        0.81427230910E-011        0.81427230910E-011        0.13711544853E-150        0.10291915564E+004        0.10291915564E+004
        0.51660409547E+002        0.81448641521E-011        0.81448641521E-011        0.13068479110E-150        0.10294621737E+004        0.10294621737E+004
        0.51667200491E+002        0.81470056354E-011        0.81470056354E-011        0.12455533559E-150        0.10297328444E+004        0.10297328444E+004
        0.51673991882E+002        0.81491475410E-011        0.81491475410E-011        0.11871299263E-150        0.10300035685E+004        0.10300035685E+004
        0.51680783718E+002        0.80348428707E-011        0.80348428707E-011        0.11314433106E-150        0.10302743459E+004        0.10302743459E+004
        0.51687576001E+002        0.80369550103E-011        0.80369550103E-011        0.10783654722E-150        0.10305451768E+004        0.10305451768E+004
        0.51694368731E+002        0.80390675662E-011        0.80390675662E-011        0.10277743562E-150        0.10308160610E+004        0.10308160610E+004
        0.51701161906E+002        0.79246416902E-011        0.79246416902E-011        0.97955361100E-151        0.10310869986E+004        0.10310869986E+004
        0.51707955528E+002        0.79267244502E-011        0.79267244502E-011        0.93359232176E-151        0.10313579896E+004        0.10313579896E+004
        0.51714749597E+002        0.79288076208E-011        0.79288076208E-011        0.88978475672E-151        0.10316290341E+004        0.10316290341E+004
        0.51721544111E+002        0.79308912019E-011        0.79308912019E-011        0.84803012541E-151        0.10319001319E+004        0.10319001319E+004
        0.51728339072E+002        0.78163137938E-011        0.78163137938E-011        0.80823234795E-151        0.10321712832E+004        0.10321712832E+004
        0.51735134480E+002        0.78183675433E-011        0.78183675433E-011        0.77029983524E-151        0.10324424880E+004        0.10324424880E+004
        0.51741930333E+002        0.78204216974E-011        0.78204216974E-011        0.73414527929E-151        0.10327137461E+004        0.10327137461E+004
        0.51748726633E+002        0.78224762563E-011        0.78224762563E-011        0.69968545341E-151        0.10329850577E+004        0.10329850577E+004
        0.51755523379E+002        0.77077471720E-011        0.77077471720E-011        0.66684102166E-151        0.10332564228E+004        0.10332564228E+004
        0.51762320572E+002        0.77097718634E-011        0.77097718634E-011        0.63553635719E-151        0.10335278413E+004        0.10335278413E+004
        0.51769118211E+002        0.77117969537E-011        0.77117969537E-011        0.60569936909E-151        0.10337993133E+004        0.10337993133E+004
        0.51775916296E+002        0.75969463452E-011        0.75969463452E-011        0.57726133728E-151        0.10340708388E+004        0.10340708388E+004
        0.51782714827E+002        0.75989415381E-011        0.75989415381E-011        0.55015675506E-151        0.10343424178E+004        0.10343424178E+004
        0.51789513805E+002        0.76009371240E-011        0.76009371240E-011        0.52432317913E-151        0.10346140502E+004        0.10346140502E+004
        0.51796313229E+002        0.76029331029E-011        0.76029331029E-011        0.49970108644E-151        0.10348857362E+004        0.10348857362E+004
        0.51803113100E+002        0.74879305598E-011        0.74879305598E-011        0.47623373785E-151        0.10351574756E+004        0.10351574756E+004
        0.51809913417E+002        0.74898966055E-011        0.74898966055E-011        0.45386704808E-151        0.10354292686E+004        0.10354292686E+004
        0.51816714180E+002        0.74918630382E-011        0.74918630382E-011        0.43254946173E-151        0.10357011151E+004        0.10357011151E+004
        0.51823515389E+002        0.74938298582E-011        0.74938298582E-011        0.41223183513E-151        0.10359730151E+004        0.10359730151E+004
        0.51830317045E+002        0.73786752362E-011        0.73786752362E-011        0.39286732367E-151        0.10362449686E+004        0.10362449686E+004
        0.51837119147E+002        0.73806120870E-011        0.73806120870E-011        0.37441127433E-151        0.10365169757E+004        0.10365169757E+004
        0.51843921695E+002        0.73825493190E-011        0.73825493190E-011        0.35682112335E-151        0.10367890363E+004        0.10367890363E+004
        0.51850724690E+002        0.73844869325E-011        0.73844869325E-011        0.34005629857E-151        0.10370611505E+004        0.10370611505E+004
        0.51857528131E+002        0.72691800871E-011        0.72691800871E-011        0.32407812638E-151        0.10373333182E+004        0.10373333182E+004
        0.51864332018E+002        0.72710876955E-011        0.72710876955E-011        0.30884974297E-151        0.10376055395E+004        0.10376055395E+004
        0.51871136352E+002        0.72729956792E-011        0.72729956792E-011        0.29433600978E-151        0.10378778144E+004        0.10378778144E+004
        0.51877941132E+002        0.72749040385E-011        0.72749040385E-011        0.28050343284E-151        0.10381501429E+004        0.10381501429E+004
        0.51884746358E+002        0.71594448253E-011        0.71594448253E-011        0.26732008591E-151        0.10384225249E+004        0.10384225249E+004
        0.51891552031E+002        0.71613231436E-011        0.71613231436E-011        0.25475553720E-151        0.10386949606E+004        0.10386949606E+004
        0.51898358149E+002        0.71632018314E-011        0.71632018314E-011        0.24278077949E-151        0.10389674498E+004        0.10389674498E+004
        0.51905164715E+002        0.71650808888E-011        0.71650808888E-011        0.23136816356E-151        0.10392399927E+004        0.10392399927E+004
        0.51911971726E+002        0.70494691632E-011        0.70494691632E-011        0.22049133466E-151        0.10395125891E+004        0.10395125891E+004
        0.51918779184E+002        0.70513181436E-011        0.70513181436E-011        0.21012517203E-151        0.10397852392E+004        0.10397852392E+004
        0.51925587088E+002        0.70531674878E-011        0.70531674878E-011        0.20024573116E-151        0.10400579430E+004        0.10400579430E+004
        0.51932395439E+002        0.70550171957E-011        0.70550171957E-011        0.19083018880E-151        0.10403307003E+004        0.10403307003E+004
        0.51939204236E+002        0.69392528129E-011        0.69392528129E-011        0.18185679052E-151        0.10406035114E+004        0.10406035114E+004
        0.51946013479E+002        0.69410724079E-011        0.69410724079E-011        0.17330480074E-151        0.10408763760E+004        0.10408763760E+004
        0.51952823168E+002        0.69428923606E-011        0.69428923606E-011        0.16515445504E-151        0.10411492943E+004        0.10411492943E+004
        0.51959633304E+002        0.69447126713E-011        0.69447126713E-011        0.15738691478E-151        0.10414222663E+004        0.10414222663E+004
        0.51966443886E+002        0.68287954866E-011        0.68287954866E-011        0.14998422376E-151        0.10416952920E+004        0.10416952920E+004
        0.51973254914E+002        0.68305856483E-011        0.68305856483E-011        0.14292926693E-151        0.10419683713E+004        0.10419683713E+004
        0.51980066389E+002        0.68323761619E-011        0.68323761619E-011        0.13620573108E-151        0.10422415044E+004        0.10422415044E+004
        0.51986878310E+002        0.68341670275E-011        0.68341670275E-011        0.12979806730E-151        0.10425146911E+004        0.10425146911E+004
        0.51993690677E+002        0.68359582451E-011        0.68359582451E-011        0.12369145520E-151        0.10427879315E+004        0.10427879315E+004
        0.52000503491E+002        0.67198575767E-011        0.67198575767E-011        0.11787176884E-151        0.10430612256E+004        0.10430612256E+004
        0.52007316751E+002        0.67216186033E-011        0.67216186033E-011        0.11232554426E-151        0.10433345735E+004        0.10433345735E+004
        0.52014130457E+002        0.67233799761E-011        0.67233799761E-011        0.10703994844E-151        0.10436079751E+004        0.10436079751E+004
        0.52020944610E+002        0.67251416950E-011        0.67251416950E-011        0.10200274980E-151        0.10438814304E+004        0.10438814304E+004
        0.52027759209E+002        0.66088879046E-011        0.66088879046E-011        0.97202290082E-152        0.10441549394E+004        0.10441549394E+004
        0.52034574254E+002        0.66106193964E-011        0.66106193964E-011        0.92627457451E-152        0.10444285022E+004        0.10444285022E+004
        0.52041389746E+002        0.66123512285E-011        0.66123512285E-011        0.88267660963E-152        0.10447021187E+004        0.10447021187E+004
        0.52048205683E+002        0.66140834008E-011        0.66140834008E-011        0.84112806159E-152        0.10449757890E+004        0.10449757890E+004
        0.52055022068E+002        0.66158159133E-011        0.66158159133E-011        0.80153271831E-152        0.10452495130E+004        0.10452495130E+004
        0.52061838898E+002        0.64993782526E-011        0.64993782526E-011        0.76379887857E-152        0.10455232909E+004        0.10455232909E+004
        0.52068656175E+002        0.65010804960E-011        0.65010804960E-011        0.72783914083E-152        0.10457971225E+004        0.10457971225E+004
        0.52075473898E+002        0.65027830738E-011        0.65027830738E-011        0.69357020189E-152        0.10460710079E+004        0.10460710079E+004
        0.52082292068E+002        0.65044859860E-011        0.65044859860E-011        0.66091266494E-152        0.10463449470E+004        0.10463449470E+004
        0.52089110683E+002        0.63878948829E-011        0.63878948829E-011        0.62979085666E-152        0.10466189400E+004        0.10466189400E+004
        0.52095929746E+002        0.63895674898E-011        0.63895674898E-011        0.60013265281E-152        0.10468929868E+004        0.10468929868E+004
        0.52102749254E+002        0.63912404252E-011        0.63912404252E-011        0.57186931196E-152        0.10471670874E+004        0.10471670874E+004
        0.52109569209E+002        0.63929136890E-011        0.63929136890E-011        0.54493531709E-152        0.10474412418E+004        0.10474412418E+004
        0.52116389610E+002        0.63945872814E-011        0.63945872814E-011        0.51926822451E-152        0.10477154501E+004        0.10477154501E+004
        0.52123210457E+002        0.62778119208E-011        0.62778119208E-011        0.49480851988E-152        0.10479897122E+004        0.10479897122E+004
        0.52130031751E+002        0.62794551658E-011        0.62794551658E-011        0.47149948101E-152        0.10482640281E+004        0.10482640281E+004
        0.52136853491E+002        0.62810987333E-011        0.62810987333E-011        0.44928704697E-152        0.10485383979E+004        0.10485383979E+004
        0.52143675677E+002        0.62827426234E-011        0.62827426234E-011        0.42811969345E-152        0.10488128215E+004        0.10488128215E+004
        0.52150498310E+002        0.61658134997E-011        0.61658134997E-011        0.40794831386E-152        0.10490872990E+004        0.10490872990E+004
        0.52157321389E+002        0.61674270062E-011        0.61674270062E-011        0.38872610605E-152        0.10493618304E+004        0.10493618304E+004
        0.52164144914E+002        0.61690408293E-011        0.61690408293E-011        0.37040846429E-152        0.10496364156E+004        0.10496364156E+004
        0.52170968886E+002        0.61706549692E-011        0.61706549692E-011        0.35295287636E-152        0.10499110547E+004        0.10499110547E+004
        0.52177793303E+002        0.61722694258E-011        0.61722694258E-011        0.33631882538E-152        0.10501857477E+004        0.10501857477E+004
        0.52184618168E+002        0.60551556569E-011        0.60551556569E-011        0.32046769632E-152        0.10504604947E+004        0.10504604947E+004
        0.52191443478E+002        0.60567396877E-011        0.60567396877E-011        0.30536268682E-152        0.10507352955E+004        0.10507352955E+004
        0.52198269235E+002        0.60583240292E-011        0.60583240292E-011        0.29096872219E-152        0.10510101502E+004        0.10510101502E+004
        0.52205095438E+002        0.60599086816E-011        0.60599086816E-011        0.27725237449E-152        0.10512850589E+004        0.10512850589E+004
        0.52211922088E+002        0.60614936447E-011        0.60614936447E-011        0.26418178521E-152        0.10515600214E+004        0.10515600214E+004
        0.52218749184E+002        0.59441950185E-011        0.59441950185E-011        0.25172659177E-152        0.10518350380E+004        0.10518350380E+004
        0.52225576726E+002        0.59457495136E-011        0.59457495136E-011        0.23985785733E-152        0.10521101084E+004        0.10521101084E+004
        0.52232404714E+002        0.59473043135E-011        0.59473043135E-011        0.22854800393E-152        0.10523852328E+004        0.10523852328E+004
        0.52239233149E+002        0.59488594184E-011        0.59488594184E-011        0.21777074876E-152        0.10526604112E+004        0.10526604112E+004
        0.52246062030E+002        0.59504148283E-011        0.59504148283E-011        0.20750104344E-152        0.10529356435E+004        0.10529356435E+004
        0.52252891357E+002        0.58329311323E-011        0.58329311323E-011        0.19771501606E-152        0.10532109298E+004        0.10532109298E+004
        0.52259721131E+002        0.58344560317E-011        0.58344560317E-011        0.18838991607E-152        0.10534862700E+004        0.10534862700E+004
        0.52266551351E+002        0.58359812302E-011        0.58359812302E-011        0.17950406162E-152        0.10537616643E+004        0.10537616643E+004
        0.52273382018E+002        0.58375067276E-011        0.58375067276E-011        0.17103678944E-152        0.10540371125E+004        0.10540371125E+004
        0.52280213130E+002        0.58390325241E-011        0.58390325241E-011        0.16296840707E-152        0.10543126148E+004        0.10543126148E+004
        0.52287044689E+002        0.57213635459E-011        0.57213635459E-011        0.15528014726E-152        0.10545881710E+004        0.10545881710E+004
        0.52293876695E+002        0.57228587897E-011        0.57228587897E-011        0.14795412461E-152        0.10548637812E+004        0.10548637812E+004
        0.52300709146E+002        0.57243543265E-011        0.57243543265E-011        0.14097329417E-152        0.10551394455E+004        0.10551394455E+004
        0.52307542044E+002        0.57258501565E-011        0.57258501565E-011        0.13432141197E-152        0.10554151638E+004        0.10554151638E+004
        0.52314375388E+002        0.57273462796E-011        0.57273462796E-011        0.12798299746E-152        0.10556909361E+004        0.10556909361E+004
        0.52321209179E+002        0.56094918064E-011        0.56094918064E-011        0.12194329770E-152        0.10559667625E+004        0.10559667625E+004
        0.52328043416E+002        0.56109573344E-011        0.56109573344E-011        0.11618825313E-152        0.10562426429E+004        0.10562426429E+004
        0.52334878099E+002        0.56124231496E-011        0.56124231496E-011        0.11070446510E-152        0.10565185774E+004        0.10565185774E+004
        0.52341713229E+002        0.56138892520E-011        0.56138892520E-011        0.10547916480E-152        0.10567945659E+004        0.10567945659E+004
        0.52348548804E+002        0.56153556416E-011        0.56153556416E-011        0.10050018372E-152        0.10570706085E+004        0.10570706085E+004
        0.52355384827E+002        0.54973154606E-011        0.54973154606E-011        0.95755925432E-153        0.10573467051E+004        0.10573467051E+004
        0.52362221295E+002        0.54987512127E-011        0.54987512127E-011        0.91235338754E-153        0.10576228559E+004        0.10576228559E+004
        0.52369058210E+002        0.55001872460E-011        0.55001872460E-011        0.86927892138E-153        0.10578990607E+004        0.10578990607E+004
        0.52375895571E+002        0.55016235606E-011        0.55016235606E-011        0.82823549270E-153        0.10581753197E+004        0.10581753197E+004
        0.52382733378E+002        0.55030601565E-011        0.55030601565E-011        0.78912745812E-153        0.10584516327E+004        0.10584516327E+004
        0.52389571632E+002        0.55044970337E-011        0.55044970337E-011        0.75186367235E-153        0.10587279999E+004        0.10587279999E+004
        0.52396410332E+002        0.53862399707E-011        0.53862399707E-011        0.71635727692E-153        0.10590044211E+004        0.10590044211E+004
