Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.791e-11, Err(n_e)=4.657e-13, Err(IET)=9.989e-13, Q_net=-6.032e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.5103295199303637, "A":26.981539,  "μ[AU]": 2.9427641339e-02, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.764124e-04    1.912357e+06    1.912354e+06    9.180704e-03    1.912357e+06    2.625682e+00
   1.775286e-04    1.894347e+06    1.894345e+06    9.180704e-03    1.894347e+06    2.581610e+00
   1.786519e-04    1.876507e+06    1.876505e+06    9.180704e-03    1.876507e+06    2.259225e+00
   1.797822e-04    1.858834e+06    1.858833e+06    9.180704e-03    1.858834e+06    1.665541e+00
   1.809198e-04    1.841329e+06    1.841327e+06    9.180704e-03    1.841329e+06    1.674883e+00
   1.820645e-04    1.823989e+06    1.823986e+06    9.180704e-03    1.823989e+06    2.225577e+00
   1.832164e-04    1.806811e+06    1.806809e+06    9.180704e-03    1.806811e+06    2.494922e+00
   1.843757e-04    1.789796e+06    1.789793e+06    9.180704e-03    1.789795e+06    2.493515e+00
   1.855423e-04    1.772940e+06    1.772937e+06    9.180704e-03    1.772940e+06    2.227757e+00
   1.867162e-04    1.756242e+06    1.756240e+06    9.180704e-03    1.756242e+06    1.706845e+00
   1.878976e-04    1.739702e+06    1.739701e+06    9.180704e-03    1.739702e+06    1.535843e+00
   1.890865e-04    1.723319e+06    1.723317e+06    9.180704e-03    1.723319e+06    2.096999e+00
   1.902829e-04    1.707089e+06    1.707087e+06    9.180704e-03    1.707089e+06    2.391151e+00
   1.914868e-04    1.691012e+06    1.691010e+06    9.180704e-03    1.691012e+06    2.425110e+00
   1.926984e-04    1.675087e+06    1.675084e+06    9.180704e-03    1.675087e+06    2.170921e+00
   1.939177e-04    1.659310e+06    1.659309e+06    9.180704e-03    1.659310e+06    1.676726e+00
   1.951446e-04    1.643683e+06    1.643682e+06    9.180704e-03    1.643683e+06    1.549001e+00
   1.963793e-04    1.628204e+06    1.628202e+06    9.180704e-03    1.628204e+06    1.993431e+00
   1.976219e-04    1.612870e+06    1.612867e+06    9.180704e-03    1.612870e+06    2.286720e+00
