 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.02389210355332     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.10361394035E+002        0.36154288970E-002        0.36154288970E-002        0.27029523516E-037        0.27204942890E+002        0.27201327461E+002
        0.10364435466E+002        0.36062522894E-002        0.36062522894E-002        0.26159762659E-037        0.27220917131E+002        0.27217310879E+002
        0.10367477343E+002        0.35970973328E-002        0.35970973328E-002        0.25317867996E-037        0.27236898405E+002        0.27233301308E+002
        0.10370519666E+002        0.35879639808E-002        0.35879639808E-002        0.24502950640E-037        0.27252886713E+002        0.27249298749E+002
        0.10373562436E+002        0.35788521874E-002        0.35788521874E-002        0.23714149933E-037        0.27268882056E+002        0.27265303204E+002
        0.10376605652E+002        0.35697619066E-002        0.35697619066E-002        0.22950632552E-037        0.27284884438E+002        0.27281314676E+002
        0.10379649314E+002        0.35606930925E-002        0.35606930925E-002        0.22211591644E-037        0.27300893860E+002        0.27297333167E+002
        0.10382693423E+002        0.35516456993E-002        0.35516456993E-002        0.21496245994E-037        0.27316910324E+002        0.27313358679E+002
        0.10385737978E+002        0.35426196812E-002        0.35426196812E-002        0.20803839205E-037        0.27332933833E+002        0.27329391213E+002
        0.10388782979E+002        0.35336149926E-002        0.35336149926E-002        0.20133638924E-037        0.27348964388E+002        0.27345430773E+002
        0.10391828426E+002        0.35246315879E-002        0.35246315879E-002        0.19484936070E-037        0.27365001991E+002        0.27361477359E+002
        0.10394874320E+002        0.35156694216E-002        0.35156694216E-002        0.18857044109E-037        0.27381046645E+002        0.27377530975E+002
        0.10397920660E+002        0.35067284485E-002        0.35067284485E-002        0.18249298329E-037        0.27397098351E+002        0.27393591623E+002
        0.10400967447E+002        0.34978086230E-002        0.34978086230E-002        0.17661055161E-037        0.27413157112E+002        0.27409659304E+002
        0.10404014680E+002        0.34889099002E-002        0.34889099002E-002        0.17091691498E-037        0.27429222930E+002        0.27425734020E+002
        0.10407062359E+002        0.34800322347E-002        0.34800322347E-002        0.16540604057E-037        0.27445295807E+002        0.27441815774E+002
        0.10410110484E+002        0.34711755817E-002        0.34711755817E-002        0.16007208745E-037        0.27461375744E+002        0.27457904568E+002
        0.10413159056E+002        0.34623398960E-002        0.34623398960E-002        0.15490940055E-037        0.27477462744E+002        0.27474000405E+002
        0.10416208074E+002        0.34535251329E-002        0.34535251329E-002        0.14991250474E-037        0.27493556810E+002        0.27490103285E+002
        0.10419257538E+002        0.34447312476E-002        0.34447312476E-002        0.14507609917E-037        0.27509657942E+002        0.27506213211E+002
        0.10422307449E+002        0.34359581953E-002        0.34359581953E-002        0.14039505170E-037        0.27525766144E+002        0.27522330186E+002
        0.10425357806E+002        0.34272059315E-002        0.34272059315E-002        0.13586439359E-037        0.27541881417E+002        0.27538454211E+002
        0.10428408610E+002        0.34184744116E-002        0.34184744116E-002        0.13147931431E-037        0.27558003763E+002        0.27554585289E+002
        0.10431459859E+002        0.34097635913E-002        0.34097635913E-002        0.12723515654E-037        0.27574133185E+002        0.27570723421E+002
        0.10434511555E+002        0.34010734260E-002        0.34010734260E-002        0.12312741126E-037        0.27590269684E+002        0.27586868610E+002
        0.10437563697E+002        0.33924038715E-002        0.33924038715E-002        0.11915171312E-037        0.27606413262E+002        0.27603020858E+002
        0.10440616286E+002        0.33837548838E-002        0.33837548838E-002        0.11530383583E-037        0.27622563922E+002        0.27619180167E+002
        0.10443669321E+002        0.33751264185E-002        0.33751264185E-002        0.11157968779E-037        0.27638721666E+002        0.27635346540E+002
        0.10446722802E+002        0.33665184319E-002        0.33665184319E-002        0.10797530778E-037        0.27654886496E+002        0.27651519977E+002
        0.10449776730E+002        0.33579308798E-002        0.33579308798E-002        0.10448686083E-037        0.27671058413E+002        0.27667700482E+002
        0.10452831104E+002        0.33493637185E-002        0.33493637185E-002        0.10111063424E-037        0.27687237420E+002        0.27683888056E+002
        0.10455885924E+002        0.33408169040E-002        0.33408169040E-002        0.97843033687E-038        0.27703423519E+002        0.27700082702E+002
        0.10458941191E+002        0.33322903929E-002        0.33322903929E-002        0.94680579450E-038        0.27719616713E+002        0.27716284422E+002
        0.10461996903E+002        0.33237841416E-002        0.33237841416E-002        0.91619902793E-038        0.27735817002E+002        0.27732493218E+002
        0.10465053063E+002        0.33152981064E-002        0.33152981064E-002        0.88657742431E-038        0.27752024390E+002        0.27748709091E+002
        0.10468109668E+002        0.33068322439E-002        0.33068322439E-002        0.85790941124E-038        0.27768238877E+002        0.27764932045E+002
        0.10471166720E+002        0.32983865109E-002        0.32983865109E-002        0.83016442367E-038        0.27784460468E+002        0.27781162081E+002
        0.10474224218E+002        0.32899608640E-002        0.32899608640E-002        0.80331287194E-038        0.27800689162E+002        0.27797399201E+002
        0.10477282162E+002        0.32815552599E-002        0.32815552599E-002        0.77732611077E-038        0.27816924963E+002        0.27813643408E+002
        0.10480340553E+002        0.32731696558E-002        0.32731696558E-002        0.75217640927E-038        0.27833167873E+002        0.27829894703E+002
        0.10483399390E+002        0.32648040085E-002        0.32648040085E-002        0.72783692186E-038        0.27849417893E+002        0.27846153089E+002
        0.10486458674E+002        0.32564582749E-002        0.32564582749E-002        0.70428166016E-038        0.27865675027E+002        0.27862418568E+002
        0.10489518403E+002        0.32481324126E-002        0.32481324126E-002        0.68148546573E-038        0.27881939274E+002        0.27878691142E+002
        0.10492578579E+002        0.32398263784E-002        0.32398263784E-002        0.65942398367E-038        0.27898210639E+002        0.27894970813E+002
        0.10495639202E+002        0.32315401298E-002        0.32315401298E-002        0.63807363709E-038        0.27914489123E+002        0.27911257583E+002
        0.10498700270E+002        0.32232736241E-002        0.32232736241E-002        0.61741160236E-038        0.27930774728E+002        0.27927551454E+002
        0.10501761785E+002        0.32150268189E-002        0.32150268189E-002        0.59741578514E-038        0.27947067456E+002        0.27943852429E+002
        0.10504823746E+002        0.32067996717E-002        0.32067996717E-002        0.57806479721E-038        0.27963367309E+002        0.27960160510E+002
        0.10507886154E+002        0.31985921401E-002        0.31985921401E-002        0.55933793396E-038        0.27979674290E+002        0.27976475698E+002
        0.10510949008E+002        0.31904041819E-002        0.31904041819E-002        0.54121515268E-038        0.27995988400E+002        0.27992797995E+002
        0.10514012308E+002        0.31822357547E-002        0.31822357547E-002        0.52367705147E-038        0.28012309641E+002        0.28009127405E+002
        0.10517076055E+002        0.31740868167E-002        0.31740868167E-002        0.50670484884E-038        0.28028638016E+002        0.28025463929E+002
        0.10520140248E+002        0.31659573255E-002        0.31659573255E-002        0.49028036398E-038        0.28044973526E+002        0.28041807569E+002
        0.10523204887E+002        0.31578472395E-002        0.31578472395E-002        0.47438599761E-038        0.28061316175E+002        0.28058158327E+002
        0.10526269972E+002        0.31497565165E-002        0.31497565165E-002        0.45900471350E-038        0.28077665963E+002        0.28074516206E+002
        0.10529335504E+002        0.31416851149E-002        0.31416851149E-002        0.44412002047E-038        0.28094022892E+002        0.28090881207E+002
        0.10532401482E+002        0.31336329929E-002        0.31336329929E-002        0.42971595510E-038        0.28110386966E+002        0.28107253333E+002
        0.10535467907E+002        0.31256001090E-002        0.31256001090E-002        0.41577706489E-038        0.28126758186E+002        0.28123632586E+002
        0.10538534778E+002        0.31175864215E-002        0.31175864215E-002        0.40228839193E-038        0.28143136554E+002        0.28140018968E+002
        0.10541602095E+002        0.31095918890E-002        0.31095918890E-002        0.38923545725E-038        0.28159522072E+002        0.28156412480E+002
        0.10544669858E+002        0.31016164701E-002        0.31016164701E-002        0.37660424543E-038        0.28175914743E+002        0.28172813126E+002
        0.10547738068E+002        0.30936601233E-002        0.30936601233E-002        0.36438118991E-038        0.28192314567E+002        0.28189220907E+002
        0.10550806724E+002        0.30857228076E-002        0.30857228076E-002        0.35255315865E-038        0.28208721549E+002        0.28205635826E+002
        0.10553875826E+002        0.30778044817E-002        0.30778044817E-002        0.34110744028E-038        0.28225135689E+002        0.28222057884E+002
        0.10556945375E+002        0.30699051047E-002        0.30699051047E-002        0.33003173066E-038        0.28241556989E+002        0.28238487084E+002
        0.10560015370E+002        0.30620246354E-002        0.30620246354E-002        0.31931411993E-038        0.28257985452E+002        0.28254923428E+002
        0.10563085811E+002        0.30541630329E-002        0.30541630329E-002        0.30894307991E-038        0.28274421080E+002        0.28271366917E+002
        0.10566156699E+002        0.30463202565E-002        0.30463202565E-002        0.29890745190E-038        0.28290863875E+002        0.28287817555E+002
        0.10569228033E+002        0.30384962653E-002        0.30384962653E-002        0.28919643496E-038        0.28307313839E+002        0.28304275343E+002
        0.10572299813E+002        0.30306910187E-002        0.30306910187E-002        0.27979957440E-038        0.28323770974E+002        0.28320740283E+002
        0.10575372040E+002        0.30229044760E-002        0.30229044760E-002        0.27070675081E-038        0.28340235282E+002        0.28337212377E+002
        0.10578444713E+002        0.30151365967E-002        0.30151365967E-002        0.26190816930E-038        0.28356706765E+002        0.28353691628E+002
        0.10581517832E+002        0.30073873405E-002        0.30073873405E-002        0.25339434916E-038        0.28373185425E+002        0.28370178038E+002
        0.10584591397E+002        0.29996566668E-002        0.29996566668E-002        0.24515611384E-038        0.28389671265E+002        0.28386671609E+002
        0.10587665409E+002        0.29919445354E-002        0.29919445354E-002        0.23718458120E-038        0.28406164287E+002        0.28403172342E+002
        0.10590739867E+002        0.29842509061E-002        0.29842509061E-002        0.22947115414E-038        0.28422664492E+002        0.28419680241E+002
        0.10593814772E+002        0.29765757387E-002        0.29765757387E-002        0.22200751148E-038        0.28439171883E+002        0.28436195307E+002
        0.10596890123E+002        0.29689189932E-002        0.29689189932E-002        0.21478559914E-038        0.28455686461E+002        0.28452717542E+002
        0.10599965920E+002        0.29612806296E-002        0.29612806296E-002        0.20779762160E-038        0.28472208229E+002        0.28469246949E+002
        0.10603042163E+002        0.29536606080E-002        0.29536606080E-002        0.20103603367E-038        0.28488737190E+002        0.28485783529E+002
        0.10606118853E+002        0.29460588886E-002        0.29460588886E-002        0.19449353242E-038        0.28505273344E+002        0.28502327285E+002
        0.10609195989E+002        0.29384754315E-002        0.29384754315E-002        0.18816304952E-038        0.28521816694E+002        0.28518878219E+002
        0.10612273572E+002        0.29309101970E-002        0.29309101970E-002        0.18203774366E-038        0.28538367243E+002        0.28535436333E+002
        0.10615351600E+002        0.29233631457E-002        0.29233631457E-002        0.17611099334E-038        0.28554924992E+002        0.28552001629E+002
        0.10618430075E+002        0.29158342380E-002        0.29158342380E-002        0.17037638981E-038        0.28571489943E+002        0.28568574109E+002
        0.10621508997E+002        0.29083234344E-002        0.29083234344E-002        0.16482773030E-038        0.28588062099E+002        0.28585153776E+002
        0.10624588364E+002        0.29008306956E-002        0.29008306956E-002        0.15945901137E-038        0.28604641461E+002        0.28601740631E+002
        0.10627668178E+002        0.28933559822E-002        0.28933559822E-002        0.15426442261E-038        0.28621228032E+002        0.28618334676E+002
        0.10630748439E+002        0.28858992551E-002        0.28858992551E-002        0.14923834039E-038        0.28637821814E+002        0.28634935915E+002
        0.10633829145E+002        0.28784604749E-002        0.28784604749E-002        0.14437532191E-038        0.28654422809E+002        0.28651544348E+002
        0.10636910298E+002        0.28710396028E-002        0.28710396028E-002        0.13967009944E-038        0.28671031018E+002        0.28668159979E+002
        0.10639991898E+002        0.28636365998E-002        0.28636365998E-002        0.13511757465E-038        0.28687646445E+002        0.28684782809E+002
        0.10643073943E+002        0.28562514268E-002        0.28562514268E-002        0.13071281324E-038        0.28704269091E+002        0.28701412839E+002
        0.10646156435E+002        0.28488840450E-002        0.28488840450E-002        0.12645103967E-038        0.28720898958E+002        0.28718050074E+002
        0.10649239373E+002        0.28415344157E-002        0.28415344157E-002        0.12232763208E-038        0.28737536048E+002        0.28734694514E+002
        0.10652322758E+002        0.28342025002E-002        0.28342025002E-002        0.11833811733E-038        0.28754180364E+002        0.28751346161E+002
        0.10655406589E+002        0.28268882597E-002        0.28268882597E-002        0.11447816628E-038        0.28770831907E+002        0.28768005019E+002
        0.10658490866E+002        0.28195916560E-002        0.28195916560E-002        0.11074358917E-038        0.28787490680E+002        0.28784671088E+002
        0.10661575589E+002        0.28123126502E-002        0.28123126502E-002        0.10713033112E-038        0.28804156685E+002        0.28801344372E+002
        0.10664660759E+002        0.28050512042E-002        0.28050512042E-002        0.10363446785E-038        0.28820829923E+002        0.28818024872E+002
        0.10667746375E+002        0.27978072795E-002        0.27978072795E-002        0.10025220144E-038        0.28837510397E+002        0.28834712590E+002
        0.10670832438E+002        0.27905808381E-002        0.27905808381E-002        0.96979856330E-039        0.28854198110E+002        0.28851407529E+002
        0.10673918946E+002        0.27833718414E-002        0.27833718414E-002        0.93813875372E-039        0.28870893062E+002        0.28868109690E+002
        0.10677005901E+002        0.27761802518E-002        0.27761802518E-002        0.90750816029E-039        0.28887595256E+002        0.28884819076E+002
        0.10680093303E+002        0.27690060309E-002        0.27690060309E-002        0.87787346703E-039        0.28904304695E+002        0.28901535689E+002
        0.10683181150E+002        0.27618491408E-002        0.27618491408E-002        0.84920243177E-039        0.28921021380E+002        0.28918259531E+002
        0.10686269445E+002        0.27547095437E-002        0.27547095437E-002        0.82146385168E-039        0.28937745314E+002        0.28934990604E+002
        0.10689358185E+002        0.27475872016E-002        0.27475872016E-002        0.79462752989E-039        0.28954476498E+002        0.28951728911E+002
        0.10692447372E+002        0.27404820771E-002        0.27404820771E-002        0.76866424324E-039        0.28971214935E+002        0.28968474453E+002
        0.10695537004E+002        0.27333941322E-002        0.27333941322E-002        0.74354571099E-039        0.28987960627E+002        0.28985227233E+002
        0.10698627084E+002        0.27263233295E-002        0.27263233295E-002        0.71924456457E-039        0.29004713575E+002        0.29001987252E+002
        0.10701717609E+002        0.27192696314E-002        0.27192696314E-002        0.69573431828E-039        0.29021473783E+002        0.29018754513E+002
        0.10704808581E+002        0.27122330005E-002        0.27122330005E-002        0.67298934096E-039        0.29038241251E+002        0.29035529018E+002
        0.10707900000E+002        0.27052133993E-002        0.27052133993E-002        0.65098482851E-039        0.29055015983E+002        0.29052310770E+002
        0.10710991864E+002        0.26982107906E-002        0.26982107906E-002        0.62969677731E-039        0.29071797980E+002        0.29069099769E+002
        0.10714084175E+002        0.26912251373E-002        0.26912251373E-002        0.60910195854E-039        0.29088587244E+002        0.29085896019E+002
        0.10717176932E+002        0.26842564019E-002        0.26842564019E-002        0.58917789326E-039        0.29105383778E+002        0.29102699522E+002
        0.10720270136E+002        0.26773045476E-002        0.26773045476E-002        0.56990282830E-039        0.29122187584E+002        0.29119510279E+002
        0.10723363786E+002        0.26703695372E-002        0.26703695372E-002        0.55125571293E-039        0.29138998663E+002        0.29136328293E+002
        0.10726457882E+002        0.26634513338E-002        0.26634513338E-002        0.53321617628E-039        0.29155817018E+002        0.29153153566E+002
        0.10729552424E+002        0.26565499006E-002        0.26565499006E-002        0.51576450549E-039        0.29172642650E+002        0.29169986100E+002
        0.10732647413E+002        0.26496652006E-002        0.26496652006E-002        0.49888162454E-039        0.29189475563E+002        0.29186825898E+002
        0.10735742848E+002        0.26427971973E-002        0.26427971973E-002        0.48254907374E-039        0.29206315758E+002        0.29203672961E+002
        0.10738838729E+002        0.26359458540E-002        0.26359458540E-002        0.46674898995E-039        0.29223163237E+002        0.29220527291E+002
        0.10741935057E+002        0.26291111340E-002        0.26291111340E-002        0.45146408735E-039        0.29240018002E+002        0.29237388891E+002
        0.10745031831E+002        0.26222930007E-002        0.26222930007E-002        0.43667763888E-039        0.29256880056E+002        0.29254257763E+002
        0.10748129052E+002        0.26154914178E-002        0.26154914178E-002        0.42237345826E-039        0.29273749400E+002        0.29271133909E+002
        0.10751226718E+002        0.26087063490E-002        0.26087063490E-002        0.40853588256E-039        0.29290626037E+002        0.29288017330E+002
        0.10754324831E+002        0.26019377578E-002        0.26019377578E-002        0.39514975537E-039        0.29307509968E+002        0.29304908030E+002
        0.10757423391E+002        0.25951856080E-002        0.25951856080E-002        0.38220041049E-039        0.29324401196E+002        0.29321806011E+002
        0.10760522396E+002        0.25884498634E-002        0.25884498634E-002        0.36967365614E-039        0.29341299724E+002        0.29338711274E+002
        0.10763621848E+002        0.25817304880E-002        0.25817304880E-002        0.35755575967E-039        0.29358205552E+002        0.29355623821E+002
        0.10766721747E+002        0.25750274458E-002        0.25750274458E-002        0.34583343282E-039        0.29375118683E+002        0.29372543656E+002
        0.10769822091E+002        0.25683407007E-002        0.25683407007E-002        0.33449381731E-039        0.29392039120E+002        0.29389470779E+002
        0.10772922882E+002        0.25616702169E-002        0.25616702169E-002        0.32352447107E-039        0.29408966863E+002        0.29406405193E+002
        0.10776024119E+002        0.25550159585E-002        0.25550159585E-002        0.31291335481E-039        0.29425901917E+002        0.29423346901E+002
        0.10779125803E+002        0.25483778897E-002        0.25483778897E-002        0.30264881900E-039        0.29442844282E+002        0.29440295904E+002
        0.10782227933E+002        0.25417559750E-002        0.25417559750E-002        0.29271959133E-039        0.29459793960E+002        0.29457252204E+002
        0.10785330509E+002        0.25351501786E-002        0.25351501786E-002        0.28311476457E-039        0.29476750954E+002        0.29474215804E+002
        0.10788433531E+002        0.25285604652E-002        0.25285604652E-002        0.27382378476E-039        0.29493715266E+002        0.29491186706E+002
        0.10791537000E+002        0.25219867989E-002        0.25219867989E-002        0.26483643983E-039        0.29510686899E+002        0.29508164912E+002
        0.10794640915E+002        0.25154291447E-002        0.25154291447E-002        0.25614284860E-039        0.29527665853E+002        0.29525150424E+002
        0.10797745277E+002        0.25088874671E-002        0.25088874671E-002        0.24773345006E-039        0.29544652131E+002        0.29542143244E+002
        0.10800850085E+002        0.25023617309E-002        0.25023617309E-002        0.23959899306E-039        0.29561645736E+002        0.29559143374E+002
        0.10803955339E+002        0.24958519007E-002        0.24958519007E-002        0.23173052632E-039        0.29578646669E+002        0.29576150817E+002
        0.10807061039E+002        0.24893579415E-002        0.24893579415E-002        0.22411938876E-039        0.29595654933E+002        0.29593165575E+002
        0.10810167186E+002        0.24828798182E-002        0.24828798182E-002        0.21675720010E-039        0.29612670529E+002        0.29610187649E+002
        0.10813273779E+002        0.24764174959E-002        0.24764174959E-002        0.20963585180E-039        0.29629693460E+002        0.29627217042E+002
        0.10816380818E+002        0.24699709396E-002        0.24699709396E-002        0.20274749834E-039        0.29646723728E+002        0.29644253757E+002
        0.10819488304E+002        0.24635401143E-002        0.24635401143E-002        0.19608454864E-039        0.29663761334E+002        0.29661297794E+002
        0.10822596236E+002        0.24571249854E-002        0.24571249854E-002        0.18963965792E-039        0.29680806282E+002        0.29678349157E+002
        0.10825704614E+002        0.24507255180E-002        0.24507255180E-002        0.18340571971E-039        0.29697858573E+002        0.29695407848E+002
        0.10828813439E+002        0.24443416776E-002        0.24443416776E-002        0.17737585812E-039        0.29714918210E+002        0.29712473868E+002
        0.10831922710E+002        0.24379734296E-002        0.24379734296E-002        0.17154342046E-039        0.29731985194E+002        0.29729547220E+002
        0.10835032427E+002        0.24316207393E-002        0.24316207393E-002        0.16590196998E-039        0.29749059527E+002        0.29746627906E+002
        0.10838142591E+002        0.24252835723E-002        0.24252835723E-002        0.16044527888E-039        0.29766141212E+002        0.29763715928E+002
        0.10841253200E+002        0.24189618944E-002        0.24189618944E-002        0.15516732161E-039        0.29783230250E+002        0.29780811288E+002
        0.10844364257E+002        0.24126556711E-002        0.24126556711E-002        0.15006226827E-039        0.29800326645E+002        0.29797913989E+002
        0.10847475759E+002        0.24063648681E-002        0.24063648681E-002        0.14512447833E-039        0.29817430397E+002        0.29815024032E+002
        0.10850587708E+002        0.24000894512E-002        0.24000894512E-002        0.14034849445E-039        0.29834541510E+002        0.29832141420E+002
        0.10853700103E+002        0.23938293865E-002        0.23938293865E-002        0.13572903665E-039        0.29851659985E+002        0.29849266155E+002
        0.10856812945E+002        0.23875846397E-002        0.23875846397E-002        0.13126099646E-039        0.29868785824E+002        0.29866398239E+002
        0.10859926232E+002        0.23813551769E-002        0.23813551769E-002        0.12693943146E-039        0.29885919029E+002        0.29883537674E+002
        0.10863039967E+002        0.23751409641E-002        0.23751409641E-002        0.12275955985E-039        0.29903059603E+002        0.29900684462E+002
        0.10866154147E+002        0.23689419675E-002        0.23689419675E-002        0.11871675529E-039        0.29920207548E+002        0.29917838606E+002
        0.10869268774E+002        0.23627581535E-002        0.23627581535E-002        0.11480654184E-039        0.29937362865E+002        0.29935000107E+002
        0.10872383847E+002        0.23565894880E-002        0.23565894880E-002        0.11102458911E-039        0.29954525558E+002        0.29952168968E+002
        0.10875499366E+002        0.23504359375E-002        0.23504359375E-002        0.10736670754E-039        0.29971695627E+002        0.29969345191E+002
        0.10878615332E+002        0.23442974685E-002        0.23442974685E-002        0.10382884384E-039        0.29988873076E+002        0.29986528778E+002
        0.10881731744E+002        0.23381740473E-002        0.23381740473E-002        0.10040707658E-039        0.30006057905E+002        0.30003719731E+002
        0.10884848602E+002        0.23320656405E-002        0.23320656405E-002        0.97097611897E-040        0.30023250118E+002        0.30020918053E+002
        0.10887965907E+002        0.23259722148E-002        0.23259722148E-002        0.93896779410E-040        0.30040449717E+002        0.30038123745E+002
        0.10891083658E+002        0.23198937367E-002        0.23198937367E-002        0.90801028172E-040        0.30057656703E+002        0.30055336809E+002
        0.10894201855E+002        0.23138301731E-002        0.23138301731E-002        0.87806922822E-040        0.30074871079E+002        0.30072557249E+002
        0.10897320499E+002        0.23077814906E-002        0.23077814906E-002        0.84911139835E-040        0.30092092847E+002        0.30089785065E+002
        0.10900439589E+002        0.23017476562E-002        0.23017476562E-002        0.82110463897E-040        0.30109322008E+002        0.30107020260E+002
        0.10903559125E+002        0.22957286368E-002        0.22957286368E-002        0.79401784396E-040        0.30126558566E+002        0.30124262837E+002
        0.10906679108E+002        0.22897243994E-002        0.22897243994E-002        0.76782092027E-040        0.30143802522E+002        0.30141512797E+002
        0.10909799536E+002        0.22837349109E-002        0.22837349109E-002        0.74248475508E-040        0.30161053878E+002        0.30158770143E+002
        0.10912920412E+002        0.22777601386E-002        0.22777601386E-002        0.71798118400E-040        0.30178312636E+002        0.30176034876E+002
        0.10916041733E+002        0.22718000497E-002        0.22718000497E-002        0.69428296030E-040        0.30195578799E+002        0.30193306999E+002
        0.10919163501E+002        0.22658546114E-002        0.22658546114E-002        0.67136372514E-040        0.30212852369E+002        0.30210586514E+002
        0.10922285715E+002        0.22599237909E-002        0.22599237909E-002        0.64919797878E-040        0.30230133348E+002        0.30227873424E+002
        0.10925408376E+002        0.22540075557E-002        0.22540075557E-002        0.62776105266E-040        0.30247421737E+002        0.30245167729E+002
        0.10928531482E+002        0.22481058733E-002        0.22481058733E-002        0.60702908246E-040        0.30264717539E+002        0.30262469434E+002
        0.10931655036E+002        0.22422187111E-002        0.22422187111E-002        0.58697898196E-040        0.30282020757E+002        0.30279778538E+002
        0.10934779035E+002        0.22363460366E-002        0.22363460366E-002        0.56758841782E-040        0.30299331392E+002        0.30297095046E+002
        0.10937903481E+002        0.22304878176E-002        0.22304878176E-002        0.54883578508E-040        0.30316649446E+002        0.30314418958E+002
        0.10941028373E+002        0.22246440217E-002        0.22246440217E-002        0.53070018355E-040        0.30333974922E+002        0.30331750278E+002
        0.10944153711E+002        0.22188146166E-002        0.22188146166E-002        0.51316139489E-040        0.30351307821E+002        0.30349089006E+002
        0.10947279496E+002        0.22129995703E-002        0.22129995703E-002        0.49619986049E-040        0.30368648146E+002        0.30366435147E+002
        0.10950405727E+002        0.22071988506E-002        0.22071988506E-002        0.47979666000E-040        0.30385995899E+002        0.30383788700E+002
        0.10953532404E+002        0.22014124255E-002        0.22014124255E-002        0.46393349061E-040        0.30403351082E+002        0.30401149670E+002
        0.10956659528E+002        0.21956402629E-002        0.21956402629E-002        0.44859264697E-040        0.30420713697E+002        0.30418518057E+002
        0.10959787098E+002        0.21898823310E-002        0.21898823310E-002        0.43375700178E-040        0.30438083747E+002        0.30435893864E+002
        0.10962915114E+002        0.21841385978E-002        0.21841385978E-002        0.41940998699E-040        0.30455461232E+002        0.30453277094E+002
        0.10966043577E+002        0.21784090316E-002        0.21784090316E-002        0.40553557564E-040        0.30472846156E+002        0.30470667747E+002
        0.10969172486E+002        0.21726936008E-002        0.21726936008E-002        0.39211826423E-040        0.30490238521E+002        0.30488065828E+002
        0.10972301841E+002        0.21669922736E-002        0.21669922736E-002        0.37914305569E-040        0.30507638329E+002        0.30505471337E+002
        0.10975431642E+002        0.21613050183E-002        0.21613050183E-002        0.36659544296E-040        0.30525045581E+002        0.30522884276E+002
        0.10978561890E+002        0.21556318035E-002        0.21556318035E-002        0.35446139301E-040        0.30542460281E+002        0.30540304649E+002
        0.10981692584E+002        0.21499725977E-002        0.21499725977E-002        0.34272733140E-040        0.30559882429E+002        0.30557732457E+002
        0.10984823725E+002        0.21443273695E-002        0.21443273695E-002        0.33138012740E-040        0.30577312029E+002        0.30575167702E+002
        0.10987955312E+002        0.21386960874E-002        0.21386960874E-002        0.32040707953E-040        0.30594749082E+002        0.30592610386E+002
        0.10991087345E+002        0.21330787203E-002        0.21330787203E-002        0.30979590156E-040        0.30612193591E+002        0.30610060512E+002
        0.10994219824E+002        0.21274752370E-002        0.21274752370E-002        0.29953470904E-040        0.30629645557E+002        0.30627518082E+002
        0.10997352750E+002        0.21218856061E-002        0.21218856061E-002        0.28961200618E-040        0.30647104983E+002        0.30644983098E+002
        0.11000486122E+002        0.21163097966E-002        0.21163097966E-002        0.28001667321E-040        0.30664571871E+002        0.30662455561E+002
        0.11003619941E+002        0.21107477776E-002        0.21107477776E-002        0.27073795413E-040        0.30682046223E+002        0.30679935475E+002
        0.11006754205E+002        0.21051995179E-002        0.21051995179E-002        0.26176544487E-040        0.30699528041E+002        0.30697422842E+002
        0.11009888916E+002        0.20996649868E-002        0.20996649868E-002        0.25308908178E-040        0.30717017328E+002        0.30714917663E+002
        0.11013024074E+002        0.20941441533E-002        0.20941441533E-002        0.24469913061E-040        0.30734514084E+002        0.30732419940E+002
        0.11016159677E+002        0.20886369866E-002        0.20886369866E-002        0.23658617572E-040        0.30752018314E+002        0.30749929677E+002
        0.11019295727E+002        0.20831434561E-002        0.20831434561E-002        0.22874110970E-040        0.30769530018E+002        0.30767446874E+002
        0.11022432224E+002        0.20776635311E-002        0.20776635311E-002        0.22115512335E-040        0.30787049198E+002        0.30784971535E+002
        0.11025569166E+002        0.20721971809E-002        0.20721971809E-002        0.21381969593E-040        0.30804575858E+002        0.30802503661E+002
        0.11028706555E+002        0.20667443750E-002        0.20667443750E-002        0.20672658578E-040        0.30822109999E+002        0.30820043254E+002
        0.11031844391E+002        0.20613050829E-002        0.20613050829E-002        0.19986782118E-040        0.30839651623E+002        0.30837590318E+002
        0.11034982672E+002        0.20558792743E-002        0.20558792743E-002        0.19323569158E-040        0.30857200732E+002        0.30855144853E+002
        0.11038121400E+002        0.20504669187E-002        0.20504669187E-002        0.18682273909E-040        0.30874757328E+002        0.30872706862E+002
        0.11041260574E+002        0.20450679858E-002        0.20450679858E-002        0.18062175017E-040        0.30892321415E+002        0.30890276347E+002
        0.11044400195E+002        0.20396824455E-002        0.20396824455E-002        0.17462574774E-040        0.30909892993E+002        0.30907853310E+002
        0.11047540262E+002        0.20343102674E-002        0.20343102674E-002        0.16882798341E-040        0.30927472064E+002        0.30925437754E+002
        0.11050680775E+002        0.20289514216E-002        0.20289514216E-002        0.16322193002E-040        0.30945058632E+002        0.30943029681E+002
        0.11053821734E+002        0.20236058780E-002        0.20236058780E-002        0.15780127444E-040        0.30962652698E+002        0.30960629092E+002
        0.11056963140E+002        0.20182736066E-002        0.20182736066E-002        0.15255991058E-040        0.30980254264E+002        0.30978235990E+002
        0.11060104992E+002        0.20129545774E-002        0.20129545774E-002        0.14749193258E-040        0.30997863332E+002        0.30995850378E+002
