 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.02389243601227     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.54083604574E+002        0.00000000000E+000       -0.23287952030E-241        0.23287952030E-241        0.74121852796E+003        0.74121852796E+003
        0.54097497993E+002        0.00000000000E+000       -0.20058332777E-241        0.20058332777E-241        0.74159939687E+003        0.74159939687E+003
        0.54111393195E+002        0.00000000000E+000       -0.17276272308E-241        0.17276272308E-241        0.74198041254E+003        0.74198041254E+003
        0.54125290182E+002        0.00000000000E+000       -0.14879794167E-241        0.14879794167E-241        0.74236157501E+003        0.74236157501E+003
        0.54139188954E+002        0.00000000000E+000       -0.12815497809E-241        0.12815497809E-241        0.74274288432E+003        0.74274288432E+003
        0.54153089509E+002        0.00000000000E+000       -0.11037372812E-241        0.11037372812E-241        0.74312434050E+003        0.74312434050E+003
        0.54166991849E+002        0.00000000000E+000       -0.95057769092E-242        0.95057769092E-242        0.74350594360E+003        0.74350594360E+003
        0.54180895973E+002        0.00000000000E+000       -0.81865552557E-242        0.81865552557E-242        0.74388769364E+003        0.74388769364E+003
        0.54194801882E+002        0.00000000000E+000       -0.70502814014E-242        0.70502814014E-242        0.74426959067E+003        0.74426959067E+003
        0.54208709574E+002        0.00000000000E+000       -0.60716031817E-242        0.60716031817E-242        0.74465163473E+003        0.74465163473E+003
        0.54222619051E+002        0.00000000000E+000       -0.52286790251E-242        0.52286790251E-242        0.74503382585E+003        0.74503382585E+003
        0.54236530313E+002        0.00000000000E+000       -0.45026921924E-242        0.45026921924E-242        0.74541616406E+003        0.74541616406E+003
        0.54250443358E+002        0.00000000000E+000       -0.38774321800E-242        0.38774321800E-242        0.74579864942E+003        0.74579864942E+003
        0.54264358188E+002        0.00000000000E+000       -0.33389340085E-242        0.33389340085E-242        0.74618128195E+003        0.74618128195E+003
        0.54278274802E+002        0.00000000000E+000       -0.28751673975E-242        0.28751673975E-242        0.74656406170E+003        0.74656406170E+003
        0.54292193201E+002        0.00000000000E+000       -0.24757689333E-242        0.24757689333E-242        0.74694698869E+003        0.74694698869E+003
        0.54306113384E+002        0.00000000000E+000       -0.21318112857E-242        0.21318112857E-242        0.74733006298E+003        0.74733006298E+003
        0.54320035351E+002        0.00000000000E+000       -0.18356043546E-242        0.18356043546E-242        0.74771328459E+003        0.74771328459E+003
        0.54333959102E+002        0.00000000000E+000       -0.15805239305E-242        0.15805239305E-242        0.74809665357E+003        0.74809665357E+003
        0.54347884638E+002        0.00000000000E+000       -0.13608640661E-242        0.13608640661E-242        0.74848016995E+003        0.74848016995E+003
        0.54361811958E+002        0.00000000000E+000       -0.11717098790E-242        0.11717098790E-242        0.74886383377E+003        0.74886383377E+003
        0.54375741062E+002        0.00000000000E+000       -0.10088279612E-242        0.10088279612E-242        0.74924764507E+003        0.74924764507E+003
        0.54389671951E+002        0.00000000000E+000       -0.86857195873E-243        0.86857195873E-243        0.74963160388E+003        0.74963160388E+003
        0.54403604624E+002        0.00000000000E+000       -0.74780122470E-243        0.74780122470E-243        0.75001571025E+003        0.75001571025E+003
        0.54417539081E+002        0.00000000000E+000       -0.64381073522E-243        0.64381073522E-243        0.75039996421E+003        0.75039996421E+003
        0.54431475322E+002        0.00000000000E+000       -0.55427071130E-243        0.55427071130E-243        0.75078436579E+003        0.75078436579E+003
        0.54445413348E+002        0.00000000000E+000       -0.47717460285E-243        0.47717460285E-243        0.75116891505E+003        0.75116891505E+003
        0.54459353158E+002        0.00000000000E+000       -0.41079427779E-243        0.41079427779E-243        0.75155361201E+003        0.75155361201E+003
        0.54473294752E+002        0.00000000000E+000       -0.35364141885E-243        0.35364141885E-243        0.75193845671E+003        0.75193845671E+003
        0.54487238131E+002        0.00000000000E+000       -0.30443426885E-243        0.30443426885E-243        0.75232344919E+003        0.75232344919E+003
        0.54501183294E+002        0.00000000000E+000       -0.26206898394E-243        0.26206898394E-243        0.75270858949E+003        0.75270858949E+003
        0.54515130241E+002        0.00000000000E+000       -0.22559495672E-243        0.22559495672E-243        0.75309387765E+003        0.75309387765E+003
        0.54529078973E+002        0.00000000000E+000       -0.19419355957E-243        0.19419355957E-243        0.75347931370E+003        0.75347931370E+003
        0.54543029489E+002        0.00000000000E+000       -0.16715983453E-243        0.16715983453E-243        0.75386489768E+003        0.75386489768E+003
        0.54556981789E+002        0.00000000000E+000       -0.14388672141E-243        0.14388672141E-243        0.75425062963E+003        0.75425062963E+003
        0.54570935873E+002        0.00000000000E+000       -0.12385147282E-243        0.12385147282E-243        0.75463650959E+003        0.75463650959E+003
        0.54584891742E+002        0.00000000000E+000       -0.10660395280E-243        0.10660395280E-243        0.75502253759E+003        0.75502253759E+003
        0.54598849395E+002        0.00000000000E+000       -0.91756558334E-244        0.91756558334E-244        0.75540871368E+003        0.75540871368E+003
        0.54612808832E+002        0.00000000000E+000       -0.78975538652E-244        0.78975538652E-244        0.75579503789E+003        0.75579503789E+003
        0.54626770054E+002        0.00000000000E+000       -0.67973518722E-244        0.67973518722E-244        0.75618151026E+003        0.75618151026E+003
        0.54640733060E+002        0.00000000000E+000       -0.58503059940E-244        0.58503059940E-244        0.75656813082E+003        0.75656813082E+003
        0.54654697850E+002        0.00000000000E+000       -0.50351114277E-244        0.50351114277E-244        0.75695489962E+003        0.75695489962E+003
        0.54668664424E+002        0.00000000000E+000       -0.43334247978E-244        0.43334247978E-244        0.75734181669E+003        0.75734181669E+003
        0.54682632783E+002        0.00000000000E+000       -0.37294528138E-244        0.37294528138E-244        0.75772888207E+003        0.75772888207E+003
        0.54696602926E+002        0.00000000000E+000       -0.32095980197E-244        0.32095980197E-244        0.75811609580E+003        0.75811609580E+003
        0.54710574854E+002        0.00000000000E+000       -0.27621537197E-244        0.27621537197E-244        0.75850345791E+003        0.75850345791E+003
        0.54724548565E+002        0.00000000000E+000       -0.23770412563E-244        0.23770412563E-244        0.75889096845E+003        0.75889096845E+003
        0.54738524061E+002        0.00000000000E+000       -0.20455837682E-244        0.20455837682E-244        0.75927862745E+003        0.75927862745E+003
        0.54752501342E+002        0.00000000000E+000       -0.17603113634E-244        0.17603113634E-244        0.75966643496E+003        0.75966643496E+003
        0.54766480406E+002        0.00000000000E+000       -0.15147933517E-244        0.15147933517E-244        0.76005439100E+003        0.76005439100E+003
        0.54780461255E+002        0.00000000000E+000       -0.13034937779E-244        0.13034937779E-244        0.76044249561E+003        0.76044249561E+003
        0.54794443888E+002        0.00000000000E+000       -0.11216470250E-244        0.11216470250E-244        0.76083074884E+003        0.76083074884E+003
        0.54808428306E+002        0.00000000000E+000       -0.96515069848E-245        0.96515069848E-245        0.76121915072E+003        0.76121915072E+003
        0.54822414507E+002        0.00000000000E+000       -0.83047339521E-245        0.83047339521E-245        0.76160770129E+003        0.76160770129E+003
        0.54836402493E+002        0.00000000000E+000       -0.71457528813E-245        0.71457528813E-245        0.76199640059E+003        0.76199640059E+003
        0.54850392264E+002        0.00000000000E+000       -0.61483974861E-245        0.61483974861E-245        0.76238524865E+003        0.76238524865E+003
        0.54864383818E+002        0.00000000000E+000       -0.52901447297E-245        0.52901447297E-245        0.76277424552E+003        0.76277424552E+003
        0.54878377157E+002        0.00000000000E+000       -0.45516079308E-245        0.45516079308E-245        0.76316339122E+003        0.76316339122E+003
        0.54892372280E+002        0.00000000000E+000       -0.39161003440E-245        0.39161003440E-245        0.76355268581E+003        0.76355268581E+003
        0.54906369188E+002        0.00000000000E+000       -0.33692594221E-245        0.33692594221E-245        0.76394212931E+003        0.76394212931E+003
        0.54920367880E+002        0.00000000000E+000       -0.28987233301E-245        0.28987233301E-245        0.76433172177E+003        0.76433172177E+003
        0.54934368356E+002        0.00000000000E+000       -0.24938524491E-245        0.24938524491E-245        0.76472146323E+003        0.76472146323E+003
        0.54948370616E+002        0.00000000000E+000       -0.21454896180E-245        0.21454896180E-245        0.76511135371E+003        0.76511135371E+003
        0.54962374661E+002        0.00000000000E+000       -0.18457537284E-245        0.18457537284E-245        0.76550139326E+003        0.76550139326E+003
        0.54976380490E+002        0.00000000000E+000       -0.15878620371E-245        0.15878620371E-245        0.76589158192E+003        0.76589158192E+003
        0.54990388103E+002        0.00000000000E+000       -0.13659772022E-245        0.13659772022E-245        0.76628191973E+003        0.76628191973E+003
        0.55004397501E+002        0.00000000000E+000       -0.11750756067E-245        0.11750756067E-245        0.76667240672E+003        0.76667240672E+003
        0.55018408683E+002        0.00000000000E+000       -0.10108340083E-245        0.10108340083E-245        0.76706304293E+003        0.76706304293E+003
        0.55032421649E+002        0.00000000000E+000       -0.86953196736E-246        0.86953196736E-246        0.76745382840E+003        0.76745382840E+003
        0.55046436399E+002        0.00000000000E+000       -0.74796785765E-246        0.74796785765E-246        0.76784476316E+003        0.76784476316E+003
        0.55060452934E+002        0.00000000000E+000       -0.64338657112E-246        0.64338657112E-246        0.76823584726E+003        0.76823584726E+003
        0.55074471253E+002        0.00000000000E+000       -0.55341728933E-246        0.55341728933E-246        0.76862708074E+003        0.76862708074E+003
        0.55088491357E+002        0.00000000000E+000       -0.47601992095E-246        0.47601992095E-246        0.76901846362E+003        0.76901846362E+003
        0.55102513244E+002        0.00000000000E+000       -0.40943899937E-246        0.40943899937E-246        0.76940999596E+003        0.76940999596E+003
        0.55116536916E+002        0.00000000000E+000       -0.35216400208E-246        0.35216400208E-246        0.76980167778E+003        0.76980167778E+003
        0.55130562372E+002        0.00000000000E+000       -0.30289519812E-246        0.30289519812E-246        0.77019350913E+003        0.77019350913E+003
        0.55144589613E+002        0.00000000000E+000       -0.26051425382E-246        0.26051425382E-246        0.77058549004E+003        0.77058549004E+003
        0.55158618638E+002        0.00000000000E+000       -0.22405893456E-246        0.22405893456E-246        0.77097762056E+003        0.77097762056E+003
        0.55172649447E+002        0.00000000000E+000       -0.19270133212E-246        0.19270133212E-246        0.77136990071E+003        0.77136990071E+003
        0.55186682040E+002        0.00000000000E+000       -0.16572912655E-246        0.16572912655E-246        0.77176233054E+003        0.77176233054E+003
        0.55200716418E+002        0.00000000000E+000       -0.14252946019E-246        0.14252946019E-246        0.77215491008E+003        0.77215491008E+003
        0.55214752580E+002        0.00000000000E+000       -0.12257505968E-246        0.12257505968E-246        0.77254763938E+003        0.77254763938E+003
        0.55228790526E+002        0.00000000000E+000       -0.10541229303E-246        0.10541229303E-246        0.77294051848E+003        0.77294051848E+003
        0.55242830257E+002        0.00000000000E+000       -0.90650892043E-247        0.90650892043E-247        0.77333354740E+003        0.77333354740E+003
        0.55256871772E+002        0.00000000000E+000       -0.77955108042E-247        0.77955108042E-247        0.77372672619E+003        0.77372672619E+003
        0.55270915071E+002        0.00000000000E+000       -0.67036101167E-247        0.67036101167E-247        0.77412005488E+003        0.77412005488E+003
        0.55284960155E+002        0.00000000000E+000       -0.57645391338E-247        0.57645391338E-247        0.77451353352E+003        0.77451353352E+003
        0.55299007023E+002        0.00000000000E+000       -0.49569222864E-247        0.49569222864E-247        0.77490716214E+003        0.77490716214E+003
        0.55313055675E+002        0.00000000000E+000       -0.42623715339E-247        0.42623715339E-247        0.77530094079E+003        0.77530094079E+003
        0.55327106111E+002        0.00000000000E+000       -0.36650691204E-247        0.36650691204E-247        0.77569486949E+003        0.77569486949E+003
        0.55341158332E+002        0.00000000000E+000       -0.31514085613E-247        0.31514085613E-247        0.77608894829E+003        0.77608894829E+003
        0.55355212337E+002        0.00000000000E+000       -0.27096857394E-247        0.27096857394E-247        0.77648317722E+003        0.77648317722E+003
        0.55369268126E+002        0.00000000000E+000       -0.23298331222E-247        0.23298331222E-247        0.77687755632E+003        0.77687755632E+003
        0.55383325700E+002        0.00000000000E+000       -0.20031910851E-247        0.20031910851E-247        0.77727208564E+003        0.77727208564E+003
        0.55397385057E+002        0.00000000000E+000       -0.17223111638E-247        0.17223111638E-247        0.77766676521E+003        0.77766676521E+003
        0.55411446200E+002        0.00000000000E+000       -0.14807867806E-247        0.14807867806E-247        0.77806159506E+003        0.77806159506E+003
        0.55425509126E+002        0.00000000000E+000       -0.12731076124E-247        0.12731076124E-247        0.77845657524E+003        0.77845657524E+003
        0.55439573837E+002        0.00000000000E+000       -0.10945342991E-247        0.10945342991E-247        0.77885170578E+003        0.77885170578E+003
        0.55453640332E+002        0.00000000000E+000       -0.94099065436E-248        0.94099065436E-248        0.77924698673E+003        0.77924698673E+003
        0.55467708611E+002        0.00000000000E+000       -0.80897093626E-248        0.80897093626E-248        0.77964241811E+003        0.77964241811E+003
        0.55481778675E+002        0.00000000000E+000       -0.69546007365E-248        0.69546007365E-248        0.78003799997E+003        0.78003799997E+003
        0.55495850523E+002        0.00000000000E+000       -0.59786504087E-248        0.59786504087E-248        0.78043373235E+003        0.78043373235E+003
        0.55509924155E+002        0.00000000000E+000       -0.51395582325E-248        0.51395582325E-248        0.78082961528E+003        0.78082961528E+003
        0.55523999571E+002        0.00000000000E+000       -0.44181463416E-248        0.44181463416E-248        0.78122564881E+003        0.78122564881E+003
        0.55538076772E+002        0.00000000000E+000       -0.37979223119E-248        0.37979223119E-248        0.78162183296E+003        0.78162183296E+003
        0.55552155757E+002        0.00000000000E+000       -0.32647033960E-248        0.32647033960E-248        0.78201816779E+003        0.78201816779E+003
        0.55566236527E+002        0.00000000000E+000       -0.28062933000E-248        0.28062933000E-248        0.78241465332E+003        0.78241465332E+003
        0.55580319081E+002        0.00000000000E+000       -0.24122041594E-248        0.24122041594E-248        0.78281128960E+003        0.78281128960E+003
        0.55594403419E+002        0.00000000000E+000       -0.20734174000E-248        0.20734174000E-248        0.78320807666E+003        0.78320807666E+003
        0.55608489541E+002        0.00000000000E+000       -0.17821780474E-248        0.17821780474E-248        0.78360501454E+003        0.78360501454E+003
        0.55622577447E+002        0.00000000000E+000       -0.15318178114E-248        0.15318178114E-248        0.78400210329E+003        0.78400210329E+003
        0.55636667138E+002        0.00000000000E+000       -0.13166029215E-248        0.13166029215E-248        0.78439934293E+003        0.78439934293E+003
        0.55650758614E+002        0.00000000000E+000       -0.11316032552E-248        0.11316032552E-248        0.78479673351E+003        0.78479673351E+003
        0.55664851873E+002        0.00000000000E+000       -0.97257977916E-249        0.97257977916E-249        0.78519427506E+003        0.78519427506E+003
        0.55678946917E+002        0.00000000000E+000       -0.83588774486E-249        0.83588774486E-249        0.78559196763E+003        0.78559196763E+003
        0.55693043745E+002        0.00000000000E+000       -0.71839343392E-249        0.71839343392E-249        0.78598981124E+003        0.78598981124E+003
        0.55707142357E+002        0.00000000000E+000       -0.61740255829E-249        0.61740255829E-249        0.78638780595E+003        0.78638780595E+003
        0.55721242754E+002        0.00000000000E+000       -0.53059868507E-249        0.53059868507E-249        0.78678595178E+003        0.78678595178E+003
        0.55735344935E+002        0.00000000000E+000       -0.45599028316E-249        0.45599028316E-249        0.78718424878E+003        0.78718424878E+003
        0.55749448900E+002        0.00000000000E+000       -0.39186518566E-249        0.39186518566E-249        0.78758269699E+003        0.78758269699E+003
        0.55763554650E+002        0.00000000000E+000       -0.33675143000E-249        0.33675143000E-249        0.78798129643E+003        0.78798129643E+003
        0.55777662184E+002        0.00000000000E+000       -0.28938358336E-249        0.28938358336E-249        0.78838004716E+003        0.78838004716E+003
        0.55791771502E+002        0.00000000000E+000       -0.24867378563E-249        0.24867378563E-249        0.78877894921E+003        0.78877894921E+003
        0.55805882604E+002        0.00000000000E+000       -0.21368684930E-249        0.21368684930E-249        0.78917800261E+003        0.78917800261E+003
        0.55819995491E+002        0.00000000000E+000       -0.18361884860E-249        0.18361884860E-249        0.78957720741E+003        0.78957720741E+003
        0.55834110162E+002        0.00000000000E+000       -0.15777870896E-249        0.15777870896E-249        0.78997656364E+003        0.78997656364E+003
        0.55848226617E+002        0.00000000000E+000       -0.13557237698E-249        0.13557237698E-249        0.79037607135E+003        0.79037607135E+003
        0.55862344857E+002        0.00000000000E+000       -0.11648920927E-249        0.11648920927E-249        0.79077573056E+003        0.79077573056E+003
        0.55876464881E+002        0.00000000000E+000       -0.10009026940E-249        0.10009026940E-249        0.79117554133E+003        0.79117554133E+003
        0.55890586689E+002        0.00000000000E+000       -0.85998265745E-250        0.85998265745E-250        0.79157550368E+003        0.79157550368E+003
        0.55904710282E+002        0.00000000000E+000       -0.73888900241E-250        0.73888900241E-250        0.79197561765E+003        0.79197561765E+003
        0.55918835658E+002        0.00000000000E+000       -0.63483430367E-250        0.63483430367E-250        0.79237588329E+003        0.79237588329E+003
        0.55932962819E+002        0.00000000000E+000       -0.54542274379E-250        0.54542274379E-250        0.79277630063E+003        0.79277630063E+003
        0.55947091765E+002        0.00000000000E+000       -0.46859513533E-250        0.46859513533E-250        0.79317686972E+003        0.79317686972E+003
        0.55961222495E+002        0.00000000000E+000       -0.40258165584E-250        0.40258165584E-250        0.79357759058E+003        0.79357759058E+003
        0.55975355009E+002        0.00000000000E+000       -0.34586121444E-250        0.34586121444E-250        0.79397846326E+003        0.79397846326E+003
        0.55989489307E+002        0.00000000000E+000       -0.29712652011E-250        0.29712652011E-250        0.79437948779E+003        0.79437948779E+003
        0.56003625389E+002        0.00000000000E+000       -0.25525405220E-250        0.25525405220E-250        0.79478066422E+003        0.79478066422E+003
        0.56017763256E+002        0.00000000000E+000       -0.21927824578E-250        0.21927824578E-250        0.79518199257E+003        0.79518199257E+003
        0.56031902907E+002        0.00000000000E+000       -0.18836930061E-250        0.18836930061E-250        0.79558347290E+003        0.79558347290E+003
        0.56046044343E+002        0.00000000000E+000       -0.16181410542E-250        0.16181410542E-250        0.79598510524E+003        0.79598510524E+003
        0.56060187563E+002        0.00000000000E+000       -0.13899984056E-250        0.13899984056E-250        0.79638688963E+003        0.79638688963E+003
        0.56074332567E+002        0.00000000000E+000       -0.11939988315E-250        0.11939988315E-250        0.79678882610E+003        0.79678882610E+003
        0.56088479355E+002        0.00000000000E+000       -0.10256169169E-250        0.10256169169E-250        0.79719091469E+003        0.79719091469E+003
        0.56102627928E+002        0.00000000000E+000       -0.88096392313E-251        0.88096392313E-251        0.79759315545E+003        0.79759315545E+003
        0.56116778285E+002        0.00000000000E+000       -0.75669827860E-251        0.75669827860E-251        0.79799554840E+003        0.79799554840E+003
        0.56130930426E+002        0.00000000000E+000       -0.64994864468E-251        0.64994864468E-251        0.79839809360E+003        0.79839809360E+003
        0.56145084351E+002        0.00000000000E+000       -0.55824779087E-251        0.55824779087E-251        0.79880079107E+003        0.79880079107E+003
        0.56159240061E+002        0.00000000000E+000       -0.47947576196E-251        0.47947576196E-251        0.79920364086E+003        0.79920364086E+003
        0.56173397555E+002        0.00000000000E+000       -0.41181103227E-251        0.41181103227E-251        0.79960664300E+003        0.79960664300E+003
        0.56187556834E+002        0.00000000000E+000       -0.35368852532E-251        0.35368852532E-251        0.80000979754E+003        0.80000979754E+003
        0.56201717897E+002        0.00000000000E+000       -0.30376353466E-251        0.30376353466E-251        0.80041310451E+003        0.80041310451E+003
        0.56215880744E+002        0.00000000000E+000       -0.26088071696E-251        0.26088071696E-251        0.80081656394E+003        0.80081656394E+003
        0.56230045375E+002        0.00000000000E+000       -0.22404744475E-251        0.22404744475E-251        0.80122017589E+003        0.80122017589E+003
        0.56244211790E+002        0.00000000000E+000       -0.19241090628E-251        0.19241090628E-251        0.80162394038E+003        0.80162394038E+003
        0.56258379990E+002        0.00000000000E+000       -0.16523842599E-251        0.16523842599E-251        0.80202785745E+003        0.80202785745E+003
        0.56272549975E+002        0.00000000000E+000       -0.14190055294E-251        0.14190055294E-251        0.80243192715E+003        0.80243192715E+003
        0.56286721743E+002        0.00000000000E+000       -0.12185652815E-251        0.12185652815E-251        0.80283614951E+003        0.80283614951E+003
        0.56300895296E+002        0.00000000000E+000       -0.10464179652E-251        0.10464179652E-251        0.80324052457E+003        0.80324052457E+003
        0.56315070633E+002        0.00000000000E+000       -0.89857275830E-252        0.89857275830E-252        0.80364505237E+003        0.80364505237E+003
        0.56329247754E+002        0.00000000000E+000       -0.77160135791E-252        0.77160135791E-252        0.80404973294E+003        0.80404973294E+003
        0.56343426660E+002        0.00000000000E+000       -0.66255874819E-252        0.66255874819E-252        0.80445456633E+003        0.80445456633E+003
        0.56357607350E+002        0.00000000000E+000       -0.56891512004E-252        0.56891512004E-252        0.80485955257E+003        0.80485955257E+003
        0.56371789824E+002        0.00000000000E+000       -0.48849737450E-252        0.48849737450E-252        0.80526469171E+003        0.80526469171E+003
        0.56385974083E+002        0.00000000000E+000       -0.41943886142E-252        0.41943886142E-252        0.80566998378E+003        0.80566998378E+003
        0.56400160126E+002        0.00000000000E+000       -0.36013619513E-252        0.36013619513E-252        0.80607542881E+003        0.80607542881E+003
        0.56414347953E+002        0.00000000000E+000       -0.30921215121E-252        0.30921215121E-252        0.80648102686E+003        0.80648102686E+003
        0.56428537564E+002        0.00000000000E+000       -0.26548378862E-252        0.26548378862E-252        0.80688677795E+003        0.80688677795E+003
        0.56442728960E+002        0.00000000000E+000       -0.22793506193E-252        0.22793506193E-252        0.80729268212E+003        0.80729268212E+003
        0.56456922140E+002        0.00000000000E+000       -0.19569329158E-252        0.19569329158E-252        0.80769873942E+003        0.80769873942E+003
        0.56471117104E+002        0.00000000000E+000       -0.16800894907E-252        0.16800894907E-252        0.80810494988E+003        0.80810494988E+003
        0.56485313853E+002        0.00000000000E+000       -0.14423829047E-252        0.14423829047E-252        0.80851131354E+003        0.80851131354E+003
        0.56499512386E+002        0.00000000000E+000       -0.12382843720E-252        0.12382843720E-252        0.80891783044E+003        0.80891783044E+003
        0.56513712703E+002        0.00000000000E+000       -0.10630455931E-252        0.10630455931E-252        0.80932450062E+003        0.80932450062E+003
        0.56527914805E+002        0.00000000000E+000       -0.91258865451E-253        0.91258865451E-253        0.80973132411E+003        0.80973132411E+003
        0.56542118691E+002        0.00000000000E+000       -0.78341144726E-253        0.78341144726E-253        0.81013830096E+003        0.81013830096E+003
        0.56556324361E+002        0.00000000000E+000       -0.67250642110E-253        0.67250642110E-253        0.81054543120E+003        0.81054543120E+003
        0.56570531815E+002        0.00000000000E+000       -0.57729079370E-253        0.57729079370E-253        0.81095271487E+003        0.81095271487E+003
        0.56584741054E+002        0.00000000000E+000       -0.49554660166E-253        0.49554660166E-253        0.81136015201E+003        0.81136015201E+003
        0.56598952077E+002        0.00000000000E+000       -0.42536920632E-253        0.42536920632E-253        0.81176774266E+003        0.81176774266E+003
        0.56613164884E+002        0.00000000000E+000       -0.36512306279E-253        0.36512306279E-253        0.81217548685E+003        0.81217548685E+003
        0.56627379476E+002        0.00000000000E+000       -0.31340372848E-253        0.31340372848E-253        0.81258338463E+003        0.81258338463E+003
        0.56641595852E+002        0.00000000000E+000       -0.26900523152E-253        0.26900523152E-253        0.81299143604E+003        0.81299143604E+003
        0.56655814012E+002        0.00000000000E+000       -0.23089204353E-253        0.23089204353E-253        0.81339964111E+003        0.81339964111E+003
        0.56670033956E+002        0.00000000000E+000       -0.19817500742E-253        0.19817500742E-253        0.81380799988E+003        0.81380799988E+003
        0.56684255685E+002        0.00000000000E+000       -0.17009066258E-253        0.17009066258E-253        0.81421651239E+003        0.81421651239E+003
        0.56698479198E+002        0.00000000000E+000       -0.14598348827E-253        0.14598348827E-253        0.81462517868E+003        0.81462517868E+003
        0.56712704495E+002        0.00000000000E+000       -0.12529065367E-253        0.12529065367E-253        0.81503399878E+003        0.81503399878E+003
        0.56726931577E+002        0.00000000000E+000       -0.10752892087E-253        0.10752892087E-253        0.81544297274E+003        0.81544297274E+003
        0.56741160443E+002        0.00000000000E+000       -0.92283397242E-254        0.92283397242E-254        0.81585210060E+003        0.81585210060E+003
        0.56755391093E+002        0.00000000000E+000       -0.79197876025E-254        0.79197876025E-254        0.81626138239E+003        0.81626138239E+003
        0.56769623528E+002        0.00000000000E+000       -0.67966541216E-254        0.67966541216E-254        0.81667081815E+003        0.81667081815E+003
        0.56783857747E+002        0.00000000000E+000       -0.58326844084E-254        0.58326844084E-254        0.81708040792E+003        0.81708040792E+003
        0.56798093750E+002        0.00000000000E+000       -0.50053385985E-254        0.50053385985E-254        0.81749015174E+003        0.81749015174E+003
        0.56812331537E+002        0.00000000000E+000       -0.42952665426E-254        0.42952665426E-254        0.81790004964E+003        0.81790004964E+003
        0.56826571109E+002        0.00000000000E+000       -0.36858567353E-254        0.36858567353E-254        0.81831010167E+003        0.81831010167E+003
        0.56840812465E+002        0.00000000000E+000       -0.31628489858E-254        0.31628489858E-254        0.81872030787E+003        0.81872030787E+003
        0.56855055605E+002        0.00000000000E+000       -0.27140018316E-254        0.27140018316E-254        0.81913066827E+003        0.81913066827E+003
        0.56869300530E+002        0.00000000000E+000       -0.23288069608E-254        0.23288069608E-254        0.81954118291E+003        0.81954118291E+003
        0.56883547239E+002        0.00000000000E+000       -0.19982440055E-254        0.19982440055E-254        0.81995185183E+003        0.81995185183E+003
        0.56897795732E+002        0.00000000000E+000       -0.17145700029E-254        0.17145700029E-254        0.82036267507E+003        0.82036267507E+003
        0.56912046010E+002        0.00000000000E+000       -0.14711386244E-254        0.14711386244E-254        0.82077365267E+003        0.82077365267E+003
        0.56926298071E+002        0.00000000000E+000       -0.12622449701E-254        0.12622449701E-254        0.82118478467E+003        0.82118478467E+003
        0.56940551917E+002        0.00000000000E+000       -0.10829923122E-254        0.10829923122E-254        0.82159607110E+003        0.82159607110E+003
        0.56954807548E+002        0.00000000000E+000       -0.92917768844E-255        0.92917768844E-255        0.82200751200E+003        0.82200751200E+003
        0.56969064963E+002        0.00000000000E+000       -0.79719367854E-255        0.79719367854E-255        0.82241910742E+003        0.82241910742E+003
        0.56983324162E+002        0.00000000000E+000       -0.68394407838E-255        0.68394407838E-255        0.82283085738E+003        0.82283085738E+003
        0.56997585145E+002        0.00000000000E+000       -0.58677150516E-255        0.58677150516E-255        0.82324276194E+003        0.82324276194E+003
        0.57011847912E+002        0.00000000000E+000       -0.50339524774E-255        0.50339524774E-255        0.82365482113E+003        0.82365482113E+003
        0.57026112464E+002        0.00000000000E+000       -0.43185791269E-255        0.43185791269E-255        0.82406703498E+003        0.82406703498E+003
        0.57040378800E+002        0.00000000000E+000       -0.37047962257E-255        0.37047962257E-255        0.82447940354E+003        0.82447940354E+003
        0.57054646921E+002        0.00000000000E+000       -0.31781869783E-255        0.31781869783E-255        0.82489192684E+003        0.82489192684E+003
        0.57068916826E+002        0.00000000000E+000       -0.27263790536E-255        0.27263790536E-255        0.82530460493E+003        0.82530460493E+003
        0.57083188515E+002        0.00000000000E+000       -0.23387548611E-255        0.23387548611E-255        0.82571743784E+003        0.82571743784E+003
        0.57097461988E+002        0.00000000000E+000       -0.20062028549E-255        0.20062028549E-255        0.82613042561E+003        0.82613042561E+003
        0.57111737246E+002        0.00000000000E+000       -0.17209040599E-255        0.17209040599E-255        0.82654356828E+003        0.82654356828E+003
        0.57126014288E+002        0.00000000000E+000       -0.14761488359E-255        0.14761488359E-255        0.82695686588E+003        0.82695686588E+003
        0.57140293114E+002        0.00000000000E+000       -0.12661795990E-255        0.12661795990E-255        0.82737031847E+003        0.82737031847E+003
        0.57154573724E+002        0.00000000000E+000       -0.10860558253E-255        0.10860558253E-255        0.82778392607E+003        0.82778392607E+003
        0.57168856119E+002        0.00000000000E+000       -0.93153818327E-256        0.93153818327E-256        0.82819768872E+003        0.82819768872E+003
        0.57183140298E+002        0.00000000000E+000       -0.79898908604E-256        0.79898908604E-256        0.82861160647E+003        0.82861160647E+003
        0.57197426262E+002        0.00000000000E+000       -0.68528733742E-256        0.68528733742E-256        0.82902567935E+003        0.82902567935E+003
        0.57211714010E+002        0.00000000000E+000       -0.58775487686E-256        0.58775487686E-256        0.82943990740E+003        0.82943990740E+003
        0.57226003542E+002        0.00000000000E+000       -0.50409390888E-256        0.50409390888E-256        0.82985429066E+003        0.82985429066E+003
