 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.31556844525341     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.40948167217E+002        0.98107563740E-011        0.98107563740E-011        0.19675274298E-125        0.21357774599E-001        0.21357774589E-001
        0.40955470261E+002        0.97987486181E-011        0.97987486181E-011        0.18738537794E-125        0.21357774599E-001        0.21357774589E-001
        0.40962773305E+002        0.97861059534E-011        0.97861059534E-011        0.17846399158E-125        0.21357774599E-001        0.21357774589E-001
        0.40970076349E+002        0.97727902160E-011        0.97727902160E-011        0.16996735093E-125        0.21357774599E-001        0.21357774589E-001
        0.40977379393E+002        0.97597346871E-011        0.97597346871E-011        0.16187523391E-125        0.21357774599E-001        0.21357774589E-001
        0.40984682437E+002        0.97467138527E-011        0.97467138527E-011        0.15416838122E-125        0.21357774599E-001        0.21357774589E-001
        0.40991985481E+002        0.97340642491E-011        0.97340642491E-011        0.14682845049E-125        0.21357774599E-001        0.21357774589E-001
        0.40999288525E+002        0.97228128326E-011        0.97228128326E-011        0.13983797263E-125        0.21357774599E-001        0.21357774589E-001
        0.41006591569E+002        0.97103852736E-011        0.97103852736E-011        0.13318031025E-125        0.21357774599E-001        0.21357774589E-001
        0.41013894612E+002        0.96982526177E-011        0.96982526177E-011        0.12683961805E-125        0.21357774599E-001        0.21357774589E-001
        0.41021197656E+002        0.96850236164E-011        0.96850236164E-011        0.12080080515E-125        0.21357774599E-001        0.21357774589E-001
        0.41028500700E+002        0.96719368625E-011        0.96719368625E-011        0.11504949911E-125        0.21357774599E-001        0.21357774589E-001
        0.41035803744E+002        0.96586696974E-011        0.96586696974E-011        0.10957201179E-125        0.21357774599E-001        0.21357774589E-001
        0.41043106788E+002        0.96456037602E-011        0.96456037602E-011        0.10435530671E-125        0.21357774599E-001        0.21357774589E-001
        0.41050409832E+002        0.96329923205E-011        0.96329923205E-011        0.99386968095E-126        0.21357774599E-001        0.21357774589E-001
        0.41057712876E+002        0.96203392475E-011        0.96203392475E-011        0.94655171242E-126        0.21357774599E-001        0.21357774589E-001
        0.41065015920E+002        0.96077000522E-011        0.96077000522E-011        0.90148654442E-126        0.21357774599E-001        0.21357774589E-001
        0.41072318964E+002        0.95951996348E-011        0.95951996348E-011        0.85856692150E-126        0.21357774599E-001        0.21357774589E-001
        0.41079622008E+002        0.95812142942E-011        0.95812142942E-011        0.81769069462E-126        0.21357774599E-001        0.21357774589E-001
        0.41086925052E+002        0.95677077372E-011        0.95677077372E-011        0.77876057803E-126        0.21357774599E-001        0.21357774589E-001
        0.41094228096E+002        0.95540034217E-011        0.95540034217E-011        0.74168391775E-126        0.21357774599E-001        0.21357774589E-001
        0.41101531139E+002        0.95407189094E-011        0.95407189094E-011        0.70637247103E-126        0.21357774599E-001        0.21357774589E-001
        0.41108834183E+002        0.95277848111E-011        0.95277848111E-011        0.67274219637E-126        0.21357774599E-001        0.21357774589E-001
        0.41116137227E+002        0.95148021406E-011        0.95148021406E-011        0.64071305343E-126        0.21357774599E-001        0.21357774589E-001
        0.41123440271E+002        0.95021247815E-011        0.95021247815E-011        0.61020881260E-126        0.21357774599E-001        0.21357774589E-001
        0.41130743315E+002        0.94893780334E-011        0.94893780334E-011        0.58115687355E-126        0.21357774599E-001        0.21357774589E-001
        0.41138046359E+002        0.94753545288E-011        0.94753545288E-011        0.55348809244E-126        0.21357774599E-001        0.21357774589E-001
        0.41145349403E+002        0.94616640911E-011        0.94616640911E-011        0.52713661735E-126        0.21357774599E-001        0.21357774589E-001
        0.41152652447E+002        0.94482130453E-011        0.94482130453E-011        0.50203973157E-126        0.21357774599E-001        0.21357774589E-001
        0.41159955491E+002        0.94344601576E-011        0.94344601576E-011        0.47813770429E-126        0.21357774599E-001        0.21357774589E-001
        0.41167258535E+002        0.94211027868E-011        0.94211027868E-011        0.45537364853E-126        0.21357774599E-001        0.21357774589E-001
        0.41174561579E+002        0.94096778980E-011        0.94096778980E-011        0.43369338563E-126        0.21357774599E-001        0.21357774589E-001
        0.41181864622E+002        0.93988948568E-011        0.93988948568E-011        0.41304531640E-126        0.21357774599E-001        0.21357774589E-001
        0.41189167666E+002        0.93880354879E-011        0.93880354879E-011        0.39338029828E-126        0.21357774599E-001        0.21357774589E-001
        0.41196470710E+002        0.93741403528E-011        0.93741403528E-011        0.37465152838E-126        0.21357774599E-001        0.21357774589E-001
        0.41203773754E+002        0.93622436192E-011        0.93622436192E-011        0.35681443205E-126        0.21357774599E-001        0.21357774589E-001
        0.41211076798E+002        0.93502844356E-011        0.93502844356E-011        0.33982655689E-126        0.21357774599E-001        0.21357774589E-001
        0.41218379842E+002        0.93384189270E-011        0.93384189270E-011        0.32364747161E-126        0.21357774599E-001        0.21357774590E-001
        0.41225682886E+002        0.93269766910E-011        0.93269766910E-011        0.30823866987E-126        0.21357774599E-001        0.21357774590E-001
        0.41232985930E+002        0.93157495606E-011        0.93157495606E-011        0.29356347858E-126        0.21357774599E-001        0.21357774590E-001
        0.41240288974E+002        0.93043975302E-011        0.93043975302E-011        0.27958697069E-126        0.21357774599E-001        0.21357774590E-001
        0.41247592018E+002        0.92930940720E-011        0.92930940720E-011        0.26627588199E-126        0.21357774599E-001        0.21357774590E-001
        0.41254895062E+002        0.92806110019E-011        0.92806110019E-011        0.25359853198E-126        0.21357774599E-001        0.21357774590E-001
        0.41262198106E+002        0.92668858698E-011        0.92668858698E-011        0.24152474848E-126        0.21357774599E-001        0.21357774590E-001
        0.41269501149E+002        0.92532301266E-011        0.92532301266E-011        0.23002579579E-126        0.21357774599E-001        0.21357774590E-001
        0.41276804193E+002        0.92407852204E-011        0.92407852204E-011        0.21907430630E-126        0.21357774599E-001        0.21357774590E-001
        0.41284107237E+002        0.92284374587E-011        0.92284374587E-011        0.20864421538E-126        0.21357774599E-001        0.21357774590E-001
        0.41291410281E+002        0.92163186804E-011        0.92163186804E-011        0.19871069934E-126        0.21357774599E-001        0.21357774590E-001
        0.41298713325E+002        0.92045225608E-011        0.92045225608E-011        0.18925011633E-126        0.21357774599E-001        0.21357774590E-001
        0.41306016369E+002        0.91928305246E-011        0.91928305246E-011        0.18023995009E-126        0.21357774599E-001        0.21357774590E-001
        0.41313319413E+002        0.91796535651E-011        0.91796535651E-011        0.17165875635E-126        0.21357774599E-001        0.21357774590E-001
        0.41320622457E+002        0.91662163970E-011        0.91662163970E-011        0.16348611180E-126        0.21357774599E-001        0.21357774590E-001
        0.41327925501E+002        0.91515961476E-011        0.91515961476E-011        0.15570256548E-126        0.21357774599E-001        0.21357774590E-001
        0.41335228545E+002        0.91369446731E-011        0.91369446731E-011        0.14828959250E-126        0.21357774599E-001        0.21357774590E-001
        0.41342531589E+002        0.91223556486E-011        0.91223556486E-011        0.14122954991E-126        0.21357774599E-001        0.21357774590E-001
        0.41349834632E+002        0.91095395116E-011        0.91095395116E-011        0.13450563477E-126        0.21357774599E-001        0.21357774590E-001
        0.41357137676E+002        0.90967788857E-011        0.90967788857E-011        0.12810184410E-126        0.21357774599E-001        0.21357774590E-001
        0.41364440720E+002        0.90842507128E-011        0.90842507128E-011        0.12200293682E-126        0.21357774599E-001        0.21357774590E-001
        0.41371743764E+002        0.90704110889E-011        0.90704110889E-011        0.11619439750E-126        0.21357774599E-001        0.21357774590E-001
        0.41379046808E+002        0.90567518762E-011        0.90567518762E-011        0.11066240176E-126        0.21357774599E-001        0.21357774590E-001
        0.41386349852E+002        0.90434638944E-011        0.90434638944E-011        0.10539378340E-126        0.21357774599E-001        0.21357774590E-001
        0.41393652896E+002        0.90288332366E-011        0.90288332366E-011        0.10037600308E-126        0.21357774599E-001        0.21357774590E-001
        0.41400955940E+002        0.90143413567E-011        0.90143413567E-011        0.95597118438E-127        0.21357774599E-001        0.21357774590E-001
        0.41408258984E+002        0.90004739772E-011        0.90004739772E-011        0.91045755690E-127        0.21357774599E-001        0.21357774590E-001
        0.41415562028E+002        0.89863498587E-011        0.89863498587E-011        0.86711082559E-127        0.21357774599E-001        0.21357774590E-001
        0.41422865072E+002        0.89738494413E-011        0.89738494413E-011        0.82582782486E-127        0.21357774599E-001        0.21357774590E-001
        0.41430168115E+002        0.89615710686E-011        0.89615710686E-011        0.78651030087E-127        0.21357774599E-001        0.21357774590E-001
        0.41437471159E+002        0.89479673671E-011        0.89479673671E-011        0.74906467759E-127        0.21357774599E-001        0.21357774590E-001
        0.41444774203E+002        0.89344087684E-011        0.89344087684E-011        0.71340183414E-127        0.21357774599E-001        0.21357774590E-001
        0.41452077247E+002        0.89213185450E-011        0.89213185450E-011        0.67943689268E-127        0.21357774599E-001        0.21357774590E-001
        0.41459380291E+002        0.89082838328E-011        0.89082838328E-011        0.64708901637E-127        0.21357774599E-001        0.21357774590E-001
        0.41466683335E+002        0.88952699373E-011        0.88952699373E-011        0.61628121702E-127        0.21357774599E-001        0.21357774590E-001
        0.41473986379E+002        0.88808994880E-011        0.88808994880E-011        0.58694017182E-127        0.21357774599E-001        0.21357774590E-001
        0.41481289423E+002        0.88659878050E-011        0.88659878050E-011        0.55899604885E-127        0.21357774599E-001        0.21357774590E-001
        0.41488592467E+002        0.88514230667E-011        0.88514230667E-011        0.53238234088E-127        0.21357774599E-001        0.21357774590E-001
        0.41495895511E+002        0.88368236340E-011        0.88368236340E-011        0.50703570708E-127        0.21357774599E-001        0.21357774590E-001
        0.41503198555E+002        0.88222380790E-011        0.88222380790E-011        0.48289582225E-127        0.21357774599E-001        0.21357774590E-001
        0.41510501599E+002        0.88078953853E-011        0.88078953853E-011        0.45990523328E-127        0.21357774599E-001        0.21357774590E-001
        0.41517804642E+002        0.87934243220E-011        0.87934243220E-011        0.43800922240E-127        0.21357774599E-001        0.21357774590E-001
        0.41525107686E+002        0.87816871830E-011        0.87816871830E-011        0.41715567691E-127        0.21357774599E-001        0.21357774590E-001
        0.41532410730E+002        0.87701478024E-011        0.87701478024E-011        0.39729496522E-127        0.21357774599E-001        0.21357774590E-001
        0.41539713774E+002        0.87591323084E-011        0.87591323084E-011        0.37837981867E-127        0.21357774599E-001        0.21357774590E-001
        0.41547016818E+002        0.87466769938E-011        0.87466769938E-011        0.36036521908E-127        0.21357774599E-001        0.21357774590E-001
        0.41554319862E+002        0.87342529043E-011        0.87342529043E-011        0.34320829154E-127        0.21357774599E-001        0.21357774590E-001
        0.41561622906E+002        0.87204861388E-011        0.87204861388E-011        0.32686820245E-127        0.21357774599E-001        0.21357774590E-001
        0.41568925950E+002        0.87068963150E-011        0.87068963150E-011        0.31130606225E-127        0.21357774599E-001        0.21357774590E-001
        0.41576228994E+002        0.86947810063E-011        0.86947810063E-011        0.29648483292E-127        0.21357774599E-001        0.21357774590E-001
        0.41583532038E+002        0.86828703949E-011        0.86828703949E-011        0.28236923984E-127        0.21357774599E-001        0.21357774590E-001
        0.41590835082E+002        0.86707967195E-011        0.86707967195E-011        0.26892568777E-127        0.21357774599E-001        0.21357774590E-001
        0.41598138125E+002        0.86589832526E-011        0.86589832526E-011        0.25612218096E-127        0.21357774599E-001        0.21357774590E-001
        0.41605441169E+002        0.86472114191E-011        0.86472114191E-011        0.24392824696E-127        0.21357774599E-001        0.21357774590E-001
        0.41612744213E+002        0.86353667272E-011        0.86353667272E-011        0.23231486410E-127        0.21357774599E-001        0.21357774590E-001
        0.41620047257E+002        0.86235948937E-011        0.86235948937E-011        0.22125439245E-127        0.21357774599E-001        0.21357774590E-001
        0.41627350301E+002        0.86090926055E-011        0.86090926055E-011        0.21072050800E-127        0.21357774599E-001        0.21357774590E-001
        0.41634653345E+002        0.85946354200E-011        0.85946354200E-011        0.20068814002E-127        0.21357774599E-001        0.21357774590E-001
        0.41641956389E+002        0.85805217098E-011        0.85805217098E-011        0.19113341139E-127        0.21357774599E-001        0.21357774590E-001
        0.41649259433E+002        0.85661339133E-011        0.85661339133E-011        0.18203358179E-127        0.21357774599E-001        0.21357774590E-001
        0.41656562477E+002        0.85533247152E-011        0.85533247152E-011        0.17336699354E-127        0.21357774599E-001        0.21357774590E-001
        0.41663865521E+002        0.85407687866E-011        0.85407687866E-011        0.16511302011E-127        0.21357774599E-001        0.21357774590E-001
        0.41671168565E+002        0.85287193974E-011        0.85287193974E-011        0.15725201696E-127        0.21357774599E-001        0.21357774590E-001
        0.41678471609E+002        0.85166769470E-011        0.85166769470E-011        0.14976527485E-127        0.21357774599E-001        0.21357774590E-001
        0.41685774652E+002        0.85051479748E-011        0.85051479748E-011        0.14263497528E-127        0.21357774599E-001        0.21357774590E-001
        0.41693077696E+002        0.84919536680E-011        0.84919536680E-011        0.13584414807E-127        0.21357774599E-001        0.21357774590E-001
        0.41700380740E+002        0.84788565058E-011        0.84788565058E-011        0.12937663100E-127        0.21357774599E-001        0.21357774590E-001
        0.41707683784E+002        0.84644583009E-011        0.84644583009E-011        0.12321703134E-127        0.21357774599E-001        0.21357774590E-001
        0.41714986828E+002        0.84507019438E-011        0.84507019438E-011        0.11735068918E-127        0.21357774599E-001        0.21357774590E-001
        0.41722289872E+002        0.84358874053E-011        0.84358874053E-011        0.11176364258E-127        0.21357774599E-001        0.21357774590E-001
        0.41729592916E+002        0.84210173557E-011        0.84210173557E-011        0.10644259434E-127        0.21357774599E-001        0.21357774590E-001
        0.41736895960E+002        0.84079514184E-011        0.84079514184E-011        0.10137488030E-127        0.21357774599E-001        0.21357774590E-001
        0.41744199004E+002        0.83948854812E-011        0.83948854812E-011        0.96548439285E-128        0.21357774599E-001        0.21357774590E-001
        0.41751502048E+002        0.83821560803E-011        0.83821560803E-011        0.91951784312E-128        0.21357774599E-001        0.21357774590E-001
        0.41758805092E+002        0.83683615593E-011        0.83683615593E-011        0.87573975309E-128        0.21357774599E-001        0.21357774590E-001
        0.41766108135E+002        0.83549937802E-011        0.83549937802E-011        0.83404593058E-128        0.21357774599E-001        0.21357774590E-001
        0.41773411179E+002        0.83416329399E-011        0.83416329399E-011        0.79433714396E-128        0.21357774599E-001        0.21357774591E-001
        0.41780714223E+002        0.83281610774E-011        0.83281610774E-011        0.75651888599E-128        0.21357774599E-001        0.21357774591E-001
        0.41788017267E+002        0.83146926844E-011        0.83146926844E-011        0.72050114893E-128        0.21357774599E-001        0.21357774591E-001
        0.41795320311E+002        0.83000828432E-011        0.83000828432E-011        0.68619821028E-128        0.21357774599E-001        0.21357774591E-001
        0.41802623355E+002        0.82855319827E-011        0.82855319827E-011        0.65352842878E-128        0.21357774599E-001        0.21357774591E-001
        0.41809926399E+002        0.82709013249E-011        0.82709013249E-011        0.62241405009E-128        0.21357774599E-001        0.21357774591E-001
        0.41817229443E+002        0.82574537486E-011        0.82574537486E-011        0.59278102173E-128        0.21357774599E-001        0.21357774591E-001
        0.41824532487E+002        0.82426149239E-011        0.82426149239E-011        0.56455881688E-128        0.21357774599E-001        0.21357774591E-001
        0.41831835531E+002        0.82284630498E-011        0.82284630498E-011        0.53768026646E-128        0.21357774599E-001        0.21357774591E-001
        0.41839138575E+002        0.82142140312E-011        0.82142140312E-011        0.51208139931E-128        0.21357774599E-001        0.21357774591E-001
        0.41846441619E+002        0.81999962376E-011        0.81999962376E-011        0.48770128993E-128        0.21357774599E-001        0.21357774591E-001
        0.41853744662E+002        0.81855737466E-011        0.81855737466E-011        0.46448191345E-128        0.21357774599E-001        0.21357774591E-001
        0.41861047706E+002        0.81711720723E-011        0.81711720723E-011        0.44236800759E-128        0.21357774599E-001        0.21357774591E-001
        0.41868350750E+002        0.81576828626E-011        0.81576828626E-011        0.42130694107E-128        0.21357774599E-001        0.21357774591E-001
        0.41875653794E+002        0.81441069166E-011        0.81441069166E-011        0.40124858839E-128        0.21357774599E-001        0.21357774591E-001
        0.41882956838E+002        0.81307634237E-011        0.81307634237E-011        0.38214521051E-128        0.21357774599E-001        0.21357774591E-001
        0.41890259882E+002        0.81157650045E-011        0.81157650045E-011        0.36395134124E-128        0.21357774599E-001        0.21357774591E-001
        0.41897562926E+002        0.80997708540E-011        0.80997708540E-011        0.34662367904E-128        0.21357774599E-001        0.21357774591E-001
        0.41904865970E+002        0.80850777462E-011        0.80850777462E-011        0.33012098391E-128        0.21357774599E-001        0.21357774591E-001
        0.41912169014E+002        0.80698087102E-011        0.80698087102E-011        0.31440397933E-128        0.21357774599E-001        0.21357774591E-001
        0.41919472058E+002        0.80547270243E-011        0.80547270243E-011        0.29943525870E-128        0.21357774599E-001        0.21357774591E-001
        0.41926775102E+002        0.80397771773E-011        0.80397771773E-011        0.28517919634E-128        0.21357774599E-001        0.21357774591E-001
        0.41934078145E+002        0.80254171364E-011        0.80254171364E-011        0.27160186272E-128        0.21357774599E-001        0.21357774591E-001
        0.41941381189E+002        0.80134961167E-011        0.80134961167E-011        0.25867094367E-128        0.21357774599E-001        0.21357774591E-001
        0.41948684233E+002        0.80018457138E-011        0.80018457138E-011        0.24635566350E-128        0.21357774599E-001        0.21357774591E-001
        0.41955987277E+002        0.79901328609E-011        0.79901328609E-011        0.23462671175E-128        0.21357774599E-001        0.21357774591E-001
        0.41963290321E+002        0.79790167529E-011        0.79790167529E-011        0.22345617342E-128        0.21357774599E-001        0.21357774591E-001
        0.41970593365E+002        0.79659646934E-011        0.79659646934E-011        0.21281746255E-128        0.21357774599E-001        0.21357774591E-001
        0.41977896409E+002        0.79530652897E-011        0.79530652897E-011        0.20268525891E-128        0.21357774599E-001        0.21357774591E-001
        0.41985199453E+002        0.79399369024E-011        0.79399369024E-011        0.19303544779E-128        0.21357774599E-001        0.21357774591E-001
        0.41992502497E+002        0.79271034181E-011        0.79271034181E-011        0.18384506255E-128        0.21357774599E-001        0.21357774591E-001
        0.41999805541E+002        0.79143150367E-011        0.79143150367E-011        0.17509223001E-128        0.21357774599E-001        0.21357774591E-001
        0.42007108585E+002        0.79014919607E-011        0.79014919607E-011        0.16675611836E-128        0.21357774599E-001        0.21357774591E-001
        0.42014411628E+002        0.78893939992E-011        0.78893939992E-011        0.15881688758E-128        0.21357774599E-001        0.21357774591E-001
        0.42021714672E+002        0.78773168544E-011        0.78773168544E-011        0.15125564224E-128        0.21357774599E-001        0.21357774591E-001
        0.42029017716E+002        0.78646568424E-011        0.78646568424E-011        0.14405438653E-128        0.21357774599E-001        0.21357774591E-001
        0.42036320760E+002        0.78523021418E-011        0.78523021418E-011        0.13719598139E-128        0.21357774599E-001        0.21357774591E-001
        0.42043623804E+002        0.78387747682E-011        0.78387747682E-011        0.13066410377E-128        0.21357774599E-001        0.21357774591E-001
        0.42050926848E+002        0.78254729086E-011        0.78254729086E-011        0.12444320774E-128        0.21357774599E-001        0.21357774591E-001
        0.42058229892E+002        0.78113349122E-011        0.78113349122E-011        0.11851848753E-128        0.21357774599E-001        0.21357774591E-001
        0.42065532936E+002        0.77980157054E-011        0.77980157054E-011        0.11287584225E-128        0.21357774599E-001        0.21357774591E-001
        0.42072835980E+002        0.77846756819E-011        0.77846756819E-011        0.10750184236E-128        0.21357774599E-001        0.21357774591E-001
        0.42080139024E+002        0.77730599735E-011        0.77730599735E-011        0.10238369771E-128        0.21357774599E-001        0.21357774591E-001
        0.42087442068E+002        0.77596852555E-011        0.77596852555E-011        0.97509227063E-129        0.21357774599E-001        0.21357774591E-001
        0.42094745112E+002        0.77467511572E-011        0.77467511572E-011        0.92866829145E-129        0.21357774599E-001        0.21357774591E-001
        0.42102048155E+002        0.77339731841E-011        0.77339731841E-011        0.88445455012E-129        0.21357774599E-001        0.21357774591E-001
        0.42109351199E+002        0.77211709248E-011        0.77211709248E-011        0.84234581759E-129        0.21357774599E-001        0.21357774591E-001
        0.42116654243E+002        0.77074631399E-011        0.77074631399E-011        0.80224187474E-129        0.21357774599E-001        0.21357774591E-001
        0.42123957287E+002        0.76928290127E-011        0.76928290127E-011        0.76404727387E-129        0.21357774599E-001        0.21357774591E-001
        0.42131260331E+002        0.76781844771E-011        0.76781844771E-011        0.72767111152E-129        0.21357774599E-001        0.21357774591E-001
        0.42138563375E+002        0.76639666835E-011        0.76639666835E-011        0.69302681216E-129        0.21357774599E-001        0.21357774591E-001
        0.42145866419E+002        0.76495754175E-011        0.76495754175E-011        0.66003192207E-129        0.21357774599E-001        0.21357774591E-001
        0.42153169463E+002        0.76353194600E-011        0.76353194600E-011        0.62860791315E-129        0.21357774599E-001        0.21357774591E-001
        0.42160472507E+002        0.76211051359E-011        0.76211051359E-011        0.59867999602E-129        0.21357774599E-001        0.21357774591E-001
        0.42167775551E+002        0.76095865720E-011        0.76095865720E-011        0.57017694200E-129        0.21357774599E-001        0.21357774591E-001
        0.42175078595E+002        0.75978875969E-011        0.75978875969E-011        0.54303091358E-129        0.21357774599E-001        0.21357774591E-001
        0.42182381638E+002        0.75864488303E-011        0.75864488303E-011        0.51717730302E-129        0.21357774599E-001        0.21357774591E-001
        0.42189684682E+002        0.75742606631E-011        0.75742606631E-011        0.49255457852E-129        0.21357774599E-001        0.21357774591E-001
        0.42196987726E+002        0.75587626436E-011        0.75587626436E-011        0.46910413779E-129        0.21357774599E-001        0.21357774591E-001
        0.42204290770E+002        0.75432091129E-011        0.75432091129E-011        0.44677016860E-129        0.21357774599E-001        0.21357774591E-001
        0.42211593814E+002        0.75284049827E-011        0.75284049827E-011        0.42549951594E-129        0.21357774599E-001        0.21357774591E-001
        0.42218896858E+002        0.75135696276E-011        0.75135696276E-011        0.40524155547E-129        0.21357774599E-001        0.21357774591E-001
        0.42226199902E+002        0.74988383558E-011        0.74988383558E-011        0.38594807310E-129        0.21357774599E-001        0.21357774591E-001
        0.42233502946E+002        0.74841209619E-011        0.74841209619E-011        0.36757315018E-129        0.21357774599E-001        0.21357774591E-001
        0.42240805990E+002        0.74696290819E-011        0.74696290819E-011        0.35007305426E-129        0.21357774599E-001        0.21357774591E-001
        0.42248109034E+002        0.74553106744E-011        0.74553106744E-011        0.33340613496E-129        0.21357774599E-001        0.21357774591E-001
        0.42255412078E+002        0.74407285888E-011        0.74407285888E-011        0.31753272489E-129        0.21357774599E-001        0.21357774591E-001
        0.42262715122E+002        0.74282871521E-011        0.74282871521E-011        0.30241504521E-129        0.21357774599E-001        0.21357774591E-001
        0.42270018165E+002        0.74163661323E-011        0.74163661323E-011        0.28801711572E-129        0.21357774599E-001        0.21357774591E-001
        0.42277321209E+002        0.74027312058E-011        0.74027312058E-011        0.27430466923E-129        0.21357774599E-001        0.21357774591E-001
        0.42284624253E+002        0.73884960650E-011        0.73884960650E-011        0.26124507001E-129        0.21357774599E-001        0.21357774591E-001
        0.42291927297E+002        0.73751005303E-011        0.73751005303E-011        0.24880723612E-129        0.21357774599E-001        0.21357774591E-001
        0.42299230341E+002        0.73618507124E-011        0.73618507124E-011        0.23696156541E-129        0.21357774599E-001        0.21357774591E-001
        0.42306533385E+002        0.73485315055E-011        0.73485315055E-011        0.22567986509E-129        0.21357774599E-001        0.21357774591E-001
        0.42313836429E+002        0.73332624695E-011        0.73332624695E-011        0.21493528463E-129        0.21357774599E-001        0.21357774592E-001
        0.42321139473E+002        0.73178650639E-011        0.73178650639E-011        0.20470225184E-129        0.21357774599E-001        0.21357774592E-001
        0.42328442517E+002        0.73021241831E-011        0.73021241831E-011        0.19495641203E-129        0.21357774599E-001        0.21357774592E-001
        0.42335745561E+002        0.72871847445E-011        0.72871847445E-011        0.18567457000E-129        0.21357774599E-001        0.21357774592E-001
        0.42343048605E+002        0.72721759170E-011        0.72721759170E-011        0.17683463492E-129        0.21357774599E-001        0.21357774592E-001
        0.42350351648E+002        0.72571289256E-011        0.72571289256E-011        0.16841556766E-129        0.21357774599E-001        0.21357774592E-001
        0.42357654692E+002        0.72408710972E-011        0.72408710972E-011        0.16039733078E-129        0.21357774599E-001        0.21357774592E-001
        0.42364957736E+002        0.72267955509E-011        0.72267955509E-011        0.15276084081E-129        0.21357774599E-001        0.21357774592E-001
        0.42372260780E+002        0.72121857098E-011        0.72121857098E-011        0.14548792285E-129        0.21357774599E-001        0.21357774592E-001
        0.42379563824E+002        0.71972879045E-011        0.71972879045E-011        0.13856126728E-129        0.21357774599E-001        0.21357774592E-001
        0.42386866868E+002        0.71826607162E-011        0.71826607162E-011        0.13196438863E-129        0.21357774599E-001        0.21357774592E-001
        0.42394169912E+002        0.71687863978E-011        0.71687863978E-011        0.12568158626E-129        0.21357774599E-001        0.21357774592E-001
        0.42401472956E+002        0.71546622793E-011        0.71546622793E-011        0.11969790705E-129        0.21357774599E-001        0.21357774592E-001
        0.42408776000E+002        0.71407532665E-011        0.71407532665E-011        0.11399910981E-129        0.21357774599E-001        0.21357774592E-001
        0.42416079044E+002        0.71271669122E-011        0.71271669122E-011        0.10857163134E-129        0.21357774599E-001        0.21357774592E-001
        0.42423382088E+002        0.71132960633E-011        0.71132960633E-011        0.10340255421E-129        0.21357774599E-001        0.21357774592E-001
        0.42430685132E+002        0.70993211310E-011        0.70993211310E-011        0.98479575981E-130        0.21357774599E-001        0.21357774592E-001
        0.42437988175E+002        0.70836635169E-011        0.70836635169E-011        0.93790979914E-130        0.21357774599E-001        0.21357774592E-001
        0.42445291219E+002        0.70660109708E-011        0.70660109708E-011        0.89325607119E-130        0.21357774599E-001        0.21357774592E-001
        0.42452594263E+002        0.70489482307E-011        0.70489482307E-011        0.85072829971E-130        0.21357774599E-001        0.21357774592E-001
        0.42459897307E+002        0.70316009959E-011        0.70316009959E-011        0.81022526830E-130        0.21357774599E-001        0.21357774592E-001
        0.42467200351E+002        0.70167899269E-011        0.70167899269E-011        0.77165057940E-130        0.21357774599E-001        0.21357774592E-001
        0.42474503395E+002        0.70021592691E-011        0.70021592691E-011        0.73491242496E-130        0.21357774599E-001        0.21357774592E-001
        0.42481806439E+002        0.69875147335E-011        0.69875147335E-011        0.69992336788E-130        0.21357774599E-001        0.21357774592E-001
        0.42489109483E+002        0.69756665722E-011        0.69756665722E-011        0.66660013393E-130        0.21357774599E-001        0.21357774592E-001
        0.42496412527E+002        0.69636761635E-011        0.69636761635E-011        0.63486341355E-130        0.21357774599E-001        0.21357774592E-001
        0.42503715571E+002        0.69519112689E-011        0.69519112689E-011        0.60463767309E-130        0.21357774599E-001        0.21357774592E-001
        0.42511018615E+002        0.69403337244E-011        0.69403337244E-011        0.57585097506E-130        0.21357774599E-001        0.21357774592E-001
        0.42518321658E+002        0.69284231130E-011        0.69284231130E-011        0.54843480689E-130        0.21357774599E-001        0.21357774592E-001
        0.42525624702E+002        0.69174041495E-011        0.69174041495E-011        0.52232391788E-130        0.21357774599E-001        0.21357774592E-001
        0.42532927746E+002        0.69040329009E-011        0.69040329009E-011        0.49745616390E-130        0.21357774599E-001        0.21357774592E-001
        0.42540230790E+002        0.68903320549E-011        0.68903320549E-011        0.47377235952E-130        0.21357774599E-001        0.21357774592E-001
        0.42547533834E+002        0.68761350780E-011        0.68761350780E-011        0.45121613708E-130        0.21357774599E-001        0.21357774592E-001
        0.42554836878E+002        0.68622364735E-011        0.68622364735E-011        0.42973381260E-130        0.21357774599E-001        0.21357774592E-001
        0.42562139922E+002        0.68490629834E-011        0.68490629834E-011        0.40927425799E-130        0.21357774599E-001        0.21357774592E-001
        0.42569442966E+002        0.68380787144E-011        0.68380787144E-011        0.38978877933E-130        0.21357774599E-001        0.21357774592E-001
        0.42576746010E+002        0.68256303387E-011        0.68256303387E-011        0.37123100103E-130        0.21357774599E-001        0.21357774592E-001
        0.42584049054E+002        0.68127829767E-011        0.68127829767E-011        0.35355675544E-130        0.21357774599E-001        0.21357774592E-001
        0.42591352098E+002        0.67998315312E-011        0.67998315312E-011        0.33672397772E-130        0.21357774599E-001        0.21357774592E-001
        0.42598655141E+002        0.67869217191E-011        0.67869217191E-011        0.32069260571E-130        0.21357774599E-001        0.21357774592E-001
        0.42605958185E+002        0.67741992571E-011        0.67741992571E-011        0.30542448463E-130        0.21357774599E-001        0.21357774592E-001
