 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88446135661227     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.35916369962E+002        0.36792964508E-011        0.36792964508E-011        0.34910892273E-111        0.15910558579E-001        0.15910558575E-001
        0.35923673005E+002        0.36809687243E-011        0.36809687243E-011        0.33248790557E-111        0.15910558579E-001        0.15910558575E-001
        0.35930976049E+002        0.36834701955E-011        0.36834701955E-011        0.31665821225E-111        0.15910558579E-001        0.15910558575E-001
        0.35938279093E+002        0.36858328889E-011        0.36858328889E-011        0.30158216797E-111        0.15910558579E-001        0.15910558575E-001
        0.35945582137E+002        0.36873074039E-011        0.36873074039E-011        0.28722389162E-111        0.15910558579E-001        0.15910558575E-001
        0.35952885181E+002        0.36890525357E-011        0.36890525357E-011        0.27354921040E-111        0.15910558579E-001        0.15910558575E-001
        0.35960188225E+002        0.36909988954E-011        0.36909988954E-011        0.26052557845E-111        0.15910558579E-001        0.15910558575E-001
        0.35967491269E+002        0.36930077052E-011        0.36930077052E-011        0.24812199943E-111        0.15910558579E-001        0.15910558575E-001
        0.35974794313E+002        0.36947736537E-011        0.36947736537E-011        0.23630895272E-111        0.15910558579E-001        0.15910558575E-001
        0.35982097357E+002        0.36963418437E-011        0.36963418437E-011        0.22505832319E-111        0.15910558579E-001        0.15910558575E-001
        0.35989400401E+002        0.36980279949E-011        0.36980279949E-011        0.21434333423E-111        0.15910558579E-001        0.15910558575E-001
        0.35996703445E+002        0.37000055797E-011        0.37000055797E-011        0.20413848410E-111        0.15910558579E-001        0.15910558575E-001
        0.36004006489E+002        0.37016431587E-011        0.37016431587E-011        0.19441948517E-111        0.15910558579E-001        0.15910558575E-001
        0.36011309532E+002        0.37036797240E-011        0.37036797240E-011        0.18516320615E-111        0.15910558579E-001        0.15910558575E-001
        0.36018612576E+002        0.37055497559E-011        0.37055497559E-011        0.17634761701E-111        0.15910558579E-001        0.15910558575E-001
        0.36025915620E+002        0.37076730575E-011        0.37076730575E-011        0.16795173659E-111        0.15910558579E-001        0.15910558575E-001
        0.36033218664E+002        0.37099073813E-011        0.37099073813E-011        0.15995558263E-111        0.15910558579E-001        0.15910558575E-001
        0.36040521708E+002        0.37119474161E-011        0.37119474161E-011        0.15234012422E-111        0.15910558579E-001        0.15910558575E-001
        0.36047824752E+002        0.37138972453E-011        0.37138972453E-011        0.14508723650E-111        0.15910558579E-001        0.15910558575E-001
        0.36055127796E+002        0.37163605526E-011        0.37163605526E-011        0.13817965754E-111        0.15910558579E-001        0.15910558575E-001
        0.36062430840E+002        0.37176789425E-011        0.37176789425E-011        0.13160094726E-111        0.15910558579E-001        0.15910558575E-001
        0.36069733884E+002        0.37193199909E-011        0.37193199909E-011        0.12533544828E-111        0.15910558579E-001        0.15910558575E-001
        0.36077036928E+002        0.37210720616E-011        0.37210720616E-011        0.11936824864E-111        0.15910558579E-001        0.15910558575E-001
        0.36084339972E+002        0.37230982186E-011        0.37230982186E-011        0.11368514638E-111        0.15910558579E-001        0.15910558575E-001
        0.36091643015E+002        0.37248537588E-011        0.37248537588E-011        0.10827261566E-111        0.15910558579E-001        0.15910558575E-001
        0.36098946059E+002        0.37269215492E-011        0.37269215492E-011        0.10311777462E-111        0.15910558579E-001        0.15910558575E-001
        0.36106249103E+002        0.37289095423E-011        0.37289095423E-011        0.98208354694E-112        0.15910558579E-001        0.15910558575E-001
        0.36113552147E+002        0.37295375122E-011        0.37295375122E-011        0.93532671427E-112        0.15910558579E-001        0.15910558575E-001
        0.36120855191E+002        0.37305228351E-011        0.37305228351E-011        0.89079596655E-112        0.15910558579E-001        0.15910558575E-001
        0.36128158235E+002        0.37321187807E-011        0.37321187807E-011        0.84838532025E-112        0.15910558579E-001        0.15910558575E-001
        0.36135461279E+002        0.37332706371E-011        0.37332706371E-011        0.80799383769E-112        0.15910558579E-001        0.15910558575E-001
        0.36142764323E+002        0.37346480075E-011        0.37346480075E-011        0.76952538683E-112        0.15910558579E-001        0.15910558575E-001
        0.36150067367E+002        0.37359212945E-011        0.37359212945E-011        0.73288841245E-112        0.15910558579E-001        0.15910558575E-001
        0.36157370411E+002        0.37375103012E-011        0.37375103012E-011        0.69799571827E-112        0.15910558579E-001        0.15910558575E-001
        0.36164673455E+002        0.37395121721E-011        0.37395121721E-011        0.66476425939E-112        0.15910558579E-001        0.15910558575E-001
        0.36171976499E+002        0.37400325892E-011        0.37400325892E-011        0.63311494469E-112        0.15910558579E-001        0.15910558575E-001
        0.36179279542E+002        0.37414273069E-011        0.37414273069E-011        0.60297244854E-112        0.15910558579E-001        0.15910558575E-001
        0.36186582586E+002        0.37428289634E-011        0.37428289634E-011        0.57426503157E-112        0.15910558579E-001        0.15910558575E-001
        0.36193885630E+002        0.37446573620E-011        0.37446573620E-011        0.54692436990E-112        0.15910558579E-001        0.15910558575E-001
        0.36201188674E+002        0.37459445268E-011        0.37459445268E-011        0.52088539254E-112        0.15910558579E-001        0.15910558575E-001
        0.36208491718E+002        0.37473392445E-011        0.37473392445E-011        0.49608612652E-112        0.15910558579E-001        0.15910558575E-001
        0.36215794762E+002        0.37495249960E-011        0.37495249960E-011        0.47246754938E-112        0.15910558579E-001        0.15910558575E-001
        0.36223097806E+002        0.37515823781E-011        0.37515823781E-011        0.44997344873E-112        0.15910558579E-001        0.15910558575E-001
        0.36230400850E+002        0.37533101627E-011        0.37533101627E-011        0.42855028844E-112        0.15910558579E-001        0.15910558575E-001
        0.36237703894E+002        0.37547603915E-011        0.37547603915E-011        0.40814708121E-112        0.15910558579E-001        0.15910558575E-001
        0.36245006938E+002        0.37559365340E-011        0.37559365340E-011        0.38871526725E-112        0.15910558579E-001        0.15910558575E-001
        0.36252309982E+002        0.37567969569E-011        0.37567969569E-011        0.37020859868E-112        0.15910558579E-001        0.15910558575E-001
        0.36259613025E+002        0.37582124912E-011        0.37582124912E-011        0.35258302950E-112        0.15910558579E-001        0.15910558575E-001
        0.36266916069E+002        0.37594719005E-011        0.37594719005E-011        0.33579661070E-112        0.15910558579E-001        0.15910558575E-001
        0.36274219113E+002        0.37608284542E-011        0.37608284542E-011        0.31980939048E-112        0.15910558579E-001        0.15910558575E-001
        0.36281522157E+002        0.37623133775E-011        0.37623133775E-011        0.30458331913E-112        0.15910558579E-001        0.15910558575E-001
        0.36288825201E+002        0.37642736150E-011        0.37642736150E-011        0.29008215848E-112        0.15910558579E-001        0.15910558575E-001
        0.36296128245E+002        0.37656856799E-011        0.37656856799E-011        0.27627139565E-112        0.15910558579E-001        0.15910558575E-001
        0.36303431289E+002        0.37670457032E-011        0.37670457032E-011        0.26311816092E-112        0.15910558579E-001        0.15910558575E-001
        0.36310734333E+002        0.37684855236E-011        0.37684855236E-011        0.25059114949E-112        0.15910558579E-001        0.15910558575E-001
        0.36318037377E+002        0.37702167777E-011        0.37702167777E-011        0.23866054696E-112        0.15910558579E-001        0.15910558575E-001
        0.36325340421E+002        0.37716739454E-011        0.37716739454E-011        0.22729795842E-112        0.15910558579E-001        0.15910558575E-001
        0.36332643465E+002        0.37732317271E-011        0.37732317271E-011        0.21647634081E-112        0.15910558579E-001        0.15910558575E-001
        0.36339946508E+002        0.37751017590E-011        0.37751017590E-011        0.20616993859E-112        0.15910558579E-001        0.15910558575E-001
        0.36347249552E+002        0.37772215911E-011        0.37772215911E-011        0.19635422245E-112        0.15910558579E-001        0.15910558575E-001
        0.36354552596E+002        0.37796155095E-011        0.37796155095E-011        0.18700583091E-112        0.15910558579E-001        0.15910558575E-001
        0.36361855640E+002        0.37817249332E-011        0.37817249332E-011        0.17810251472E-112        0.15910558579E-001        0.15910558575E-001
        0.36369158684E+002        0.37834665956E-011        0.37834665956E-011        0.16962308392E-112        0.15910558579E-001        0.15910558575E-001
        0.36376461728E+002        0.37852811163E-011        0.37852811163E-011        0.16154735739E-112        0.15910558579E-001        0.15910558575E-001
        0.36383764772E+002        0.37868007341E-011        0.37868007341E-011        0.15385611485E-112        0.15910558579E-001        0.15910558575E-001
        0.36391067816E+002        0.37884730075E-011        0.37884730075E-011        0.14653105107E-112        0.15910558579E-001        0.15910558575E-001
        0.36398370860E+002        0.37903361005E-011        0.37903361005E-011        0.13955473235E-112        0.15910558579E-001        0.15910558575E-001
        0.36405673904E+002        0.37922304186E-011        0.37922304186E-011        0.13291055499E-112        0.15910558579E-001        0.15910558575E-001
        0.36412976948E+002        0.37950510789E-011        0.37950510789E-011        0.12658270579E-112        0.15910558579E-001        0.15910558575E-001
        0.36420279992E+002        0.37969141720E-011        0.37969141720E-011        0.12055612444E-112        0.15910558579E-001        0.15910558575E-001
        0.36427583035E+002        0.37992456403E-011        0.37992456403E-011        0.11481646761E-112        0.15910558579E-001        0.15910558575E-001
        0.36434886079E+002        0.38014313919E-011        0.38014313919E-011        0.10935007488E-112        0.15910558579E-001        0.15910558575E-001
        0.36442189123E+002        0.38038322492E-011        0.38038322492E-011        0.10414393618E-112        0.15910558579E-001        0.15910558575E-001
        0.36449492167E+002        0.38059798368E-011        0.38059798368E-011        0.99185660880E-113        0.15910558579E-001        0.15910558575E-001
        0.36456795211E+002        0.38084708998E-011        0.38084708998E-011        0.94463448229E-113        0.15910558579E-001        0.15910558575E-001
        0.36464098255E+002        0.38105144040E-011        0.38105144040E-011        0.89966059330E-113        0.15910558579E-001        0.15910558575E-001
        0.36471401299E+002        0.38123844359E-011        0.38123844359E-011        0.85682790361E-113        0.15910558579E-001        0.15910558575E-001
        0.36478704343E+002        0.38140463010E-011        0.38140463010E-011        0.81603447107E-113        0.15910558579E-001        0.15910558575E-001
        0.36486007387E+002        0.38158642912E-011        0.38158642912E-011        0.77718320701E-113        0.15910558579E-001        0.15910558575E-001
        0.36493310431E+002        0.38179077955E-011        0.38179077955E-011        0.74018164510E-113        0.15910558579E-001        0.15910558575E-001
        0.36500613475E+002        0.38198888497E-011        0.38198888497E-011        0.70494172133E-113        0.15910558579E-001        0.15910558575E-001
        0.36507916518E+002        0.38224562404E-011        0.38224562404E-011        0.67137956442E-113        0.15910558579E-001        0.15910558575E-001
        0.36515219562E+002        0.38245205614E-011        0.38245205614E-011        0.63941529615E-113        0.15910558579E-001        0.15910558575E-001
        0.36522522606E+002        0.38264010016E-011        0.38264010016E-011        0.60897284133E-113        0.15910558579E-001        0.15910558575E-001
        0.36529825650E+002        0.38280073555E-011        0.38280073555E-011        0.57997974667E-113        0.15910558579E-001        0.15910558575E-001
        0.36537128694E+002        0.38297698346E-011        0.38297698346E-011        0.55236700838E-113        0.15910558579E-001        0.15910558575E-001
        0.36544431738E+002        0.38312721051E-011        0.38312721051E-011        0.52606890791E-113        0.15910558579E-001        0.15910558575E-001
        0.36551734782E+002        0.38326772311E-011        0.38326772311E-011        0.50102285559E-113        0.15910558579E-001        0.15910558575E-001
        0.36559037826E+002        0.38342974629E-011        0.38342974629E-011        0.47716924161E-113        0.15910558579E-001        0.15910558575E-001
        0.36566340870E+002        0.38360634114E-011        0.38360634114E-011        0.45445129419E-113        0.15910558579E-001        0.15910558575E-001
        0.36573643914E+002        0.38378675238E-011        0.38378675238E-011        0.43281494443E-113        0.15910558579E-001        0.15910558575E-001
        0.36580946958E+002        0.38393628554E-011        0.38393628554E-011        0.41220869764E-113        0.15910558579E-001        0.15910558575E-001
        0.36588250002E+002        0.38417914683E-011        0.38417914683E-011        0.39258351080E-113        0.15910558579E-001        0.15910558575E-001
        0.36595553045E+002        0.38439425254E-011        0.38439425254E-011        0.37389267581E-113        0.15910558579E-001        0.15910558575E-001
        0.36602856089E+002        0.38466695107E-011        0.38466695107E-011        0.35609170833E-113        0.15910558579E-001        0.15910558575E-001
        0.36610159133E+002        0.38483660703E-011        0.38483660703E-011        0.33913824193E-113        0.15910558579E-001        0.15910558575E-001
        0.36617462177E+002        0.38500418131E-011        0.38500418131E-011        0.32299192721E-113        0.15910558579E-001        0.15910558575E-001
        0.36624765221E+002        0.38520540924E-011        0.38520540924E-011        0.30761433582E-113        0.15910558579E-001        0.15910558575E-001
        0.36632068265E+002        0.38543890302E-011        0.38543890302E-011        0.29296886897E-113        0.15910558579E-001        0.15910558575E-001
        0.36639371309E+002        0.38557317061E-011        0.38557317061E-011        0.27902067034E-113        0.15910558579E-001        0.15910558575E-001
        0.36646674353E+002        0.38569772376E-011        0.38569772376E-011        0.26573654311E-113        0.15910558579E-001        0.15910558575E-001
        0.36653977397E+002        0.38586668583E-011        0.38586668583E-011        0.25308487094E-113        0.15910558579E-001        0.15910558575E-001
        0.36661280441E+002        0.38602315788E-011        0.38602315788E-011        0.24103554275E-113        0.15910558579E-001        0.15910558575E-001
        0.36668583485E+002        0.38618344633E-011        0.38618344633E-011        0.22955988106E-113        0.15910558579E-001        0.15910558575E-001
        0.36675886528E+002        0.38631042809E-011        0.38631042809E-011        0.21863057369E-113        0.15910558579E-001        0.15910558575E-001
        0.36683189572E+002        0.38640861344E-011        0.38640861344E-011        0.20822160881E-113        0.15910558579E-001        0.15910558575E-001
        0.36690492616E+002        0.38648841072E-011        0.38648841072E-011        0.19830821300E-113        0.15910558579E-001        0.15910558575E-001
        0.36697795660E+002        0.38661678026E-011        0.38661678026E-011        0.18886679229E-113        0.15910558579E-001        0.15910558575E-001
        0.36705098704E+002        0.38688566240E-011        0.38688566240E-011        0.17987487604E-113        0.15910558579E-001        0.15910558575E-001
        0.36712401748E+002        0.38709001282E-011        0.38709001282E-011        0.17131106342E-113        0.15910558579E-001        0.15910558575E-001
        0.36719704792E+002        0.38736513996E-011        0.38736513996E-011        0.16315497247E-113        0.15910558579E-001        0.15910558575E-001
        0.36727007836E+002        0.38759169485E-011        0.38759169485E-011        0.15538719164E-113        0.15910558579E-001        0.15910558575E-001
        0.36734310880E+002        0.38772873800E-011        0.38772873800E-011        0.14798923355E-113        0.15910558579E-001        0.15910558575E-001
        0.36741613924E+002        0.38785641365E-011        0.38785641365E-011        0.14094349101E-113        0.15910558579E-001        0.15910558575E-001
        0.36748916968E+002        0.38801149793E-011        0.38801149793E-011        0.13423319508E-113        0.15910558579E-001        0.15910558575E-001
        0.36756220012E+002        0.38820717474E-011        0.38820717474E-011        0.12784237522E-113        0.15910558579E-001        0.15910558575E-001
        0.36763523055E+002        0.38833970761E-011        0.38833970761E-011        0.12175582121E-113        0.15910558579E-001        0.15910558575E-001
        0.36770826099E+002        0.38848022021E-011        0.38848022021E-011        0.11595904702E-113        0.15910558579E-001        0.15910558575E-001
        0.36778129143E+002        0.38861310003E-011        0.38861310003E-011        0.11043825627E-113        0.15910558579E-001        0.15910558575E-001
        0.36785432187E+002        0.38882300157E-011        0.38882300157E-011        0.10518030945E-113        0.15910558579E-001        0.15910558575E-001
        0.36792735231E+002        0.38903810728E-011        0.38903810728E-011        0.10017269259E-113        0.15910558579E-001        0.15910558575E-001
        0.36800038275E+002        0.38920533463E-011        0.38920533463E-011        0.95403487522E-114        0.15910558579E-001        0.15910558575E-001
        0.36807341319E+002        0.38933543889E-011        0.38933543889E-011        0.90861343510E-114        0.15910558579E-001        0.15910558575E-001
        0.36814644363E+002        0.38947838010E-011        0.38947838010E-011        0.86535450211E-114        0.15910558579E-001        0.15910558575E-001
        0.36821947407E+002        0.38958489212E-011        0.38958489212E-011        0.82415511965E-114        0.15910558579E-001        0.15910558575E-001
        0.36829250451E+002        0.38976877281E-011        0.38976877281E-011        0.78491723287E-114        0.15910558579E-001        0.15910558575E-001
        0.36836553495E+002        0.38991032625E-011        0.38991032625E-011        0.74754745529E-114        0.15910558579E-001        0.15910558575E-001
        0.36843856538E+002        0.39012126862E-011        0.39012126862E-011        0.71195684654E-114        0.15910558579E-001        0.15910558575E-001
        0.36851159582E+002        0.39032978238E-011        0.39032978238E-011        0.67806070069E-114        0.15910558579E-001        0.15910558575E-001
        0.36858462626E+002        0.39047896860E-011        0.39047896860E-011        0.64577834465E-114        0.15910558579E-001        0.15910558575E-001
        0.36865765670E+002        0.39063023649E-011        0.39063023649E-011        0.61503294616E-114        0.15910558579E-001        0.15910558575E-001
        0.36873068714E+002        0.39074264657E-011        0.39074264657E-011        0.58575133093E-114        0.15910558579E-001        0.15910558575E-001
        0.36880371758E+002        0.39087552639E-011        0.39087552639E-011        0.55786380848E-114        0.15910558579E-001        0.15910558575E-001
        0.36887674802E+002        0.39093416004E-011        0.39093416004E-011        0.53130400628E-114        0.15910558579E-001        0.15910558575E-001
        0.36894977846E+002        0.39110659156E-011        0.39110659156E-011        0.50600871181E-114        0.15910558579E-001        0.15910558575E-001
        0.36902280890E+002        0.39123669582E-011        0.39123669582E-011        0.48191772205E-114        0.15910558579E-001        0.15910558575E-001
        0.36909583934E+002        0.39140947428E-011        0.39140947428E-011        0.45897370027E-114        0.15910558579E-001        0.15910558575E-001
        0.36916886978E+002        0.39151910880E-011        0.39151910880E-011        0.43712203952E-114        0.15910558579E-001        0.15910558575E-001
        0.36924190021E+002        0.39158051801E-011        0.39158051801E-011        0.41631073266E-114        0.15910558579E-001        0.15910558575E-001
        0.36931493065E+002        0.39166656030E-011        0.39166656030E-011        0.39649024862E-114        0.15910558579E-001        0.15910558575E-001
        0.36938796109E+002        0.39174323507E-011        0.39174323507E-011        0.37761341450E-114        0.15910558579E-001        0.15910558575E-001
        0.36946099153E+002        0.39197464718E-011        0.39197464718E-011        0.35963530328E-114        0.15910558579E-001        0.15910558575E-001
        0.36953402197E+002        0.39207387337E-011        0.39207387337E-011        0.34251312691E-114        0.15910558579E-001        0.15910558575E-001
        0.36960705241E+002        0.39214048675E-011        0.39214048675E-011        0.32620613448E-114        0.15910558579E-001        0.15910558575E-001
        0.36968008285E+002        0.39226261128E-011        0.39226261128E-011        0.31067551523E-114        0.15910558579E-001        0.15910558575E-001
        0.36975311329E+002        0.39238681748E-011        0.39238681748E-011        0.29588430614E-114        0.15910558579E-001        0.15910558575E-001
        0.36982614373E+002        0.39244614503E-011        0.39244614503E-011        0.28179730404E-114        0.15910558579E-001        0.15910558575E-001
        0.36989917417E+002        0.39266749574E-011        0.39266749574E-011        0.26838098174E-114        0.15910558579E-001        0.15910558575E-001
        0.36997220461E+002        0.39289752007E-011        0.39289752007E-011        0.25560340829E-114        0.15910558579E-001        0.15910558575E-001
        0.37004523505E+002        0.39310117661E-011        0.39310117661E-011        0.24343417297E-114        0.15910558579E-001        0.15910558575E-001
        0.37011826548E+002        0.39333120094E-011        0.39333120094E-011        0.23184431289E-114        0.15910558579E-001        0.15910558575E-001
        0.37019129592E+002        0.39355046999E-011        0.39355046999E-011        0.22080624411E-114        0.15910558579E-001        0.15910558575E-001
        0.37026432636E+002        0.39380616823E-011        0.39380616823E-011        0.21029369592E-114        0.15910558579E-001        0.15910558575E-001
        0.37033735680E+002        0.39403411090E-011        0.39403411090E-011        0.20028164839E-114        0.15910558579E-001        0.15910558575E-001
        0.37041038724E+002        0.39424678799E-011        0.39424678799E-011        0.19074627276E-114        0.15910558579E-001        0.15910558575E-001
        0.37048341768E+002        0.39448444511E-011        0.39448444511E-011        0.18166487476E-114        0.15910558579E-001        0.15910558575E-001
        0.37055644812E+002        0.39465444801E-011        0.39465444801E-011        0.17301584060E-114        0.15910558579E-001        0.15910558575E-001
        0.37062947856E+002        0.39481438951E-011        0.39481438951E-011        0.16477858549E-114        0.15910558579E-001        0.15910558575E-001
        0.37070250900E+002        0.39507772054E-011        0.39507772054E-011        0.15693350472E-114        0.15910558579E-001        0.15910558575E-001
        0.37077553944E+002        0.39523800899E-011        0.39523800899E-011        0.14946192693E-114        0.15910558579E-001        0.15910558575E-001
        0.37084856988E+002        0.39540523633E-011        0.39540523633E-011        0.14234606970E-114        0.15910558579E-001        0.15910558575E-001
        0.37092160031E+002        0.39559362730E-011        0.39559362730E-011        0.13556899724E-114        0.15910558579E-001        0.15910558575E-001
        0.37099463075E+002        0.39582573330E-011        0.39582573330E-011        0.12911458006E-114        0.15910558579E-001        0.15910558575E-001
        0.37106766119E+002        0.39597491952E-011        0.39597491952E-011        0.12296745659E-114        0.15910558579E-001        0.15910558575E-001
        0.37114069163E+002        0.39619731107E-011        0.39619731107E-011        0.11711299664E-114        0.15910558579E-001        0.15910558575E-001
        0.37121372207E+002        0.39643392735E-011        0.39643392735E-011        0.11153726655E-114        0.15910558579E-001        0.15910558575E-001
        0.37128675251E+002        0.39661919582E-011        0.39661919582E-011        0.10622699603E-114        0.15910558579E-001        0.15910558575E-001
        0.37135978295E+002        0.39691826215E-011        0.39691826215E-011        0.10116954659E-114        0.15910558579E-001        0.15910558575E-001
        0.37143281339E+002        0.39716806233E-011        0.39716806233E-011        0.96352881479E-115        0.15910558579E-001        0.15910558575E-001
        0.37150584383E+002        0.39732002410E-011        0.39732002410E-011        0.91765536980E-115        0.15910558579E-001        0.15910558575E-001
        0.37157887427E+002        0.39751223146E-011        0.39751223146E-011        0.87396595182E-115        0.15910558579E-001        0.15910558575E-001
        0.37165190471E+002        0.39772178606E-011        0.39772178606E-011        0.83235657969E-115        0.15910558579E-001        0.15910558575E-001
        0.37172493515E+002        0.39793446316E-011        0.39793446316E-011        0.79272822277E-115        0.15910558579E-001        0.15910558575E-001
        0.37179796558E+002        0.39821444753E-011        0.39821444753E-011        0.75498656528E-115        0.15910558579E-001        0.15910558575E-001
        0.37187099602E+002        0.39841116517E-011        0.39841116517E-011        0.71904178175E-115        0.15910558579E-001        0.15910558575E-001
        0.37194402646E+002        0.39847881939E-011        0.39847881939E-011        0.68480832333E-115        0.15910558579E-001        0.15910558575E-001
        0.37201705690E+002        0.39872931346E-011        0.39872931346E-011        0.65220471411E-115        0.15910558579E-001        0.15910558575E-001
        0.37209008734E+002        0.39894684778E-011        0.39894684778E-011        0.62115335725E-115        0.15910558579E-001        0.15910558575E-001
        0.37216311778E+002        0.39912725902E-011        0.39912725902E-011        0.59158035027E-115        0.15910558579E-001        0.15910558575E-001
        0.37223614822E+002        0.39928199635E-011        0.39928199635E-011        0.56341530918E-115        0.15910558579E-001        0.15910558575E-001
        0.37230917866E+002        0.39944748897E-011        0.39944748897E-011        0.53659120097E-115        0.15910558579E-001        0.15910558575E-001
        0.37238220910E+002        0.39967265608E-011        0.39967265608E-011        0.51104418405E-115        0.15910558579E-001        0.15910558575E-001
        0.37245523954E+002        0.39983225064E-011        0.39983225064E-011        0.48671345631E-115        0.15910558579E-001        0.15910558575E-001
        0.37252826998E+002        0.39999878410E-011        0.39999878410E-011        0.46354111043E-115        0.15910558579E-001        0.15910558575E-001
        0.37260130041E+002        0.40016184810E-011        0.40016184810E-011        0.44147199604E-115        0.15910558579E-001        0.15910558575E-001
        0.37267433085E+002        0.40033636128E-011        0.40033636128E-011        0.42045358848E-115        0.15910558579E-001        0.15910558575E-001
        0.37274736129E+002        0.40047999639E-011        0.40047999639E-011        0.40043586377E-115        0.15910558579E-001        0.15910558575E-001
        0.37282039173E+002        0.40061357010E-011        0.40061357010E-011        0.38137117958E-115        0.15910558579E-001        0.15910558575E-001
        0.37289342217E+002        0.40079467523E-011        0.40079467523E-011        0.36321416179E-115        0.15910558579E-001        0.15910558575E-001
        0.37296645261E+002        0.40101567900E-011        0.40101567900E-011        0.34592159657E-115        0.15910558579E-001        0.15910558575E-001
        0.37303948305E+002        0.40117457967E-011        0.40117457967E-011        0.32945232748E-115        0.15910558579E-001        0.15910558575E-001
        0.37311251349E+002        0.40121829470E-011        0.40121829470E-011        0.31376715752E-115        0.15910558579E-001        0.15910558575E-001
        0.37318554393E+002        0.40141640012E-011        0.40141640012E-011        0.29882875586E-115        0.15910558579E-001        0.15910558575E-001
        0.37325857437E+002        0.40150799352E-011        0.40150799352E-011        0.28460156900E-115        0.15910558579E-001        0.15910558575E-001
        0.37333160481E+002        0.40162699555E-011        0.40162699555E-011        0.27105173612E-115        0.15910558579E-001        0.15910558575E-001
        0.37340463525E+002        0.40182579486E-011        0.40182579486E-011        0.25814700850E-115        0.15910558579E-001        0.15910558575E-001
        0.37347766568E+002        0.40195104190E-011        0.40195104190E-011        0.24585667280E-115        0.15910558579E-001        0.15910558575E-001
        0.37355069612E+002        0.40203881890E-011        0.40203881890E-011        0.23415147791E-115        0.15910558579E-001        0.15910558575E-001
        0.37362372656E+002        0.40210439145E-011        0.40210439145E-011        0.22300356539E-115        0.15910558579E-001        0.15910558575E-001
        0.37369675700E+002        0.40227265963E-011        0.40227265963E-011        0.21238640311E-115        0.15910558579E-001        0.15910558575E-001
        0.37376978744E+002        0.40246903033E-011        0.40246903033E-011        0.20227472214E-115        0.15910558579E-001        0.15910558575E-001
        0.37384281788E+002        0.40256097067E-011        0.40256097067E-011        0.19264445660E-115        0.15910558579E-001        0.15910558575E-001
        0.37391584832E+002        0.40262203294E-011        0.40262203294E-011        0.18347268639E-115        0.15910558579E-001        0.15910558575E-001
        0.37398887876E+002        0.40271952439E-011        0.40271952439E-011        0.17473758262E-115        0.15910558579E-001        0.15910558575E-001
        0.37406190920E+002        0.40281562808E-011        0.40281562808E-011        0.16641835567E-115        0.15910558579E-001        0.15910558575E-001
        0.37413493964E+002        0.40294018122E-011        0.40294018122E-011        0.15849520571E-115        0.15910558579E-001        0.15910558575E-001
        0.37420797008E+002        0.40311712302E-011        0.40311712302E-011        0.15094927560E-115        0.15910558579E-001        0.15910558575E-001
        0.37428100051E+002        0.40322467587E-011        0.40322467587E-011        0.14376260595E-115        0.15910558579E-001        0.15910558575E-001
        0.37435403095E+002        0.40324341088E-011        0.40324341088E-011        0.13691809243E-115        0.15910558579E-001        0.15910558575E-001
        0.37442706139E+002        0.40342972019E-011        0.40342972019E-011        0.13039944506E-115        0.15910558579E-001        0.15910558575E-001
        0.37450009183E+002        0.40350014996E-011        0.40350014996E-011        0.12419114939E-115        0.15910558579E-001        0.15910558575E-001
        0.37457312227E+002        0.40357717168E-011        0.40357717168E-011        0.11827842963E-115        0.15910558579E-001        0.15910558575E-001
        0.37464615271E+002        0.40353831388E-011        0.40353831388E-011        0.11264721347E-115        0.15910558579E-001        0.15910558575E-001
        0.37471918315E+002        0.40365037701E-011        0.40365037701E-011        0.10728409856E-115        0.15910558579E-001        0.15910558575E-001
        0.37479221359E+002        0.40377388932E-011        0.40377388932E-011        0.10217632065E-115        0.15910558579E-001        0.15910558575E-001
        0.37486524403E+002        0.40376903210E-011        0.40376903210E-011        0.97311723192E-116        0.15910558579E-001        0.15910558575E-001
        0.37493827447E+002        0.40387068689E-011        0.40387068689E-011        0.92678728400E-116        0.15910558579E-001        0.15910558575E-001
        0.37501130491E+002        0.40399628087E-011        0.40399628087E-011        0.88266309712E-116        0.15910558579E-001        0.15910558575E-001
        0.37508433534E+002        0.40413436486E-011        0.40413436486E-011        0.84063965536E-116        0.15910558579E-001        0.15910558575E-001
        0.37515736578E+002        0.40433038861E-011        0.40433038861E-011        0.80061694261E-116        0.15910558579E-001        0.15910558575E-001
        0.37523039622E+002        0.40451739181E-011        0.40451739181E-011        0.76249970448E-116        0.15910558579E-001        0.15910558575E-001
        0.37530342666E+002        0.40466067996E-011        0.40466067996E-011        0.72619722166E-116        0.15910558579E-001        0.15910558575E-001
        0.37537645710E+002        0.40490250042E-011        0.40490250042E-011        0.69162309395E-116        0.15910558579E-001        0.15910558575E-001
        0.37544948754E+002        0.40509297305E-011        0.40509297305E-011        0.65869503464E-116        0.15910558579E-001        0.15910558575E-001
        0.37552251798E+002        0.40520573008E-011        0.40520573008E-011        0.62733467471E-116        0.15910558579E-001        0.15910558575E-001
        0.37559554842E+002        0.40540591717E-011        0.40540591717E-011        0.59746737625E-116        0.15910558579E-001        0.15910558575E-001
        0.37566857886E+002        0.40559118564E-011        0.40559118564E-011        0.56902205485E-116        0.15910558579E-001        0.15910558575E-001
        0.37574160930E+002        0.40581114857E-011        0.40581114857E-011        0.54193101042E-116        0.15910558579E-001        0.15910558575E-001
