 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88757004311296     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.21600274910E-002        0.44397191352E+005        0.32043243363E+001        0.44393987028E+005        0.44397192826E+005        0.14735164035E-002
        0.21797087332E-002        0.43793819267E+005        0.31897220218E+001        0.43790629545E+005        0.43793820741E+005        0.14735176955E-002
        0.21994792328E-002        0.43201279708E+005        0.31752509212E+001        0.43198104457E+005        0.43201281182E+005        0.14735189916E-002
        0.22193389897E-002        0.42619330865E+005        0.31609092664E+001        0.42616169956E+005        0.42619332338E+005        0.14735202917E-002
        0.22392880039E-002        0.42047737373E+005        0.31466953212E+001        0.42044590678E+005        0.42047738847E+005        0.14735215958E-002
        0.22593262754E-002        0.41486270118E+005        0.31326073802E+001        0.41483137511E+005        0.41486271592E+005        0.14735229039E-002
        0.22794538043E-002        0.40934706039E+005        0.31186437685E+001        0.40931587395E+005        0.40934707512E+005        0.14735242160E-002
        0.22996705906E-002        0.40392827944E+005        0.31048028405E+001        0.40389723141E+005        0.40392829417E+005        0.14735255319E-002
        0.23199766341E-002        0.39860424332E+005        0.30910829797E+001        0.39857333249E+005        0.39860425806E+005        0.14735268518E-002
        0.23403719350E-002        0.39337289219E+005        0.30774825977E+001        0.39334211736E+005        0.39337290692E+005        0.14735281756E-002
        0.23608564933E-002        0.38823221970E+005        0.30640001341E+001        0.38820157969E+005        0.38823223443E+005        0.14735295032E-002
        0.23814303088E-002        0.38318027137E+005        0.30506340552E+001        0.38314976503E+005        0.38318028611E+005        0.14735308347E-002
        0.24020933817E-002        0.37821514307E+005        0.30373828542E+001        0.37818476925E+005        0.37821515781E+005        0.14735321699E-002
        0.24228457120E-002        0.37333497948E+005        0.30242450498E+001        0.37330473703E+005        0.37333499421E+005        0.14735335090E-002
        0.24436872995E-002        0.36853797263E+005        0.30112191865E+001        0.36850786043E+005        0.36853798736E+005        0.14735348518E-002
        0.24646181444E-002        0.36382236052E+005        0.29983038332E+001        0.36379237748E+005        0.36382237525E+005        0.14735361984E-002
        0.24856382467E-002        0.35918642575E+005        0.29854975834E+001        0.35915657078E+005        0.35918644049E+005        0.14735375487E-002
        0.25067476062E-002        0.35462849423E+005        0.29727990542E+001        0.35459876624E+005        0.35462850896E+005        0.14735389027E-002
        0.25279462231E-002        0.35014693386E+005        0.29602068863E+001        0.35011733179E+005        0.35014694860E+005        0.14735402604E-002
        0.25492340974E-002        0.34574015337E+005        0.29477197427E+001        0.34571067618E+005        0.34574016811E+005        0.14735416217E-002
        0.25706112290E-002        0.34140660109E+005        0.29353363093E+001        0.34137724772E+005        0.34140661582E+005        0.14735429866E-002
        0.25920776179E-002        0.33714476380E+005        0.29230552933E+001        0.33711553325E+005        0.33714477854E+005        0.14735443552E-002
        0.26136332641E-002        0.33295316567E+005        0.29108754236E+001        0.33292405692E+005        0.33295318041E+005        0.14735457273E-002
        0.26352781677E-002        0.32883036714E+005        0.28987954501E+001        0.32880137919E+005        0.32883038188E+005        0.14735471030E-002
        0.26570123286E-002        0.32477496391E+005        0.28868141431E+001        0.32474609577E+005        0.32477497865E+005        0.14735484822E-002
        0.26788357468E-002        0.32078558592E+005        0.28749302932E+001        0.32075683662E+005        0.32078560065E+005        0.14735498649E-002
        0.27007484224E-002        0.31686089639E+005        0.28631427104E+001        0.31683226496E+005        0.31686091112E+005        0.14735512511E-002
        0.27227503553E-002        0.31299959088E+005        0.28514502242E+001        0.31297107638E+005        0.31299960562E+005        0.14735526408E-002
        0.27448415456E-002        0.30920039638E+005        0.28398516831E+001        0.30917199787E+005        0.30920041112E+005        0.14735540339E-002
        0.27670219932E-002        0.30546207044E+005        0.28283459538E+001        0.30543378698E+005        0.30546208518E+005        0.14735554304E-002
        0.27892916981E-002        0.30178340029E+005        0.28169319216E+001        0.30175523097E+005        0.30178341502E+005        0.14735568303E-002
        0.28116506603E-002        0.29816320204E+005        0.28056084893E+001        0.29813514595E+005        0.29816321677E+005        0.14735582336E-002
        0.28340988799E-002        0.29460031987E+005        0.27943745772E+001        0.29457237613E+005        0.29460033461E+005        0.14735596402E-002
        0.28566363568E-002        0.29109362529E+005        0.27832291227E+001        0.29106579299E+005        0.29109364002E+005        0.14735610501E-002
        0.28792630911E-002        0.28764201631E+005        0.27721710801E+001        0.28761429460E+005        0.28764203104E+005        0.14735624633E-002
        0.29019790827E-002        0.28424441681E+005        0.27611994199E+001        0.28421680481E+005        0.28424443154E+005        0.14735638797E-002
        0.29247843316E-002        0.28089977577E+005        0.27503131288E+001        0.28087227264E+005        0.28089979050E+005        0.14735652994E-002
        0.29476788379E-002        0.27760706662E+005        0.27395112095E+001        0.27757967150E+005        0.27760708135E+005        0.14735667224E-002
        0.29706626015E-002        0.27436528656E+005        0.27287926798E+001        0.27433799863E+005        0.27436530129E+005        0.14735681485E-002
        0.29937356224E-002        0.27117345594E+005        0.27181565731E+001        0.27114627438E+005        0.27117347068E+005        0.14735695778E-002
        0.30168979006E-002        0.26803061764E+005        0.27076019374E+001        0.26800354162E+005        0.26803063238E+005        0.14735710102E-002
        0.30401494362E-002        0.26493583643E+005        0.26971278353E+001        0.26490886515E+005        0.26493585116E+005        0.14735724457E-002
        0.30634902292E-002        0.26188819843E+005        0.26867333441E+001        0.26186133110E+005        0.26188821316E+005        0.14735738844E-002
        0.30869202794E-002        0.25888681053E+005        0.26764175548E+001        0.25886004636E+005        0.25888682527E+005        0.14735753261E-002
        0.31104395870E-002        0.25593079984E+005        0.26661795722E+001        0.25590413805E+005        0.25593081458E+005        0.14735767708E-002
        0.31340481520E-002        0.25301931316E+005        0.26560185148E+001        0.25299275298E+005        0.25301932790E+005        0.14735782186E-002
        0.31577459742E-002        0.25015151646E+005        0.26459335143E+001        0.25012505713E+005        0.25015153120E+005        0.14735796693E-002
        0.31815330538E-002        0.24732659438E+005        0.26359237155E+001        0.24730023514E+005        0.24732660912E+005        0.14735811231E-002
        0.32054093908E-002        0.24454374974E+005        0.26259882759E+001        0.24451748986E+005        0.24454376448E+005        0.14735825798E-002
        0.32293749850E-002        0.24180220310E+005        0.26161263655E+001        0.24177604183E+005        0.24180221783E+005        0.14735840394E-002
        0.32534298366E-002        0.23910119224E+005        0.26063371668E+001        0.23907512887E+005        0.23910120698E+005        0.14735855018E-002
        0.32775739456E-002        0.23643997178E+005        0.25966198741E+001        0.23641400558E+005        0.23643998652E+005        0.14735869672E-002
        0.33018073119E-002        0.23381781271E+005        0.25869736938E+001        0.23379194298E+005        0.23381782745E+005        0.14735884354E-002
        0.33261299355E-002        0.23123400200E+005        0.25773978440E+001        0.23120822802E+005        0.23123401673E+005        0.14735899064E-002
        0.33505418164E-002        0.22868784214E+005        0.25678915539E+001        0.22866216323E+005        0.22868785688E+005        0.14735913803E-002
        0.33750429547E-002        0.22617865083E+005        0.25584540643E+001        0.22615306629E+005        0.22617866556E+005        0.14735928569E-002
        0.33996333503E-002        0.22370576051E+005        0.25490846268E+001        0.22368026967E+005        0.22370577525E+005        0.14735943362E-002
        0.34243130032E-002        0.22126851805E+005        0.25397825038E+001        0.22124312023E+005        0.22126853279E+005        0.14735958183E-002
        0.34490819135E-002        0.21886628437E+005        0.25305469686E+001        0.21884097890E+005        0.21886629910E+005        0.14735973030E-002
        0.34739400811E-002        0.21649843405E+005        0.25213773045E+001        0.21647322028E+005        0.21649844878E+005        0.14735987904E-002
        0.34988875061E-002        0.21416435506E+005        0.25122728055E+001        0.21413923233E+005        0.21416436980E+005        0.14736002805E-002
        0.35239241884E-002        0.21186344839E+005        0.25032327753E+001        0.21183841606E+005        0.21186346312E+005        0.14736017732E-002
        0.35490501280E-002        0.20959512770E+005        0.24942565277E+001        0.20957018513E+005        0.20959514244E+005        0.14736032685E-002
        0.35742653249E-002        0.20735881907E+005        0.24853433862E+001        0.20733396564E+005        0.20735883381E+005        0.14736047663E-002
        0.35995697792E-002        0.20515396065E+005        0.24764926838E+001        0.20512919572E+005        0.20515397538E+005        0.14736062667E-002
        0.36249634908E-002        0.20298000237E+005        0.24677037627E+001        0.20295532533E+005        0.20298001711E+005        0.14736077696E-002
        0.36504464598E-002        0.20083640568E+005        0.24589759747E+001        0.20081181592E+005        0.20083642041E+005        0.14736092750E-002
        0.36760186861E-002        0.19872264322E+005        0.24503086804E+001        0.19869814013E+005        0.19872265796E+005        0.14736107829E-002
