 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00045714612893     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.38240319478E+002        0.36504902011E-005        0.36504902011E-005        0.40011775940E-167        0.32861594684E+003        0.32861594319E+003
        0.38252002154E+002        0.36201438447E-005        0.36201438447E-005        0.35298896832E-167        0.32881676627E+003        0.32881676265E+003
        0.38263686614E+002        0.35886494781E-005        0.35886494781E-005        0.31140539133E-167        0.32901767772E+003        0.32901767413E+003
        0.38275372858E+002        0.35560265663E-005        0.35560265663E-005        0.27471527672E-167        0.32921868123E+003        0.32921867767E+003
        0.38287060887E+002        0.35222949443E-005        0.35222949443E-005        0.24234339300E-167        0.32941977682E+003        0.32941977330E+003
        0.38298750701E+002        0.34874746266E-005        0.34874746266E-005        0.21378205463E-167        0.32962096452E+003        0.32962096103E+003
        0.38310442298E+002        0.34515861916E-005        0.34515861916E-005        0.18858319911E-167        0.32982224436E+003        0.32982224091E+003
        0.38322135680E+002        0.34146502709E-005        0.34146502709E-005        0.16635139239E-167        0.33002361637E+003        0.33002361296E+003
        0.38333830846E+002        0.33766874854E-005        0.33766874854E-005        0.14673765397E-167        0.33022508058E+003        0.33022507720E+003
        0.38345527796E+002        0.33377194066E-005        0.33377194066E-005        0.12943400569E-167        0.33042663701E+003        0.33042663367E+003
        0.38357226531E+002        0.32977671484E-005        0.32977671484E-005        0.11416865946E-167        0.33062828569E+003        0.33062828239E+003
        0.38368927050E+002        0.32568523923E-005        0.32568523923E-005        0.10070176931E-167        0.33083002665E+003        0.33083002339E+003
        0.38380629353E+002        0.32149970682E-005        0.32149970682E-005        0.88821681354E-168        0.33103185992E+003        0.33103185670E+003
        0.38392333441E+002        0.31722232263E-005        0.31722232263E-005        0.78341623653E-168        0.33123378552E+003        0.33123378235E+003
        0.38404039313E+002        0.31285531661E-005        0.31285531661E-005        0.69096784257E-168        0.33143580349E+003        0.33143580036E+003
        0.38415746969E+002        0.30840091797E-005        0.30840091797E-005        0.60941732017E-168        0.33163791386E+003        0.33163791077E+003
        0.38427456409E+002        0.30386141954E-005        0.30386141954E-005        0.53748140000E-168        0.33184011664E+003        0.33184011360E+003
        0.38439167634E+002        0.29923907486E-005        0.29923907486E-005        0.47402776025E-168        0.33204241187E+003        0.33204240888E+003
        0.38450880643E+002        0.29453618834E-005        0.29453618834E-005        0.41805729032E-168        0.33224479958E+003        0.33224479664E+003
        0.38462595436E+002        0.28975508958E-005        0.28975508958E-005        0.36868843618E-168        0.33244727980E+003        0.33244727690E+003
        0.38474312014E+002        0.28489810116E-005        0.28489810116E-005        0.32514338345E-168        0.33264985255E+003        0.33264984970E+003
        0.38486030376E+002        0.27996755152E-005        0.27996755152E-005        0.28673586272E-168        0.33285251787E+003        0.33285251507E+003
        0.38497750522E+002        0.27496581376E-005        0.27496581376E-005        0.25286038675E-168        0.33305527577E+003        0.33305527302E+003
        0.38509472453E+002        0.26989524756E-005        0.26989524756E-005        0.22298275174E-168        0.33325812629E+003        0.33325812359E+003
        0.38521196167E+002        0.26475821853E-005        0.26475821853E-005        0.19663165419E-168        0.33346106946E+003        0.33346106681E+003
        0.38532921667E+002        0.25955713060E-005        0.25955713060E-005        0.17339129269E-168        0.33366410530E+003        0.33366410271E+003
        0.38544648950E+002        0.25429436782E-005        0.25429436782E-005        0.15289483884E-168        0.33386723385E+003        0.33386723130E+003
        0.38556378018E+002        0.24897233316E-005        0.24897233316E-005        0.13481867545E-168        0.33407045513E+003        0.33407045264E+003
        0.38568108870E+002        0.24359344860E-005        0.24359344860E-005        0.11887731186E-168        0.33427376916E+003        0.33427376673E+003
        0.38579841506E+002        0.23816010970E-005        0.23816010970E-005        0.10481889700E-168        0.33447717599E+003        0.33447717361E+003
        0.38591575927E+002        0.23267475048E-005        0.23267475048E-005        0.92421259811E-169        0.33468067563E+003        0.33468067330E+003
        0.38603312131E+002        0.22713980452E-005        0.22713980452E-005        0.81488415345E-169        0.33488426811E+003        0.33488426584E+003
        0.38615050121E+002        0.22155767895E-005        0.22155767895E-005        0.71847481648E-169        0.33508795347E+003        0.33508795126E+003
        0.38626789894E+002        0.21593081941E-005        0.21593081941E-005        0.63345959277E-169        0.33529173173E+003        0.33529172957E+003
        0.38638531452E+002        0.21026164508E-005        0.21026164508E-005        0.55849330819E-169        0.33549560292E+003        0.33549560082E+003
        0.38650274794E+002        0.20455260715E-005        0.20455260715E-005        0.49238942811E-169        0.33569956707E+003        0.33569956502E+003
        0.38662019920E+002        0.19880611731E-005        0.19880611731E-005        0.43410136878E-169        0.33590362420E+003        0.33590362221E+003
        0.38673766831E+002        0.19302460622E-005        0.19302460622E-005        0.38270600794E-169        0.33610777434E+003        0.33610777241E+003
        0.38685515526E+002        0.18721051055E-005        0.18721051055E-005        0.33738913621E-169        0.33631201753E+003        0.33631201566E+003
        0.38697266005E+002        0.18136624687E-005        0.18136624687E-005        0.29743262095E-169        0.33651635379E+003        0.33651635197E+003
        0.38709018269E+002        0.17549424422E-005        0.17549424422E-005        0.26220308142E-169        0.33672078314E+003        0.33672078139E+003
        0.38720772317E+002        0.16959690496E-005        0.16959690496E-005        0.23114189729E-169        0.33692530563E+003        0.33692530393E+003
        0.38732528149E+002        0.16367664387E-005        0.16367664387E-005        0.20375639387E-169        0.33712992127E+003        0.33712991963E+003
        0.38744285765E+002        0.15773585548E-005        0.15773585548E-005        0.17961206551E-169        0.33733463009E+003        0.33733462851E+003
        0.38756045166E+002        0.15177694675E-005        0.15177694675E-005        0.15832571502E-169        0.33753943212E+003        0.33753943061E+003
        0.38767806351E+002        0.14580229119E-005        0.14580229119E-005        0.13955940150E-169        0.33774432740E+003        0.33774432594E+003
        0.38779569320E+002        0.13981426159E-005        0.13981426159E-005        0.12301510113E-169        0.33794931594E+003        0.33794931454E+003
        0.38791334074E+002        0.13381523650E-005        0.13381523650E-005        0.10842999734E-169        0.33815439778E+003        0.33815439644E+003
        0.38803100612E+002        0.12780756747E-005        0.12780756747E-005        0.95572325960E-170        0.33835957295E+003        0.33835957167E+003
        0.38814868934E+002        0.12179357892E-005        0.12179357892E-005        0.84237710297E-170        0.33856484147E+003        0.33856484025E+003
        0.38826639040E+002        0.11577562065E-005        0.11577562065E-005        0.74245928186E-170        0.33877020337E+003        0.33877020221E+003
        0.38838410931E+002        0.10975600213E-005        0.10975600213E-005        0.65438060322E-170        0.33897565868E+003        0.33897565758E+003
        0.38850184606E+002        0.10373702528E-005        0.10373702528E-005        0.57673974880E-170        0.33918120743E+003        0.33918120639E+003
        0.38861960066E+002        0.97720977810E-006        0.97720977810E-006        0.50830108831E-170        0.33938684964E+003        0.33938684867E+003
        0.38873737309E+002        0.91710133243E-006        0.91710133243E-006        0.44797510981E-170        0.33959258536E+003        0.33959258444E+003
        0.38885516337E+002        0.85706731018E-006        0.85706731018E-006        0.39480115909E-170        0.33979841459E+003        0.33979841373E+003
        0.38897297150E+002        0.79713022578E-006        0.79713022578E-006        0.34793221582E-170        0.34000433738E+003        0.34000433658E+003
        0.38909079746E+002        0.73731218593E-006        0.73731218593E-006        0.30662146631E-170        0.34021035375E+003        0.34021035301E+003
        0.38920864127E+002        0.67763528443E-006        0.67763528443E-006        0.27021046128E-170        0.34041646372E+003        0.34041646304E+003
        0.38932650292E+002        0.61812120566E-006        0.61812120566E-006        0.23811867154E-170        0.34062266733E+003        0.34062266672E+003
        0.38944438242E+002        0.55879155374E-006        0.55879155374E-006        0.20983427682E-170        0.34082896461E+003        0.34082896405E+003
        0.38956227975E+002        0.49966778610E-006        0.49966778610E-006        0.18490604241E-170        0.34103535559E+003        0.34103535509E+003
        0.38968019493E+002        0.44077101433E-006        0.44077101433E-006        0.16293615506E-170        0.34124184028E+003        0.34124183984E+003
        0.38979812796E+002        0.38212226794E-006        0.38212226794E-006        0.14357390523E-170        0.34144841872E+003        0.34144841834E+003
        0.38991607882E+002        0.32374216268E-006        0.32374216268E-006        0.12651011560E-170        0.34165509095E+003        0.34165509062E+003
        0.39003404753E+002        0.26565123076E-006        0.26565123076E-006        0.11147222790E-170        0.34186185698E+003        0.34186185671E+003
        0.39015203409E+002        0.20786965505E-006        0.20786965505E-006        0.98219970430E-171        0.34206871684E+003        0.34206871664E+003
        0.39027003848E+002        0.15041746719E-006        0.15041746719E-006        0.86541537455E-171        0.34227567057E+003        0.34227567042E+003
        0.39038806072E+002        0.93314480522E-007        0.93314480522E-007        0.76250220366E-171        0.34248271820E+003        0.34248271810E+003
        0.39050610080E+002        0.36579956992E-007        0.36579956992E-007        0.67181437032E-171        0.34268985974E+003        0.34268985970E+003
        0.39062415872E+002       -0.19766662885E-007       -0.19766662885E-007        0.59190112423E-171        0.34289709523E+003        0.34289709525E+003
        0.39074223449E+002       -0.75706624897E-007       -0.75706624897E-007        0.52148368987E-171        0.34310442470E+003        0.34310442478E+003
        0.39086032810E+002       -0.13122119725E-006       -0.13122119725E-006        0.45943490189E-171        0.34331184818E+003        0.34331184831E+003
        0.39097843955E+002       -0.18629200393E-006       -0.18629200393E-006        0.40476124950E-171        0.34351936569E+003        0.34351936588E+003
        0.39109656885E+002       -0.24090102589E-006       -0.24090102589E-006        0.35658704507E-171        0.34372697727E+003        0.34372697751E+003
        0.39121471599E+002       -0.29503040203E-006       -0.29503040203E-006        0.31414046598E-171        0.34393468293E+003        0.34393468323E+003
        0.39133288097E+002       -0.34866263001E-006       -0.34866263001E-006        0.27674124828E-171        0.34414248272E+003        0.34414248307E+003
        0.39145106380E+002       -0.40178056747E-006       -0.40178056747E-006        0.24378983694E-171        0.34435037665E+003        0.34435037705E+003
        0.39156926446E+002       -0.45436743316E-006       -0.45436743316E-006        0.21475782040E-171        0.34455836476E+003        0.34455836522E+003
        0.39168748297E+002       -0.50640647368E-006       -0.50640647368E-006        0.18917949758E-171        0.34476644708E+003        0.34476644758E+003
        0.39180571933E+002       -0.55788163293E-006       -0.55788163293E-006        0.16664444346E-171        0.34497462363E+003        0.34497462418E+003
        0.39192397353E+002       -0.60877675064E-006       -0.60877675064E-006        0.14679095507E-171        0.34518289444E+003        0.34518289505E+003
        0.39204224556E+002       -0.65907643325E-006       -0.65907643325E-006        0.12930027378E-171        0.34539125954E+003        0.34539126020E+003
        0.39216053545E+002       -0.70876531878E-006       -0.70876531878E-006        0.11389149195E-171        0.34559971896E+003        0.34559971967E+003
        0.39227884317E+002       -0.75782854659E-006       -0.75782854659E-006        0.10031706310E-171        0.34580827273E+003        0.34580827348E+003
        0.39239716874E+002       -0.80625135618E-006       -0.80625135618E-006        0.88358844064E-172        0.34601692087E+003        0.34601692168E+003
        0.39251551215E+002       -0.85401969212E-006       -0.85401969212E-006        0.77824606152E-172        0.34622566342E+003        0.34622566427E+003
        0.39263387341E+002       -0.90111946689E-006       -0.90111946689E-006        0.68544959909E-172        0.34643450040E+003        0.34643450130E+003
        0.39275225250E+002       -0.94753716611E-006       -0.94753716611E-006        0.60370644373E-172        0.34664343184E+003        0.34664343279E+003
        0.39287064945E+002       -0.99325964849E-006       -0.99325964849E-006        0.53170137740E-172        0.34685245777E+003        0.34685245877E+003
        0.39298906423E+002       -0.10382739450E-005       -0.10382739450E-005        0.46827551349E-172        0.34706157822E+003        0.34706157926E+003
        0.39310749685E+002       -0.10825675288E-005       -0.10825675288E-005        0.41240773438E-172        0.34727079322E+003        0.34727079430E+003
        0.39322594732E+002       -0.11261283843E-005       -0.11261283843E-005        0.36319833061E-172        0.34748010279E+003        0.34748010392E+003
        0.39334441564E+002       -0.11689445365E-005       -0.11689445365E-005        0.31985458107E-172        0.34768950697E+003        0.34768950814E+003
        0.39346290179E+002       -0.12110047258E-005       -0.12110047258E-005        0.28167804390E-172        0.34789900578E+003        0.34789900699E+003
        0.39358140579E+002       -0.12522977354E-005       -0.12522977354E-005        0.24805335559E-172        0.34810859925E+003        0.34810860050E+003
        0.39369992763E+002       -0.12928129993E-005       -0.12928129993E-005        0.21843835941E-172        0.34831828741E+003        0.34831828870E+003
        0.39381846731E+002       -0.13325400632E-005       -0.13325400632E-005        0.19235540547E-172        0.34852807028E+003        0.34852807162E+003
        0.39393702484E+002       -0.13714690590E-005       -0.13714690590E-005        0.16938368371E-172        0.34873794791E+003        0.34873794928E+003
        0.39405560021E+002       -0.14095904354E-005       -0.14095904354E-005        0.14915246711E-172        0.34894792030E+003        0.34894792171E+003
        0.39417419342E+002       -0.14468948914E-005       -0.14468948914E-005        0.13133515728E-172        0.34915798751E+003        0.34915798895E+003
        0.39429280448E+002       -0.14833736481E-005       -0.14833736481E-005        0.11564403729E-172        0.34936814954E+003        0.34936815102E+003
        0.39441143338E+002       -0.15190181111E-005       -0.15190181111E-005        0.10182564764E-172        0.34957840643E+003        0.34957840795E+003
        0.39453008012E+002       -0.15538202784E-005       -0.15538202784E-005        0.89656711678E-173        0.34978875821E+003        0.34978875977E+003
        0.39464874470E+002       -0.15877726066E-005       -0.15877726066E-005        0.78940545098E-173        0.34999920492E+003        0.34999920650E+003
        0.39476742713E+002       -0.16208674682E-005       -0.16208674682E-005        0.69503892093E-173        0.35020974656E+003        0.35020974818E+003
        0.39488612740E+002       -0.16530981718E-005       -0.16530981718E-005        0.61194137553E-173        0.35042038318E+003        0.35042038484E+003
        0.39500484552E+002       -0.16844579442E-005       -0.16844579442E-005        0.53876850634E-173        0.35063111481E+003        0.35063111649E+003
        0.39512358147E+002       -0.17149406788E-005       -0.17149406788E-005        0.47433620355E-173        0.35084194146E+003        0.35084194318E+003
        0.39524233527E+002       -0.17445405974E-005       -0.17445405974E-005        0.41760148543E-173        0.35105286318E+003        0.35105286492E+003
        0.39536110691E+002       -0.17732521831E-005       -0.17732521831E-005        0.36764569565E-173        0.35126387999E+003        0.35126388176E+003
        0.39547989640E+002       -0.18010703851E-005       -0.18010703851E-005        0.32365969900E-173        0.35147499191E+003        0.35147499371E+003
        0.39559870373E+002       -0.18279906210E-005       -0.18279906210E-005        0.28493083809E-173        0.35168619898E+003        0.35168620081E+003
        0.39571752890E+002       -0.18540084359E-005       -0.18540084359E-005        0.25083144177E-173        0.35189750122E+003        0.35189750308E+003
        0.39583637191E+002       -0.18791201185E-005       -0.18791201185E-005        0.22080870099E-173        0.35210889867E+003        0.35210890055E+003
        0.39595523277E+002       -0.19033218826E-005       -0.19033218826E-005        0.19437574928E-173        0.35232039135E+003        0.35232039325E+003
        0.39607411147E+002       -0.19266106193E-005       -0.19266106193E-005        0.17110380503E-173        0.35253197929E+003        0.35253198121E+003
        0.39619300801E+002       -0.19489836254E-005       -0.19489836254E-005        0.15061524894E-173        0.35274366252E+003        0.35274366446E+003
        0.39631192240E+002       -0.19704383990E-005       -0.19704383990E-005        0.13257752577E-173        0.35295544106E+003        0.35295544303E+003
        0.39643085463E+002       -0.19909729146E-005       -0.19909729146E-005        0.11669777208E-173        0.35316731495E+003        0.35316731695E+003
        0.39654980470E+002       -0.20105854183E-005       -0.20105854183E-005        0.10271808387E-173        0.35337928422E+003        0.35337928623E+003
        0.39666877262E+002       -0.20292747036E-005       -0.20292747036E-005        0.90411347734E-174        0.35359134889E+003        0.35359135092E+003
        0.39678775837E+002       -0.20470397006E-005       -0.20470397006E-005        0.79577568734E-174        0.35380350900E+003        0.35380351104E+003
        0.39690676198E+002       -0.20638798892E-005       -0.20638798892E-005        0.70040635665E-174        0.35401576456E+003        0.35401576662E+003
        0.39702578342E+002       -0.20797950250E-005       -0.20797950250E-005        0.61645471809E-174        0.35422811561E+003        0.35422811769E+003
        0.39714482271E+002       -0.20947852098E-005       -0.20947852098E-005        0.54255525231E-174        0.35444056218E+003        0.35444056428E+003
        0.39726387984E+002       -0.21088509608E-005       -0.21088509608E-005        0.47750558189E-174        0.35465310430E+003        0.35465310641E+003
        0.39738295481E+002       -0.21219932119E-005       -0.21219932119E-005        0.42024700081E-174        0.35486574199E+003        0.35486574412E+003
        0.39750204762E+002       -0.21342131088E-005       -0.21342131088E-005        0.36984732507E-174        0.35507847529E+003        0.35507847743E+003
        0.39762115828E+002       -0.21455121467E-005       -0.21455121467E-005        0.32548578827E-174        0.35529130422E+003        0.35529130637E+003
        0.39774028678E+002       -0.21558922411E-005       -0.21558922411E-005        0.28643973857E-174        0.35550422881E+003        0.35550423097E+003
        0.39785943313E+002       -0.21653557284E-005       -0.21653557284E-005        0.25207292220E-174        0.35571724909E+003        0.35571725126E+003
        0.39797859732E+002       -0.21739050912E-005       -0.21739050912E-005        0.22182516476E-174        0.35593036509E+003        0.35593036726E+003
        0.39809777935E+002       -0.21815432352E-005       -0.21815432352E-005        0.19520328358E-174        0.35614357684E+003        0.35614357902E+003
        0.39821697922E+002       -0.21882734904E-005       -0.21882734904E-005        0.17177308448E-174        0.35635688436E+003        0.35635688655E+003
        0.39833619694E+002       -0.21940994739E-005       -0.21940994739E-005        0.15115231357E-174        0.35657028769E+003        0.35657028988E+003
        0.39845543250E+002       -0.21990250215E-005       -0.21990250215E-005        0.13300445044E-174        0.35678378685E+003        0.35678378904E+003
        0.39857468590E+002       -0.22030543963E-005       -0.22030543963E-005        0.11703324218E-174        0.35699738187E+003        0.35699738407E+003
        0.39869395714E+002       -0.22061922205E-005       -0.22061922205E-005        0.10297789007E-174        0.35721107278E+003        0.35721107499E+003
        0.39881324623E+002       -0.22084433378E-005       -0.22084433378E-005        0.90608810980E-175        0.35742485961E+003        0.35742486182E+003
        0.39893255316E+002       -0.22098129529E-005       -0.22098129529E-005        0.79723904978E-175        0.35763874239E+003        0.35763874460E+003
        0.39905187794E+002       -0.22103064934E-005       -0.22103064934E-005        0.70145268774E-175        0.35785272115E+003        0.35785272336E+003
        0.39917122055E+002       -0.22099298889E-005       -0.22099298889E-005        0.61716301751E-175        0.35806679591E+003        0.35806679812E+003
        0.39929058101E+002       -0.22086892938E-005       -0.22086892938E-005        0.54299157760E-175        0.35828096671E+003        0.35828096891E+003
        0.39940995932E+002       -0.22065908796E-005       -0.22065908796E-005        0.47772501426E-175        0.35849523356E+003        0.35849523577E+003
        0.39952935546E+002       -0.22036416005E-005       -0.22036416005E-005        0.42029532587E-175        0.35870959651E+003        0.35870959872E+003
        0.39964876945E+002       -0.21998482902E-005       -0.21998482902E-005        0.36976246871E-175        0.35892405558E+003        0.35892405778E+003
        0.39976820128E+002       -0.21952182192E-005       -0.21952182192E-005        0.32529904217E-175        0.35913861080E+003        0.35913861300E+003
        0.39988765096E+002       -0.21897590959E-005       -0.21897590959E-005        0.28617680497E-175        0.35935326220E+003        0.35935326439E+003
        0.40000711848E+002       -0.21834786494E-005       -0.21834786494E-005        0.25175480378E-175        0.35956800980E+003        0.35956801199E+003
        0.40012660384E+002       -0.21763848388E-005       -0.21763848388E-005        0.22146892162E-175        0.35978285364E+003        0.35978285582E+003
        0.40024610704E+002       -0.21684862731E-005       -0.21684862731E-005        0.19482267636E-175        0.35999779374E+003        0.35999779591E+003
        0.40036562809E+002       -0.21597914443E-005       -0.21597914443E-005        0.17137912005E-175        0.36021283014E+003        0.36021283230E+003
        0.40048516698E+002       -0.21503092162E-005       -0.21503092162E-005        0.15075370744E-175        0.36042796286E+003        0.36042796501E+003
        0.40060472371E+002       -0.21400487561E-005       -0.21400487561E-005        0.13260801787E-175        0.36064319192E+003        0.36064319406E+003
        0.40072429828E+002       -0.21290194652E-005       -0.21290194652E-005        0.11664422852E-175        0.36085851737E+003        0.36085851950E+003
        0.40084389070E+002       -0.21172308390E-005       -0.21172308390E-005        0.10260024925E-175        0.36107393922E+003        0.36107394134E+003
        0.40096350096E+002       -0.21046928889E-005       -0.21046928889E-005        0.90245439840E-176        0.36128945751E+003        0.36128945961E+003
        0.40108312907E+002       -0.20914155113E-005       -0.20914155113E-005        0.79376839963E-176        0.36150507226E+003        0.36150507435E+003
        0.40120277502E+002       -0.20774090499E-005       -0.20774090499E-005        0.69815850692E-176        0.36172078351E+003        0.36172078559E+003
        0.40132243881E+002       -0.20626840150E-005       -0.20626840150E-005        0.61405313402E-176        0.36193659128E+003        0.36193659335E+003
        0.40144212044E+002       -0.20472512954E-005       -0.20472512954E-005        0.54006938579E-176        0.36215249561E+003        0.36215249765E+003
        0.40156181991E+002       -0.20311216672E-005       -0.20311216672E-005        0.47499042649E-176        0.36236849651E+003        0.36236849854E+003
        0.40168153723E+002       -0.20143062153E-005       -0.20143062153E-005        0.41774555981E-176        0.36258459402E+003        0.36258459603E+003
        0.40180127240E+002       -0.19968164051E-005       -0.19968164051E-005        0.36739269590E-176        0.36280078817E+003        0.36280079017E+003
        0.40192102540E+002       -0.19786637307E-005       -0.19786637307E-005        0.32310291976E-176        0.36301707899E+003        0.36301708096E+003
        0.40204079625E+002       -0.19598598568E-005       -0.19598598568E-005        0.28414690935E-176        0.36323346650E+003        0.36323346846E+003
        0.40216058494E+002       -0.19404166183E-005       -0.19404166183E-005        0.24988298198E-176        0.36344995073E+003        0.36344995267E+003
        0.40228039147E+002       -0.19203462329E-005       -0.19203462329E-005        0.21974657388E-176        0.36366653172E+003        0.36366653364E+003
        0.40240021585E+002       -0.18996607374E-005       -0.18996607374E-005        0.19324098147E-176        0.36388320949E+003        0.36388321139E+003
        0.40252005807E+002       -0.18783726933E-005       -0.18783726933E-005        0.16992921293E-176        0.36409998407E+003        0.36409998595E+003
        0.40263991813E+002       -0.18564944817E-005       -0.18564944817E-005        0.14942681735E-176        0.36431685550E+003        0.36431685735E+003
        0.40275979604E+002       -0.18340389388E-005       -0.18340389388E-005        0.13139557398E-176        0.36453382378E+003        0.36453382562E+003
        0.40287969179E+002       -0.18110188626E-005       -0.18110188626E-005        0.11553793885E-176        0.36475088897E+003        0.36475089078E+003
        0.40299960538E+002       -0.17874470826E-005       -0.17874470826E-005        0.10159215767E-176        0.36496805108E+003        0.36496805287E+003
        0.40311953681E+002       -0.17633368858E-005       -0.17633368858E-005        0.89327965350E-177        0.36518531015E+003        0.36518531191E+003
        0.40323948609E+002       -0.17387013085E-005       -0.17387013085E-005        0.78542801752E-177        0.36540266620E+003        0.36540266794E+003
        0.40335945321E+002       -0.17135539160E-005       -0.17135539160E-005        0.69058481676E-177        0.36562011927E+003        0.36562012098E+003
        0.40347943818E+002       -0.16879080943E-005       -0.16879080943E-005        0.60718264750E-177        0.36583766937E+003        0.36583767106E+003
        0.40359944098E+002       -0.16617773337E-005       -0.16617773337E-005        0.53384277156E-177        0.36605531655E+003        0.36605531821E+003
        0.40371946163E+002       -0.16351754419E-005       -0.16351754419E-005        0.46935243031E-177        0.36627306082E+003        0.36627306246E+003
        0.40383950012E+002       -0.16081160476E-005       -0.16081160476E-005        0.41264488365E-177        0.36649090222E+003        0.36649090383E+003
        0.40395955646E+002       -0.15806130975E-005       -0.15806130975E-005        0.36278184713E-177        0.36670884078E+003        0.36670884236E+003
        0.40407963064E+002       -0.15526804306E-005       -0.15526804306E-005        0.31893803930E-177        0.36692687653E+003        0.36692687808E+003
        0.40419972266E+002       -0.15243322045E-005       -0.15243322045E-005        0.28038758605E-177        0.36714500949E+003        0.36714501101E+003
        0.40431983252E+002       -0.14955824692E-005       -0.14955824692E-005        0.24649205900E-177        0.36736323969E+003        0.36736324119E+003
        0.40443996023E+002       -0.14664453091E-005       -0.14664453091E-005        0.21668995173E-177        0.36758156717E+003        0.36758156863E+003
        0.40456010578E+002       -0.14369349859E-005       -0.14369349859E-005        0.19048742118E-177        0.36779999194E+003        0.36779999338E+003
        0.40468026917E+002       -0.14070657959E-005       -0.14070657959E-005        0.16745014240E-177        0.36801851405E+003        0.36801851546E+003
        0.40480045041E+002       -0.13768519993E-005       -0.13768519993E-005        0.14719614268E-177        0.36823713351E+003        0.36823713489E+003
        0.40492064949E+002       -0.13463080338E-005       -0.13463080338E-005        0.12938949766E-177        0.36845585037E+003        0.36845585171E+003
        0.40504086641E+002       -0.13154482291E-005       -0.13154482291E-005        0.11373478566E-177        0.36867466464E+003        0.36867466595E+003
        0.40516110117E+002       -0.12842869499E-005       -0.12842869499E-005        0.99972209251E-178        0.36889357635E+003        0.36889357764E+003
        0.40528135378E+002       -0.12528388107E-005       -0.12528388107E-005        0.87873303770E-178        0.36911258555E+003        0.36911258680E+003
        0.40540162423E+002       -0.12211181031E-005       -0.12211181031E-005        0.77237162319E-178        0.36933169224E+003        0.36933169346E+003
        0.40552191253E+002       -0.11891394400E-005       -0.11891394400E-005        0.67887115089E-178        0.36955089647E+003        0.36955089766E+003
        0.40564221866E+002       -0.11569172547E-005       -0.11569172547E-005        0.59667808419E-178        0.36977019826E+003        0.36977019941E+003
        0.40576254264E+002       -0.11244660870E-005       -0.11244660870E-005        0.52442635517E-178        0.36998959764E+003        0.36998959876E+003
        0.40588288447E+002       -0.10918002964E-005       -0.10918002964E-005        0.46091476537E-178        0.37020909463E+003        0.37020909573E+003
        0.40600324413E+002       -0.10589343487E-005       -0.10589343487E-005        0.40508710815E-178        0.37042868928E+003        0.37042869034E+003
        0.40612362164E+002       -0.10258828167E-005       -0.10258828167E-005        0.35601468514E-178        0.37064838160E+003        0.37064838263E+003
        0.40624401699E+002       -0.99266009231E-006       -0.99266009231E-006        0.31288092875E-178        0.37086817163E+003        0.37086817263E+003
        0.40636443019E+002       -0.95928060185E-006       -0.95928060185E-006        0.27496787734E-178        0.37108805940E+003        0.37108806036E+003
        0.40648486122E+002       -0.92575866236E-006       -0.92575866236E-006        0.24164427999E-178        0.37130804493E+003        0.37130804585E+003
        0.40660531010E+002       -0.89210862511E-006       -0.89210862511E-006        0.21235513483E-178        0.37152812825E+003        0.37152812914E+003
        0.40672577683E+002       -0.85834473148E-006       -0.85834473148E-006        0.18661248825E-178        0.37174830939E+003        0.37174831025E+003
        0.40684626139E+002       -0.82448132905E-006       -0.82448132905E-006        0.16398734320E-178        0.37196858839E+003        0.37196858921E+003
        0.40696676380E+002       -0.79053251081E-006       -0.79053251081E-006        0.14410254309E-178        0.37218896527E+003        0.37218896606E+003
        0.40708728406E+002       -0.75651247562E-006       -0.75651247562E-006        0.12662651368E-178        0.37240944005E+003        0.37240944081E+003
        0.40720782215E+002       -0.72243516696E-006       -0.72243516696E-006        0.11126775969E-178        0.37263001277E+003        0.37263001349E+003
        0.40732837809E+002       -0.68831470616E-006       -0.68831470616E-006        0.97770025204E-179        0.37285068346E+003        0.37285068415E+003
        0.40744895187E+002       -0.65416495854E-006       -0.65416495854E-006        0.85908037825E-179        0.37307145215E+003        0.37307145280E+003
        0.40756954349E+002       -0.61999967752E-006       -0.61999967752E-006        0.75483766323E-179        0.37329231886E+003        0.37329231948E+003
        0.40769015296E+002       -0.58583264908E-006       -0.58583264908E-006        0.66323129823E-179        0.37351328362E+003        0.37351328420E+003
        0.40781078027E+002       -0.55167754680E-006       -0.55167754680E-006        0.58273104130E-179        0.37373434647E+003        0.37373434702E+003
        0.40793142542E+002       -0.51754800404E-006       -0.51754800404E-006        0.51199177315E-179        0.37395550742E+003        0.37395550794E+003
        0.40805208842E+002       -0.48345739597E-006       -0.48345739597E-006        0.44983112445E-179        0.37417676652E+003        0.37417676701E+003
        0.40817276926E+002       -0.44941912927E-006       -0.44941912927E-006        0.39520980417E-179        0.37439812379E+003        0.37439812424E+003
        0.40829346794E+002       -0.41544635148E-006       -0.41544635148E-006        0.34721430323E-179        0.37461957926E+003        0.37461957968E+003
        0.40841418446E+002       -0.38155231378E-006       -0.38155231378E-006        0.30504168699E-179        0.37484113296E+003        0.37484113334E+003
        0.40853491883E+002       -0.34775000737E-006       -0.34775000737E-006        0.26798622443E-179        0.37506278491E+003        0.37506278526E+003
        0.40865567104E+002       -0.31405230835E-006       -0.31405230835E-006        0.23542763258E-179        0.37528453515E+003        0.37528453547E+003
